"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1896","Nick Westbrook-Ikhine","TEN","WR","1","2021","1","12","NE","4","19.0","2","25","26.9","12.50","6.25","25.0","50.0","1","100.0","1","1","0","10.5","10.5","10.5","8.5"
"1897","Kyle Rudolph","NYG","TE","1","2021","1","2","WAS","2","6.3","2","25","10.0","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1898","Travis Kelce","KC","TE","1","2021","1","17","CIN","7","20.0","5","25","9.7","5.00","3.57","25.0","71.4","1","50.0","2","2","0","13.4","13.4","13.4","8.4"
"1899","Gabriel Davis","BUF","WR","1","2021","1","6","TEN","2","4.3","2","25","7.1","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1900","Jeremy McNichols","TEN","RB","1","2021","1","15","PIT","3","9.4","3","25","16.3","8.33","8.33","25.0","100.0","0","0.0","0","1","0","8.1","8.1","8.1","5.1"
"1901","Jamaal Williams","DET","RB","1","2021","1","3","BLT","2","6.5","2","25","11.5","12.50","12.50","25.0","100.0","0","0.0","0","0","0","14.7","14.7","14.7","12.7"
"1902","Ray-Ray McCloud","PIT","WR","1","2021","1","16","KC","8","18.6","4","25","12.9","6.25","3.13","25.0","50.0","0","0.0","0","2","0","6.5","6.5","6.5","2.5"
"1903","Cole Kmet","CHI","TE","1","2021","1","17","NYG","5","13.9","3","25","14.5","8.33","5.00","25.0","60.0","0","0.0","1","2","0","5.5","5.5","5.5","2.5"
"1904","Mark Ingram","NO","RB","1","2021","1","11","PHI","8","20.0","6","25","11.7","4.17","3.13","25.0","75.0","0","0.0","1","1","0","16.3","16.3","16.3","10.3"
"1905","Jauan Jennings","SF","WR","1","2021","1","17","HST","2","8.7","2","25","10.0","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1906","Alvin Kamara","NO","RB","1","2021","1","2","CAR","6","27.3","4","25","22.5","6.25","4.17","25.0","66.7","0","0.0","0","0","0","7.0","7.0","7.0","3.0"
"1907","Nico Collins","HST","WR","1","2021","1","9","MIA","3","6.8","3","25","10.4","8.33","8.33","25.0","100.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"1908","Hunter Henry","NE","TE","1","2021","1","11","ATL","3","11.5","2","25","12.1","12.50","8.33","25.0","66.7","0","0.0","0","1","0","4.5","4.5","4.5","2.5"
"1909","Jared Cook","LAC","TE","1","2021","1","6","BLT","7","17.9","4","25","12.8","6.25","3.57","25.0","57.1","1","100.0","1","1","0","12.5","12.5","12.5","8.5"
"1910","Dawson Knox","BUF","TE","1","2021","1","6","TEN","3","6.4","3","25","7.1","8.33","8.33","25.0","100.0","0","0.0","0","0","0","7.5","7.5","7.5","4.5"
"1911","Marquez Callaway","NO","WR","1","2021","1","9","ATL","6","14.0","3","25","8.9","8.33","4.17","25.0","50.0","1","50.0","1","2","0","11.5","11.5","11.5","8.5"
"1912","Ezekiel Elliott","DAL","RB","1","2021","1","9","DEN","3","7.7","3","25","10.8","8.33","8.33","25.0","100.0","0","0.0","0","0","0","12.6","12.6","12.6","9.6"
"1913","Austin Hooper","CLV","TE","1","2021","1","10","NE","5","15.2","4","25","16.2","6.25","5.00","25.0","80.0","1","100.0","1","1","0","12.5","12.5","12.5","8.5"
"1914","Jared Cook","LAC","TE","1","2021","1","12","DEN","5","11.4","2","25","8.3","12.50","5.00","25.0","40.0","1","50.0","0","1","0","10.5","10.5","10.5","8.5"
"1915","JuJu Smith-Schuster","PIT","WR","1","2021","1","3","CIN","4","6.9","3","25","7.9","8.33","6.25","25.0","75.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"1916","A.J. Green","ARZ","WR","1","2021","1","1","TEN","6","18.8","2","25","8.7","12.50","4.17","25.0","33.3","0","0.0","1","1","0","4.5","4.5","4.5","2.5"
"1917","Freddie Swain","SEA","WR","1","2021","1","15","LA","1","3.2","1","25","16.0","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1918","Mark Ingram","NO","RB","1","2021","1","8","TB","2","5.1","2","25","11.6","12.50","12.50","25.0","100.0","0","0.0","0","0","0","7.2","7.2","7.2","5.2"
"1919","Josh Palmer","LAC","WR","1","2021","1","12","DEN","2","4.5","2","25","8.3","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1920","Freddie Swain","SEA","WR","1","2021","1","18","ARZ","1","3.8","1","25","10.5","25.00","25.00","25.0","100.0","1","33.3","0","0","0","9.5","9.5","9.5","8.5"
"1921","Christian Kirk","ARZ","WR","1","2021","1","11","SEA","4","9.1","2","25","7.6","12.50","6.25","25.0","50.0","0","0.0","1","1","0","4.5","4.5","4.5","2.5"
"1922","Alex Collins","SEA","RB","1","2021","1","5","LA","2","6.1","2","25","8.8","12.50","12.50","25.0","100.0","0","0.0","0","0","0","9.2","9.2","9.2","7.2"
"1923","Albert Okwuegbunam","DEN","TE","1","2021","1","9","DAL","5","17.9","4","25","10.0","6.25","5.00","25.0","80.0","0","0.0","0","0","0","6.5","6.5","6.5","2.5"
"1924","Jerry Jeudy","DEN","WR","1","2021","1","12","LAC","2","8.0","2","25","16.1","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1925","Kendall Hinton","DEN","WR","1","2021","1","5","PIT","2","5.3","2","25","8.7","12.50","12.50","25.0","100.0","1","50.0","1","1","0","10.5","10.5","10.5","8.5"
"1926","Mike Davis","ATL","RB","1","2021","1","12","JAX","4","13.8","3","25","13.2","8.33","6.25","25.0","75.0","0","0.0","0","0","0","7.1","7.1","7.1","4.1"
"1927","Cole Kmet","CHI","TE","1","2021","1","8","SF","6","22.2","3","24","13.7","8.00","4.00","24.0","50.0","0","0.0","1","3","0","5.4","5.4","5.4","2.4"
"1928","Evan Engram","NYG","TE","1","2021","1","6","LA","5","9.8","3","24","9.9","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1929","Jordan Akins","HST","TE","1","2021","1","15","JAX","3","10.0","2","24","11.5","12.00","8.00","24.0","66.7","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1930","Marquez Callaway","NO","WR","1","2021","1","12","BUF","3","10.0","2","24","14.7","12.00","8.00","24.0","66.7","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1931","D'Andre Swift","DET","RB","1","2021","1","8","PHI","5","14.7","5","24","10.8","4.80","4.80","24.0","100.0","0","0.0","0","0","1","9.1","9.1","9.1","4.1"
"1932","C.J. Uzomah","CIN","TE","1","2021","1","9","CLV","5","11.9","4","24","8.3","6.00","4.80","24.0","80.0","0","0.0","1","1","0","6.4","6.4","6.4","2.4"
"1933","Jauan Jennings","SF","WR","1","2021","1","12","MIN","3","11.5","2","24","10.4","12.00","8.00","24.0","66.7","1","100.0","1","2","0","10.4","10.4","10.4","8.4"
"1934","Salvon Ahmed","MIA","RB","1","2021","1","1","NE","3","11.1","2","24","11.9","12.00","8.00","24.0","66.7","0","0.0","0","0","0","4.8","4.8","4.8","2.8"
"1935","Deonte Harris","NO","WR","1","2021","1","18","ATL","4","16.7","3","24","13.5","8.00","6.00","24.0","75.0","0","0.0","0","1","0","6.3","6.3","6.3","3.3"
"1936","Josh Jacobs","LV","RB","1","2021","1","11","CIN","7","25.9","5","24","11.2","4.80","3.43","24.0","71.4","0","0.0","1","1","0","11.1","11.1","11.1","6.1"
"1937","DeAndre Carter","WAS","WR","1","2021","1","4","ATL","1","3.0","1","24","8.3","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1938","Albert Okwuegbunam","DEN","TE","1","2021","1","2","JAX","4","11.8","4","24","7.3","6.00","6.00","24.0","100.0","0","0.0","0","0","0","6.4","6.4","6.4","2.4"
"1939","Rondale Moore","ARZ","WR","1","2021","1","8","GB","5","15.2","3","24","8.8","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"1940","Henry Ruggs","LV","WR","1","2021","1","7","PHI","4","11.8","4","24","7.4","6.00","6.00","24.0","100.0","0","0.0","0","0","0","7.1","7.1","7.1","3.1"
"1941","Dallas Goedert","PHI","TE","1","2021","1","2","SF","2","8.3","2","24","12.6","12.00","12.00","24.0","100.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1942","Ezekiel Elliott","DAL","RB","1","2021","1","12","LV","8","17.0","6","24","6.4","4.00","3.00","24.0","75.0","0","0.0","0","0","0","16.9","16.9","16.9","10.9"
"1943","Kendrick Bourne","NE","WR","1","2021","1","18","MIA","4","13.3","3","24","9.2","8.00","6.00","24.0","75.0","0","0.0","0","1","0","6.2","6.2","6.2","3.2"
"1944","Dalvin Cook","MIN","RB","1","2021","1","10","LAC","4","10.8","3","24","8.2","8.00","6.00","24.0","75.0","0","0.0","0","0","0","20.8","20.8","20.8","17.8"
"1945","James O'Shaughnessy","JAX","TE","1","2021","1","2","DEN","1","3.0","1","24","20.3","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1946","Boston Scott","PHI","RB","1","2021","1","10","DEN","2","8.7","2","24","13.5","12.00","12.00","24.0","100.0","0","0.0","0","0","0","12.5","12.5","12.5","10.5"
"1947","Jeremy McNichols","TEN","RB","1","2021","1","1","ARZ","4","11.1","3","24","11.0","8.00","6.00","24.0","75.0","0","0.0","0","0","0","6.3","6.3","6.3","3.3"
"1948","Jack Doyle","IND","TE","1","2021","1","4","MIA","1","3.1","1","24","10.5","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1949","Marvin Jones","JAX","WR","1","2021","1","4","CIN","3","12.5","3","24","11.8","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1950","Keelan Cole","NYJ","WR","1","2021","1","12","HST","2","8.3","2","24","16.6","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1951","Cordarrelle Patterson","ATL","RB","1","2021","1","17","BUF","2","8.7","2","24","12.2","12.00","12.00","24.0","100.0","0","0.0","0","0","0","7.2","7.2","7.2","5.2"
"1952","Laviska Shenault","JAX","WR","1","2021","1","9","BUF","5","17.9","4","24","15.9","6.00","4.80","24.0","80.0","0","0.0","0","1","0","6.0","6.0","6.0","2.0"
"1953","Saquon Barkley","NYG","RB","1","2021","1","15","DAL","8","22.2","4","24","13.3","6.00","3.00","24.0","50.0","0","0.0","0","0","0","10.4","10.4","10.4","6.4"
"1954","Ty'Son Williams","BLT","RB","1","2021","1","7","CIN","2","4.8","2","24","8.1","12.00","12.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","3.4"
"1955","Brandon Zylstra","CAR","WR","1","2021","1","12","MIA","2","6.5","1","24","13.4","24.00","12.00","24.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1956","Amari Cooper","DAL","WR","1","2021","1","2","LAC","5","18.5","3","24","10.1","8.00","4.80","24.0","60.0","0","0.0","0","2","0","5.4","5.4","5.4","2.4"
"1957","Eric Ebron","PIT","TE","1","2021","1","11","LAC","3","6.8","3","24","8.8","8.00","8.00","24.0","100.0","1","33.3","1","1","0","11.4","11.4","11.4","8.4"
"1958","Kyle Rudolph","NYG","TE","1","2021","1","4","NO","3","7.5","2","24","6.0","12.00","8.00","24.0","66.7","0","0.0","1","1","0","4.4","4.4","4.4","2.4"
"1959","Darren Waller","LV","TE","1","2021","1","10","KC","6","17.1","4","24","9.2","6.00","4.00","24.0","66.7","0","0.0","0","0","0","6.4","6.4","6.4","2.4"
"1960","Allen Robinson","CHI","WR","1","2021","1","2","CIN","4","16.7","2","24","20.7","12.00","6.00","24.0","50.0","1","100.0","1","2","0","10.4","10.4","10.4","8.4"
"1961","Bryan Edwards","LV","WR","1","2021","1","14","KC","3","6.7","2","24","9.1","12.00","8.00","24.0","66.7","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1962","Samaje Perine","CIN","RB","1","2021","1","5","GB","5","13.2","4","24","8.5","6.00","4.80","24.0","80.0","1","50.0","1","2","0","18.3","18.3","18.3","14.3"
"1963","Pat Freiermuth","PIT","TE","1","2021","1","1","BUF","1","3.1","1","24","12.8","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1964","Rashard Higgins","CLV","WR","1","2021","1","3","CHI","2","6.5","2","24","9.8","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1965","Chris Godwin","TB","WR","1","2021","1","12","IND","5","14.7","4","24","10.6","6.00","4.80","24.0","80.0","0","0.0","0","1","1","5.7","5.7","5.7","1.7"
"1966","Tyler Boyd","CIN","WR","1","2021","1","5","GB","5","13.2","4","24","8.5","6.00","4.80","24.0","80.0","0","0.0","0","0","0","6.4","6.4","6.4","2.4"
"1967","Mike Evans","TB","WR","1","2021","1","1","DAL","6","12.0","3","24","6.3","8.00","4.00","24.0","50.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1968","Tyler Lockett","SEA","WR","1","2021","1","17","DET","3","10.3","3","24","10.2","8.00","8.00","24.0","100.0","1","25.0","1","1","0","12.1","12.1","12.1","9.1"
"1969","Trinity Benson","DET","WR","1","2021","1","2","GB","3","8.3","1","24","9.8","24.00","8.00","24.0","33.3","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1970","Laquon Treadwell","JAX","WR","1","2021","1","18","IND","5","15.6","3","24","10.8","8.00","4.80","24.0","60.0","1","50.0","3","3","0","11.4","11.4","11.4","8.4"
"1971","Josh Palmer","LAC","WR","1","2021","1","8","NE","1","2.9","1","24","10.8","24.00","24.00","24.0","100.0","1","50.0","0","0","0","9.4","9.4","9.4","8.4"
"1972","Rashard Higgins","CLV","WR","1","2021","1","15","LV","5","16.7","3","24","16.3","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1973","Alexander Mattison","MIN","RB","1","2021","1","10","LAC","1","2.7","1","24","8.2","24.00","24.00","24.0","100.0","0","0.0","0","0","0","5.0","5.0","5.0","4.0"
"1974","Parris Campbell","IND","WR","1","2021","1","1","SEA","2","5.3","1","24","9.6","24.00","12.00","24.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1975","Chris Conley","HST","WR","1","2021","1","8","LA","2","5.1","1","24","7.7","24.00","12.00","24.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1976","D.J. Moore","CAR","WR","1","2021","1","10","ARZ","7","21.2","4","24","13.7","6.00","3.43","24.0","57.1","0","0.0","0","0","0","6.4","6.4","6.4","2.4"
"1977","Kaden Smith","NYG","TE","1","2021","1","2","WAS","2","6.3","2","24","9.6","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1978","Cedrick Wilson","DAL","WR","1","2021","1","1","TB","3","5.2","3","24","6.0","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1979","Tyler Lockett","SEA","WR","1","2021","1","4","SF","5","21.7","4","24","16.1","6.00","4.80","24.0","80.0","0","0.0","0","1","0","6.4","6.4","6.4","2.4"
"1980","Chris Evans","CIN","RB","1","2021","1","18","CLV","5","17.2","4","24","17.6","6.00","4.80","24.0","80.0","1","100.0","1","2","0","15.9","15.9","15.9","11.9"
"1981","Anthony Firkser","TEN","TE","1","2021","1","17","MIA","3","16.7","3","24","20.0","8.00","8.00","24.0","100.0","1","50.0","1","2","0","11.4","11.4","11.4","8.4"
"1982","Jalen Reagor","PHI","WR","1","2021","1","5","CAR","5","13.5","3","24","12.1","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1983","Leonard Fournette","TB","RB","1","2021","1","2","ATL","4","11.1","4","24","8.7","6.00","6.00","24.0","100.0","0","0.0","0","2","1","11.6","11.6","11.6","7.6"
"1984","Jamison Crowder","NYJ","WR","1","2021","1","5","ATL","6","18.8","4","24","12.5","6.00","4.00","24.0","66.7","0","0.0","0","1","0","8.4","8.4","8.4","4.4"
"1985","Devin Singletary","BUF","RB","1","2021","1","18","NYJ","2","4.3","2","24","9.4","12.00","12.00","24.0","100.0","1","50.0","1","1","0","25.2","25.2","25.2","23.2"
"1986","Trey Sermon","SF","RB","1","2021","1","11","JAX","1","4.5","1","23","13.1","23.00","23.00","23.0","100.0","0","0.0","0","0","0","6.5","6.5","6.5","5.5"
"1987","Adam Shaheen","MIA","TE","1","2021","1","7","ATL","5","12.5","4","23","7.9","5.75","4.60","23.0","80.0","0","0.0","0","1","0","6.3","6.3","6.3","2.3"
"1988","Tyler Lockett","SEA","WR","1","2021","1","10","GB","8","20.0","2","23","14.3","11.50","2.88","23.0","25.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1989","Gabriel Davis","BUF","WR","1","2021","1","3","WAS","1","2.3","1","23","6.4","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"1990","Olamide Zaccheaus","ATL","WR","1","2021","1","11","NE","5","15.6","3","23","14.6","7.67","4.60","23.0","60.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"1991","Josh Reynolds","TEN","WR","1","2021","1","7","KC","3","10.7","3","23","8.4","7.67","7.67","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"1992","Trent Sherfield","SF","WR","1","2021","1","1","DET","3","11.5","2","23","7.2","11.50","7.67","23.0","66.7","1","50.0","1","1","0","10.3","10.3","10.3","8.3"
"1993","Allen Lazard","GB","WR","1","2021","1","15","BLT","4","12.9","2","23","8.6","11.50","5.75","23.0","50.0","0","0.0","0","2","0","4.8","4.8","4.8","2.8"
"1994","Sony Michel","LA","RB","1","2021","1","15","SEA","2","6.9","2","23","9.4","11.50","11.50","23.0","100.0","0","0.0","0","0","0","13.5","13.5","13.5","11.5"
"1995","A.J. Green","ARZ","WR","1","2021","1","18","SEA","9","23.1","4","23","9.6","5.75","2.56","23.0","44.4","0","0.0","2","2","0","6.3","6.3","6.3","2.3"
"1996","Demarcus Robinson","KC","WR","1","2021","1","10","LV","4","7.8","3","23","5.5","7.67","5.75","23.0","75.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"1997","Ashton Dulin","IND","WR","1","2021","1","16","ARZ","2","7.1","1","23","10.2","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"1998","Antony Auclair","HST","TE","1","2021","1","9","MIA","2","4.5","2","23","9.6","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1999","Durham Smythe","MIA","TE","1","2021","1","10","BLT","1","2.8","1","23","7.3","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2000","Amon-Ra St. Brown","DET","WR","1","2021","1","12","CHI","4","16.0","4","23","13.5","5.75","5.75","23.0","100.0","0","0.0","0","0","0","6.3","6.3","6.3","2.3"
"2001","Derrick Gore","KC","RB","1","2021","1","14","LV","2","8.3","2","23","8.9","11.50","11.50","23.0","100.0","0","0.0","0","0","0","16.9","16.9","16.9","14.9"
"2002","Ezekiel Elliott","DAL","RB","1","2021","1","8","MIN","6","14.6","4","23","6.4","5.75","3.83","23.0","66.7","0","0.0","0","2","0","11.3","11.3","11.3","7.3"
"2003","Brandon Bolden","NE","RB","1","2021","1","3","NO","4","7.8","3","23","8.5","7.67","5.75","23.0","75.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2004","Travis Homer","SEA","RB","1","2021","1","18","ARZ","3","11.5","1","23","9.7","23.00","7.67","23.0","33.3","0","0.0","0","0","0","3.7","3.7","3.7","2.7"
"2005","Ashton Dulin","IND","WR","1","2021","1","9","NYJ","2","6.7","2","23","8.5","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2006","Hunter Henry","NE","TE","1","2021","1","7","NYJ","4","9.8","2","23","5.6","11.50","5.75","23.0","50.0","1","33.3","1","1","0","10.3","10.3","10.3","8.3"
"2007","Dan Arnold","CAR","TE","1","2021","1","3","HST","4","11.8","2","23","7.6","11.50","5.75","23.0","50.0","0","0.0","0","1","0","4.3","4.3","4.3","2.3"
"2008","Stefon Diggs","BUF","WR","1","2021","1","11","IND","6","15.0","4","23","10.1","5.75","3.83","23.0","66.7","2","100.0","2","2","0","18.3","18.3","18.3","14.3"
"2009","Tee Higgins","CIN","WR","1","2021","1","15","DEN","3","13.6","2","23","14.6","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2010","Brandin Cooks","HST","WR","1","2021","1","5","NE","5","17.2","3","23","7.4","7.67","4.60","23.0","60.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2011","Kendall Hinton","DEN","WR","1","2021","1","17","LAC","5","17.9","2","23","9.3","11.50","4.60","23.0","40.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2012","Samaje Perine","CIN","RB","1","2021","1","7","BLT","1","2.6","1","23","5.5","23.00","23.00","23.0","100.0","0","0.0","0","0","0","14.5","14.5","14.5","13.5"
"2013","Amon-Ra St. Brown","DET","WR","1","2021","1","1","SF","3","5.3","2","23","6.8","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2014","Joe Mixon","CIN","RB","1","2021","1","1","MIN","4","14.8","4","23","8.8","5.75","5.75","23.0","100.0","0","0.0","0","0","0","25.0","25.0","25.0","21.0"
"2015","Travis Kelce","KC","TE","1","2021","1","4","PHI","6","20.0","4","23","8.3","5.75","3.83","23.0","66.7","0","0.0","1","1","0","6.3","6.3","6.3","2.3"
"2016","Byron Pringle","KC","WR","1","2021","1","4","PHI","2","6.7","2","23","8.3","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2017","Devonta Freeman","BLT","RB","1","2021","1","10","MIA","4","9.3","3","23","9.7","7.67","5.75","23.0","75.0","0","0.0","1","1","0","8.8","8.8","8.8","5.8"
"2018","Tommy Tremble","CAR","TE","1","2021","1","14","ATL","2","5.7","2","23","9.1","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2019","Darius Slayton","NYG","WR","1","2021","1","15","DAL","3","8.3","2","23","12.7","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2020","Marquise Goodwin","CHI","WR","1","2021","1","16","SEA","2","5.7","2","23","9.2","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2021","Danny Amendola","HST","WR","1","2021","1","12","NYJ","5","19.2","3","23","14.6","7.67","4.60","23.0","60.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2022","Pharaoh Brown","HST","TE","1","2021","1","13","IND","5","18.5","4","23","24.5","5.75","4.60","23.0","80.0","0","0.0","0","0","1","5.3","5.3","5.3","1.3"
"2023","DeeJay Dallas","SEA","RB","1","2021","1","16","CHI","4","14.8","4","23","12.7","5.75","5.75","23.0","100.0","0","0.0","0","1","0","7.8","7.8","7.8","3.8"
"2024","Geoff Swaim","TEN","TE","1","2021","1","8","IND","5","14.7","4","23","8.7","5.75","4.60","23.0","80.0","1","33.3","1","1","0","12.3","12.3","12.3","8.3"
"2025","Damiere Byrd","CHI","WR","1","2021","1","17","NYG","2","5.6","1","23","13.3","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2026","Jonathan Ward","ARZ","RB","1","2021","1","17","DAL","1","2.6","1","23","8.0","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.6","3.6","3.6","2.6"
"2027","Juwan Johnson","NO","TE","1","2021","1","2","CAR","1","4.5","1","23","20.7","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2028","Adam Humphries","WAS","WR","1","2021","1","15","PHI","6","19.4","3","23","11.9","7.67","3.83","23.0","50.0","0","0.0","1","1","0","5.3","5.3","5.3","2.3"
"2029","Myles Gaskin","MIA","RB","1","2021","1","9","HST","6","14.0","6","23","9.4","3.83","3.83","23.0","100.0","0","0.0","1","1","0","16.7","16.7","16.7","10.7"
"2030","David Montgomery","CHI","RB","1","2021","1","15","MIN","6","15.4","5","23","8.1","4.60","3.83","23.0","83.3","0","0.0","0","1","0","12.3","12.3","12.3","7.3"
"2031","Cameron Brate","TB","TE","1","2021","1","12","IND","4","11.8","3","23","10.2","7.67","5.75","23.0","75.0","0","0.0","0","2","0","5.3","5.3","5.3","2.3"
"2032","Van Jefferson","LA","WR","1","2021","1","15","SEA","2","6.9","2","23","9.4","11.50","11.50","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","3.3"
"2033","Michael Pittman","IND","WR","1","2021","1","11","BUF","4","20.0","2","23","21.7","11.50","5.75","23.0","50.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2034","Jalen Guyton","LAC","WR","1","2021","1","12","DEN","3","6.8","2","23","7.6","11.50","7.67","23.0","66.7","0","0.0","0","1","0","4.3","4.3","4.3","2.3"
"2035","Devontae Booker","NYG","RB","1","2021","1","9","LV","3","15.0","3","23","20.9","7.67","7.67","23.0","100.0","0","0.0","0","0","0","15.2","15.2","15.2","12.2"
"2036","Quez Watkins","PHI","WR","1","2021","1","12","NYG","5","16.1","2","23","17.8","11.50","4.60","23.0","40.0","0","0.0","0","1","0","4.6","4.6","4.6","2.6"
"2037","Durham Smythe","MIA","TE","1","2021","1","5","TB","3","7.7","2","23","8.4","11.50","7.67","23.0","66.7","0","0.0","1","1","0","4.3","4.3","4.3","2.3"
"2038","Austin Ekeler","LAC","RB","1","2021","1","9","PHI","3","7.9","3","23","6.5","7.67","7.67","23.0","100.0","0","0.0","0","0","0","11.2","11.2","11.2","8.2"
"2039","Cole Beasley","BUF","WR","1","2021","1","11","IND","5","12.5","4","23","10.1","5.75","4.60","23.0","80.0","0","0.0","0","1","0","6.3","6.3","6.3","2.3"
"2040","CeeDee Lamb","DAL","WR","1","2021","1","9","DEN","9","23.1","2","23","9.9","11.50","2.56","23.0","22.2","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2041","Deonte Harris","NO","WR","1","2021","1","17","CAR","2","7.1","2","23","10.4","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2042","Quez Watkins","PHI","WR","1","2021","1","1","ATL","3","8.6","3","23","8.7","7.67","7.67","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2043","Zach Pascal","IND","WR","1","2021","1","15","NE","2","16.7","1","23","40.4","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2044","Nelson Agholor","NE","WR","1","2021","1","18","MIA","3","10.0","1","23","8.8","23.00","7.67","23.0","33.3","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2045","Mike Davis","ATL","RB","1","2021","1","1","PHI","6","17.1","3","23","14.0","7.67","3.83","23.0","50.0","0","0.0","2","2","0","10.2","10.2","10.2","7.2"
"2046","John Bates","WAS","TE","1","2021","1","11","CAR","3","13.6","3","23","11.2","7.67","7.67","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2047","Melvin Gordon","DEN","RB","1","2021","1","6","LV","3","6.1","3","23","6.9","7.67","7.67","23.0","100.0","0","0.0","0","0","0","10.3","10.3","10.3","7.3"
"2048","Antonio Gibson","WAS","RB","1","2021","1","13","LV","6","20.0","5","23","11.7","4.60","3.83","23.0","83.3","1","50.0","2","2","0","22.1","22.1","22.1","17.1"
