"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1942","Jeremy McNichols","WAS","RB","1","2025","1","18","PHI","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","4.5","1","8","6.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.0","2.0","2.1","2.1"
"1943","Kalel Mullings","TEN","RB","1","2025","1","15","SF","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.3","0.3"
"1944","Joe Flacco","CIN","QB","1","2025","1","7","PIT","5","3","3.0","0.60","0","0","0","0","0","40.0","20.0","20.0","20.0","","","","0","0.0","3","60.0","4","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.9","5.9","26.0","26.0"
"1945","Troy Franklin","DEN","WR","1","2025","1","15","GB","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","6","17.6","6","85","28.1","14.17","14.17","85.0","100.0","1","25.0","0","1","0","10.2","10.2","20.8","20.8"
"1946","Patrick Ricard","BLT","FB","1","2025","1","10","MIN","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.3","0.3"
"1947","Jameson Williams","DET","WR","1","2025","1","1","GB","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","5","12.8","4","23","10.2","5.75","4.60","23.0","80.0","0","0.0","0","1","0","8.7","8.7","6.6","6.6"
"1948","Bryce Young","CAR","QB","1","2025","1","4","NE","1","3","3.0","3.00","0","0","1","3","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","10.3","10.3"
"1949","Luther Burden","CHI","WR","1","2025","1","13","PHI","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","6","16.7","4","33","21.4","8.25","5.50","33.0","66.7","0","0.0","0","0","0","9.4","9.4","7.6","7.6"
"1950","Marvin Mims","DEN","WR","1","2025","1","16","JAX","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","3","6.4","3","26","7.4","8.67","8.67","26.0","100.0","0","0.0","0","0","0","4.9","4.9","5.9","5.9"
"1951","Justice Hill","BLT","RB","1","2025","1","8","CHI","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1952","Dylan Sampson","CLV","RB","1","2025","1","3","GB","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1953","Isaiah Davis","NYJ","RB","1","2025","1","6","DEN","2","2","2.0","1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","1","5.9","1","-1","-2.2","-1.00","-1.00","-1.0","100.0","0","0.0","0","0","0","2.5","2.5","1.1","1.1"
"1954","Malachi Corley","CLV","WR","1","2025","1","14","TEN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","1","50.0","1","33.3","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","0.2","0.2"
"1955","Feleipe Franks","ATL","TE","1","2025","1","12","NO","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1956","Kareem Hunt","KC","RB","1","2025","1","16","TEN","3","2","2.0","0.67","0","0","0","0","0","66.7","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","0.2","0.2"
"1957","AJ Barner","SEA","TE","1","2025","1","2","PIT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","6.1","2","26","8.8","13.00","13.00","26.0","100.0","1","50.0","1","1","0","4.3","4.3","10.8","10.8"
"1958","Amon-Ra St. Brown","DET","WR","1","2025","1","6","KC","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","10","34.5","9","45","22.2","5.00","4.50","45.0","90.0","0","0.0","1","2","1","16.9","16.9","13.7","13.7"
"1959","Will Shipley","PHI","RB","1","2025","1","18","WAS","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","3","7.5","2","11","4.6","5.50","3.67","11.0","66.7","0","0.0","0","1","0","5.7","5.7","3.3","3.3"
"1960","Connor Heyward","PIT","TE","1","2025","1","4","MIN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1961","Mark Andrews","BLT","TE","1","2025","1","12","NYJ","2","2","2.0","1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","3","13.0","1","9","5.9","9.00","3.00","9.0","33.3","0","0.0","1","1","0","6.2","6.2","2.1","2.1"
"1962","Jaylen Wright","MIA","RB","1","2025","1","15","PIT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","3.6","1","9","3.6","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.0","2.0","2.1","2.1"
"1963","Tyler Shough","NO","QB","1","2025","1","9","LA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","10.2","10.2"
"1964","LeQuint Allen","JAX","RB","1","2025","1","6","SEA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","4.8","1","10","3.9","10.00","5.00","10.0","50.0","0","0.0","0","0","0","3.5","3.5","2.2","2.2"
"1965","AJ Barner","SEA","TE","1","2025","1","13","MIN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","5","19.2","4","35","27.3","8.75","7.00","35.0","80.0","0","0.0","0","0","0","7.9","7.9","7.7","7.7"
"1966","Marvin Mims","DEN","WR","1","2025","1","11","KC","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1967","LeQuint Allen","JAX","RB","1","2025","1","12","ARZ","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1968","Sam Darnold","SEA","QB","1","2025","1","17","CAR","3","2","2.0","0.67","0","0","1","3","0","33.3","33.3","","","","","","0","0.0","1","14.3","2","22.2","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.2","3.2","8.1","8.1"
"1969","Bryce Young","CAR","QB","1","2025","1","2","ARZ","2","2","2.0","1.00","0","0","1","3","0","50.0","50.0","","","","","","0","0.0","0","0.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","23.3","23.3"
"1970","Keaton Mitchell","BLT","RB","1","2025","1","18","PIT","2","2","2.0","1.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.2","0.2"
"1971","Dylan Laube","LV","RB","1","2025","1","3","WAS","3","2","2.0","0.67","0","0","0","0","0","33.3","","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.0","3.0","0.2","0.2"
"1972","Drake Maye","NE","QB","1","2025","1","11","NYJ","4","2","2.0","0.50","0","0","2","5","0","50.0","25.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","15.4","15.4"
"1973","Jaylin Noel","HST","WR","1","2025","1","17","LAC","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","1","100.0","4","14.3","3","54","22.1","18.00","13.50","54.0","75.0","1","50.0","0","0","0","7.3","7.3","14.6","14.6"
"1974","AJ Dillon","PHI","RB","1","2025","1","6","NYG","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","6.1","2","18","6.4","9.00","9.00","18.0","100.0","0","0.0","0","0","1","3.5","3.5","3.0","3.0"
"1975","Chris Rodriguez","WAS","RB","1","2025","1","8","KC","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1976","Devin Singletary","NYG","RB","1","2025","1","7","DEN","2","2","2.0","1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.2","0.2"
"1977","Daniel Jones","IND","QB","1","2025","1","2","DEN","6","2","2.0","0.33","1","0","3","6","0","66.7","","","","","","","2","100.0","3","75.0","4","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.4","6.4","22.8","22.8"
"1978","Tyler Huntley","BLT","QB","1","2025","1","16","NE","2","2","2.0","1.00","0","0","1","3","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","2.8","2.8"
"1979","Feleipe Franks","ATL","TE","1","2025","1","6","BUF","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1980","Joe Flacco","CIN","QB","1","2025","1","17","ARZ","4","2","2.0","0.50","0","0","1","5","0","25.0","25.0","25.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","1.2","1.2"
"1981","Parker Washington","JAX","WR","1","2025","2","1","BUF","2","2","2.0","1.00","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","11","36.7","7","107","51.7","15.29","9.73","107.0","63.6","1","33.3","1","3","0","19.7","19.7","23.9","23.9"
"1982","KaVontae Turpin","DAL","WR","1","2025","1","15","MIN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","5.3","2","10","3.4","5.00","5.00","10.0","100.0","0","0.0","1","1","0","4.3","4.3","3.2","3.2"
"1983","Zay Flowers","BLT","WR","1","2025","1","14","PIT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","11","31.4","8","124","56.6","15.50","11.27","124.0","72.7","0","0.0","0","1","0","17.6","17.6","20.6","20.6"
"1984","AJ Barner","SEA","TE","1","2025","2","2","SF","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1985","Greg Dortch","ARZ","WR","1","2025","1","10","SEA","2","2","2.0","1.00","1","0","0","0","0","50.0","50.0","","","","","","1","33.3","1","20.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","6.2","6.2"
"1986","Taysom Hill","NO","TE","1","2025","1","13","MIA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","2.6","1","5","2.1","5.00","5.00","5.0","100.0","0","0.0","0","0","0","2.0","2.0","1.7","1.7"
"1987","Brady Cook","NYJ","QB","1","2025","1","16","NO","1","2","2.0","2.00","0","0","1","2","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","5.7","5.7"
"1988","Rashid Shaheed","SEA","WR","1","2025","1","11","LA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","4","9.1","2","27","9.7","13.50","6.75","27.0","50.0","0","0.0","0","0","0","6.4","6.4","4.9","4.9"
"1989","Mark Andrews","BLT","TE","1","2025","1","2","CLV","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","3","10.3","1","2","0.9","2.00","0.67","2.0","33.3","0","0.0","2","2","0","6.6","6.6","1.4","1.4"
"1990","Raheem Mostert","LV","RB","1","2025","1","12","CLV","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","3","6.8","3","18","6.3","6.00","6.00","18.0","100.0","0","0.0","0","0","0","4.9","4.9","5.0","5.0"
"1991","Dak Prescott","DAL","QB","1","2025","1","15","MIN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","1","25.0","1","16.7","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","12.0","12.0"
"1992","Ray Davis","BUF","RB","1","2025","1","1","BLT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","2.2","1","-1","-0.3","-1.00","-1.00","-1.0","100.0","0","0.0","0","1","0","2.8","2.8","1.1","1.1"
"1993","Jacoby Brissett","ARZ","QB","1","2025","1","2","CAR","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"1994","Kendall Milton","CIN","RB","1","2025","1","11","PIT","2","2","2.0","1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.2","0.2"
"1995","Wan'Dale Robinson","NYG","WR","1","2025","1","5","NO","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","7","17.5","5","30","14.9","6.00","4.29","30.0","71.4","0","0.0","0","1","0","11.7","11.7","8.2","8.2"
"1996","Troy Franklin","DEN","WR","1","2025","1","6","NYJ","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","4","13.3","3","19","10.9","6.33","4.75","19.0","75.0","0","0.0","0","0","1","6.4","6.4","4.1","4.1"
"1997","AJ Barner","SEA","TE","1","2025","1","1","SF","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","1","14.3","2","8.7","1","0","0.0","","0.00","0.0","50.0","0","0.0","0","0","0","4.3","4.3","1.2","1.2"
"1998","Connor Heyward","PIT","TE","1","2025","1","14","BLT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","1","33.3","1","14.3","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","0.2","0.2"
"1999","Marvin Mims","DEN","WR","1","2025","1","14","LV","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","1","12.5","1","2.6","1","5","2.4","5.00","5.00","5.0","100.0","0","0.0","0","0","0","2.8","2.8","1.7","1.7"
"2000","Ricky Pearsall","SF","WR","1","2025","1","12","CAR","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","4","12.5","2","6","3.1","3.00","1.50","6.0","50.0","0","0.0","0","0","0","6.4","6.4","2.8","2.8"
"2001","Ty Johnson","BUF","RB","1","2025","1","10","MIA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","5.0","2","24","7.8","12.00","12.00","24.0","100.0","0","0.0","0","0","0","3.5","3.5","4.6","4.6"
"2002","Dare Ogunbowale","HST","RB","1","2025","1","15","ARZ","5","2","2.0","0.40","0","0","0","0","0","60.0","40.0","","","","","","2","40.0","3","42.9","4","33.3","4","13.8","3","32","12.3","10.67","8.00","32.0","75.0","0","0.0","1","3","0","14.2","14.2","6.4","6.4"
"2003","Kirk Cousins","ATL","QB","1","2025","1","8","MIA","2","2","2.0","1.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","7.1","7.1"
"2004","Sam Darnold","SEA","QB","1","2025","1","6","JAX","4","2","2.0","0.50","0","0","1","6","0","25.0","25.0","25.0","","","","","2","50.0","3","50.0","4","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.4","5.4","20.0","20.0"
"2005","Harold Fannin","CLV","TE","1","2025","1","8","NE","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","8","22.9","6","62","39.7","10.33","7.75","62.0","75.0","1","50.0","0","1","0","13.1","13.1","18.4","18.4"
"2006","Rasheen Ali","BLT","RB","1","2025","1","14","PIT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","1","12.5","3","8.6","2","11","5.0","5.50","3.67","11.0","66.7","0","0.0","0","1","0","6.6","6.6","3.3","3.3"
"2007","Tyler Conklin","LAC","TE","1","2025","1","1","KC","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","5.9","2","50","15.7","25.00","25.00","50.0","100.0","0","0.0","0","0","1","3.5","3.5","7.2","7.2"
"2008","Kirk Cousins","ATL","QB","1","2025","1","11","CAR","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","2.1","2.1"
"2009","Mac Jones","SF","QB","1","2025","1","13","CLV","2","2","2.0","1.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.2","0.2"
"2010","Tyjae Spears","TEN","RB","1","2025","1","17","NO","6","2","2.0","0.33","0","0","0","0","0","50.0","","","","","","","0","0.0","1","50.0","1","50.0","2","5.0","1","-1","-0.4","-1.00","-0.50","-1.0","50.0","0","0.0","0","0","0","6.8","6.8","1.1","1.1"
"2011","Blake Corum","LA","RB","1","2025","1","1","HST","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","1","14","5.7","14.00","14.00","14.0","100.0","0","0.0","0","0","0","2.0","2.0","2.6","2.6"
"2012","Adam Prentice","DEN","FB","1","2025","1","9","HST","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2013","Tyler Goodson","IND","RB","1","2025","1","8","TEN","2","2","2.0","1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.2","0.2"
"2014","Daniel Jones","IND","QB","1","2025","1","5","LV","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","16.7","16.7"
"2015","Joe Burrow","CIN","QB","1","2025","1","17","ARZ","3","2","2.0","0.67","0","0","1","2","0","66.7","","","","","","","1","20.0","1","14.3","1","8.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","20.4","20.4"
"2016","Will Shipley","PHI","RB","1","2025","1","17","BUF","2","2","2.0","1.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.2","0.2"
"2017","Justin Herbert","LAC","QB","1","2025","1","6","MIA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","18.8","18.8"
"2018","Trevor Etienne","CAR","RB","1","2025","1","11","ATL","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2019","Zamir White","LV","RB","1","2025","1","17","NYG","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2020","Connor Heyward","PIT","TE","1","2025","1","18","BLT","3","2","2.0","0.67","1","0","0","0","0","66.7","","","","","","","2","33.3","2","28.6","2","20.0","1","2.1","1","3","1.0","3.00","3.00","3.0","100.0","0","0.0","0","0","0","4.7","4.7","7.5","7.5"
"2021","Jahmyr Gibbs","DET","RB","1","2025","1","16","PIT","7","2","2.0","0.29","0","1","0","0","0","57.1","28.6","14.3","","","","","2","100.0","2","100.0","2","66.7","13","24.1","10","66","18.1","6.60","5.08","66.0","76.9","1","33.3","1","4","0","27.6","27.6","22.8","22.8"
"2022","Michael Penix","ATL","QB","1","2025","1","4","WAS","4","2","2.0","0.50","0","0","1","5","0","25.0","25.0","25.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","19.7","19.7"
"2023","Jaylin Noel","HST","WR","1","2025","1","4","TEN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","3.6","1","-2","-0.9","-2.00","-2.00","-2.0","100.0","0","0.0","0","0","0","2.0","2.0","1.0","1.0"
"2024","Brashard Smith","KC","RB","1","2025","1","2","PHI","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","0.2","0.2"
"2025","Mark Andrews","BLT","TE","1","2025","1","6","LA","3","2","2.0","0.67","0","0","0","0","0","33.3","","","","","","","2","50.0","2","50.0","2","25.0","6","17.6","4","24","17.1","6.00","4.00","24.0","66.7","0","0.0","0","0","0","12.1","12.1","6.6","6.6"
"2026","Emanuel Wilson","GB","RB","1","2025","1","10","PHI","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","2.8","1","2","1.1","2.00","2.00","2.0","100.0","0","0.0","0","0","0","2.0","2.0","1.4","1.4"
"2027","Sean Tucker","TB","RB","1","2025","1","1","ATL","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2028","Joe Flacco","CIN","QB","1","2025","1","18","CLV","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2029","RJ Harvey","DEN","RB","1","2025","1","3","LAC","2","2","2.0","1.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","3","12.0","3","14","9.2","4.67","4.67","14.0","100.0","0","0.0","0","0","0","5.4","5.4","4.6","4.6"
"2030","AJ Barner","SEA","TE","1","2025","1","7","HST","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","6.3","1","7","3.3","7.00","3.50","7.0","50.0","0","0.0","0","0","0","3.5","3.5","1.9","1.9"
"2031","Justice Hill","BLT","RB","1","2025","1","9","MIA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","8.7","2","13","6.4","6.50","6.50","13.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","3.5"
"2032","Julius Chestnut","TEN","RB","1","2025","1","1","DEN","2","2","2.0","1.00","0","0","0","0","0","100.0","","","","","","","1","100.0","1","50.0","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","0.2","0.2"
"2033","Derius Davis","LAC","WR","1","2025","1","3","DEN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2034","Corey Kiner","ARZ","RB","1","2025","1","17","CIN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2035","Harold Fannin","CLV","TE","1","2025","1","15","CHI","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","14","40.0","7","48","27.1","6.86","3.43","48.0","50.0","0","0.0","1","2","0","22.8","22.8","12.0","12.0"
"2036","Tyler Warren","IND","TE","1","2025","1","14","JAX","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","1","50.0","1","25.0","1","14.3","6","16.7","2","15","7.3","7.50","2.50","15.0","33.3","0","0.0","2","3","0","12.7","12.7","3.7","3.7"
"2037","Dak Prescott","DAL","QB","1","2025","1","4","GB","1","2","2.0","2.00","1","0","0","0","0","100.0","","","","","","","1","20.0","1","20.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","31.0","31.0"
"2038","Rashee Rice","KC","WR","1","2025","1","13","DAL","1","2","2.0","2.00","0","1","0","0","0","100.0","","","","","","","1","50.0","1","25.0","1","20.0","12","35.3","8","92","35.2","11.50","7.67","92.0","66.7","2","50.0","4","4","0","22.4","22.4","29.4","29.4"
"2039","Kameron Johnson","TB","WR","1","2025","1","5","SEA","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2040","Jonnu Smith","PIT","TE","1","2025","1","18","BLT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","4.3","1","2","0.7","2.00","1.00","2.0","50.0","0","0.0","1","1","0","4.3","4.3","1.4","1.4"
"2041","Matthew Stafford","LA","QB","1","2025","1","15","DET","1","2","2.0","2.00","0","0","1","2","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","21.9","21.9"
