"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"2211","Jordan Addison","MIN","WR","1","2025","1","11","CHI","7","21.9","2","20","13.3","10.00","2.86","20.0","28.6","1","100.0","0","1","0","10.0","10.0","10.0","8.0"
"2212","Ian Thomas","LV","TE","1","2025","1","11","DAL","1","2.4","1","20","8.4","20.00","20.00","20.0","100.0","0","0.0","0","0","0","3.0","3.0","3.0","2.0"
"2213","Pat Bryant","DEN","WR","1","2025","1","9","HST","3","8.1","2","20","11.6","10.00","6.67","20.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2214","Kalif Raymond","DET","WR","1","2025","1","15","LA","1","2.4","1","20","5.9","20.00","20.00","20.0","100.0","0","0.0","0","0","0","3.0","3.0","3.0","2.0"
"2215","Michael Bandy","DEN","WR","1","2025","1","15","GB","1","2.9","1","20","6.6","20.00","20.00","20.0","100.0","1","25.0","0","1","0","9.0","9.0","9.0","8.0"
"2216","Darnell Mooney","ATL","WR","1","2025","1","2","MIN","4","19.0","2","20","14.8","10.00","5.00","20.0","50.0","0","0.0","1","2","0","4.0","4.0","4.0","2.0"
"2217","Efton Chism","NE","WR","1","2025","2","1","LAC","1","3.3","1","20","7.5","20.00","20.00","20.0","100.0","0","0.0","0","0","0","3.0","3.0","3.0","2.0"
"2218","Mitchell Evans","CAR","TE","1","2025","1","13","LA","3","15.0","3","20","9.7","6.67","6.67","20.0","100.0","0","0.0","0","0","0","5.0","5.0","5.0","2.0"
"2219","Ian Thomas","LV","TE","1","2025","1","5","IND","3","8.3","3","20","8.8","6.67","6.67","20.0","100.0","0","0.0","0","0","0","5.0","5.0","5.0","2.0"
"2220","Malachi Corley","CLV","WR","1","2025","1","18","CIN","2","9.1","2","20","18.0","10.00","10.00","20.0","100.0","0","0.0","1","1","0","5.8","5.8","5.8","3.8"
"2221","Jahmyr Gibbs","DET","RB","1","2025","1","15","LA","7","17.1","4","20","5.9","5.00","2.86","20.0","57.1","0","0.0","0","0","0","9.8","9.8","9.8","5.8"
"2222","Chris Godwin","TB","WR","1","2025","1","15","ATL","4","11.8","4","20","7.2","5.00","5.00","20.0","100.0","1","50.0","1","1","0","14.0","14.0","14.0","10.0"
"2223","Isiah Pacheco","KC","RB","1","2025","1","5","JAX","3","7.3","3","20","6.3","6.67","6.67","20.0","100.0","0","0.0","0","0","0","8.6","8.6","8.6","5.6"
"2224","Christian Kirk","HST","WR","1","2025","1","4","TEN","4","14.3","3","20","8.6","6.67","5.00","20.0","75.0","0","0.0","0","0","0","5.0","5.0","5.0","2.0"
"2225","Tommy Tremble","CAR","TE","1","2025","1","2","ARZ","3","5.5","3","20","6.1","6.67","6.67","20.0","100.0","0","0.0","0","0","0","5.0","5.0","5.0","2.0"
"2226","Tre Harris","LAC","WR","1","2025","2","1","NE","3","9.7","2","20","12.6","10.00","6.67","20.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2227","Najee Harris","LAC","RB","1","2025","1","2","LV","2","7.4","2","20","8.3","10.00","10.00","20.0","100.0","0","0.0","0","0","0","6.8","6.8","6.8","4.8"
"2228","Malik Nabers","NYG","WR","1","2025","1","4","LAC","3","14.3","2","20","16.8","10.00","6.67","20.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2229","Dallas Goedert","PHI","TE","1","2025","1","12","DAL","2","5.1","2","20","6.9","10.00","10.00","20.0","100.0","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2230","Chris Olave","NO","WR","1","2025","1","4","BUF","6","21.4","3","20","15.9","6.67","3.33","20.0","50.0","1","100.0","1","1","0","10.0","10.0","10.0","7.0"
"2231","Kimani Vidal","LAC","RB","1","2025","2","1","NE","3","9.7","2","20","12.6","10.00","6.67","20.0","66.7","0","0.0","0","0","0","7.1","7.1","7.1","5.1"
"2232","Shedrick Jackson","LV","WR","1","2025","1","17","NYG","3","10.0","2","20","10.4","10.00","6.67","20.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2233","Bucky Irving","TB","RB","1","2025","1","13","ARZ","2","7.1","2","20","10.3","10.00","10.00","20.0","100.0","0","0.0","0","0","0","16.1","16.1","16.1","14.1"
"2234","Tanner Conner","MIA","TE","1","2025","1","1","IND","4","12.9","2","20","13.7","10.00","5.00","20.0","50.0","0","0.0","1","1","0","4.0","4.0","4.0","2.0"
"2235","Nate Adkins","DEN","TE","1","2025","1","7","NYG","3","6.0","2","20","7.2","10.00","6.67","20.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2236","Zavier Scott","MIN","RB","1","2025","1","3","CIN","1","4.2","1","20","9.9","20.00","20.00","20.0","100.0","0","0.0","0","0","0","6.0","6.0","6.0","5.0"
"2237","Ray-Ray McCloud","ATL","WR","1","2025","1","3","CAR","5","11.6","2","20","10.0","10.00","4.00","20.0","40.0","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2238","Quentin Johnston","LAC","WR","1","2025","2","1","NE","5","16.1","3","20","12.6","6.67","4.00","20.0","60.0","0","0.0","0","0","0","5.0","5.0","5.0","2.0"
"2239","Drew Sample","CIN","TE","1","2025","1","3","MIN","2","7.4","2","20","14.3","10.00","10.00","20.0","100.0","1","100.0","1","1","0","10.0","10.0","10.0","8.0"
"2240","Keon Coleman","BUF","WR","1","2025","1","3","MIA","4","14.3","3","20","9.4","6.67","5.00","20.0","75.0","0","0.0","1","1","0","5.0","5.0","5.0","2.0"
"2241","John Bates","WAS","TE","1","2025","1","9","SEA","4","18.2","2","20","13.1","10.00","5.00","20.0","50.0","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2242","Kenneth Walker","SEA","RB","1","2025","1","9","WAS","2","8.3","2","19","5.8","9.50","9.50","19.0","100.0","0","0.0","0","0","0","8.1","8.1","8.1","6.1"
"2243","Hunter Long","JAX","TE","1","2025","1","6","SEA","3","7.1","2","19","7.4","9.50","6.33","19.0","66.7","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2244","Tyler Badie","DEN","RB","1","2025","1","2","IND","2","6.7","2","19","9.2","9.50","9.50","19.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2245","Olamide Zaccheaus","CHI","WR","1","2025","1","13","PHI","3","8.3","2","19","12.3","9.50","6.33","19.0","66.7","0","0.0","0","1","0","3.9","3.9","3.9","1.9"
"2246","Dawson Knox","BUF","TE","1","2025","1","6","ATL","2","7.7","1","19","10.6","19.00","9.50","19.0","50.0","1","50.0","0","1","0","8.9","8.9","8.9","7.9"
"2247","Casey Washington","ATL","WR","1","2025","1","4","WAS","3","11.5","1","19","6.1","19.00","6.33","19.0","33.3","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2248","Scott Miller","PIT","WR","1","2025","1","16","DET","3","7.3","3","19","7.1","6.33","6.33","19.0","100.0","0","0.0","0","1","0","4.9","4.9","4.9","1.9"
"2249","David Montgomery","DET","RB","1","2025","1","12","NYG","3","7.1","3","19","6.8","6.33","6.33","19.0","100.0","0","0.0","0","0","0","6.7","6.7","6.7","3.7"
"2250","Tyler Higbee","LA","TE","1","2025","1","7","JAX","6","18.2","3","19","10.4","6.33","3.17","19.0","50.0","0","0.0","0","1","0","4.9","4.9","4.9","1.9"
"2251","Pat Freiermuth","PIT","TE","1","2025","1","11","CIN","1","3.2","1","19","7.8","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2252","Tyquan Thornton","KC","WR","1","2025","1","14","HST","3","9.1","2","19","11.9","9.50","6.33","19.0","66.7","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2253","TreVeyon Henderson","NE","RB","1","2025","1","13","NYG","4","12.9","3","19","6.7","6.33","4.75","19.0","75.0","0","0.0","1","1","0","11.6","11.6","11.6","8.6"
"2254","Jordan Watkins","SF","WR","1","2025","1","9","NYG","1","4.2","1","19","8.1","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2255","Tyjae Spears","TEN","RB","1","2025","1","6","LV","4","10.5","4","19","8.6","4.75","4.75","19.0","100.0","0","0.0","0","1","0","9.0","9.0","9.0","5.0"
"2256","Dontayvion Wicks","GB","WR","1","2025","1","4","DAL","4","9.3","2","19","5.6","9.50","4.75","19.0","50.0","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2257","Xavier Weaver","ARZ","WR","1","2025","1","16","ATL","2","6.5","2","19","9.4","9.50","9.50","19.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2258","Cade Otton","TB","TE","1","2025","1","14","NO","4","13.3","3","19","15.6","6.33","4.75","19.0","75.0","0","0.0","0","1","0","4.9","4.9","4.9","1.9"
"2259","Kendrick Bourne","SF","WR","1","2025","1","10","LA","1","2.6","1","19","6.0","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2260","Tyler Warren","IND","TE","1","2025","1","15","SEA","6","22.2","3","19","15.8","6.33","3.17","19.0","50.0","0","0.0","0","0","0","4.9","4.9","4.9","1.9"
"2261","Darius Cooper","PHI","WR","1","2025","1","14","LAC","1","2.5","1","19","7.9","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2262","Woody Marks","HST","RB","1","2025","2","2","NE","3","6.4","2","19","9.0","9.50","6.33","19.0","66.7","0","0.0","1","2","0","4.6","4.6","4.6","2.6"
"2263","Evan Engram","DEN","TE","1","2025","2","3","NE","3","9.7","2","19","14.3","9.50","6.33","19.0","66.7","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2264","Marquez Valdes-Scantling","PIT","WR","1","2025","1","15","MIA","1","3.7","1","19","8.5","19.00","19.00","19.0","100.0","1","50.0","0","1","0","8.9","8.9","8.9","7.9"
"2265","Charlie Kolar","BLT","TE","1","2025","1","14","PIT","1","2.9","1","19","8.7","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2266","Curtis Samuel","BUF","WR","1","2025","1","11","TB","3","10.0","2","19","6.0","9.50","6.33","19.0","66.7","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2267","John Bates","WAS","TE","1","2025","1","15","NYG","1","5.3","1","19","9.0","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2268","Terrance Ferguson","LA","TE","1","2025","2","2","CHI","5","11.9","1","19","7.4","19.00","3.80","19.0","20.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2269","Troy Franklin","DEN","WR","1","2025","1","6","NYJ","4","13.3","3","19","10.9","6.33","4.75","19.0","75.0","0","0.0","0","0","1","4.1","4.1","4.1","1.1"
"2270","Chig Okonkwo","TEN","TE","1","2025","1","1","DEN","4","14.3","3","19","17.0","6.33","4.75","19.0","75.0","0","0.0","0","0","0","4.9","4.9","4.9","1.9"
"2271","Elijah Higgins","ARZ","TE","1","2025","1","10","SEA","3","6.7","2","19","7.4","9.50","6.33","19.0","66.7","0","0.0","0","1","0","3.9","3.9","3.9","1.9"
"2272","Jeremy Ruckert","NYJ","TE","1","2025","1","14","MIA","3","8.8","2","19","11.2","9.50","6.33","19.0","66.7","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2273","Jordan Whittington","LA","WR","1","2025","1","16","SEA","1","2.0","1","19","4.2","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2274","Josh Jacobs","GB","RB","1","2025","1","15","DEN","3","7.5","2","19","6.9","9.50","6.33","19.0","66.7","1","100.0","0","2","0","23.2","23.2","23.2","21.2"
"2275","Dalton Schultz","HST","TE","1","2025","1","17","LAC","4","14.3","3","19","7.8","6.33","4.75","19.0","75.0","0","0.0","0","0","1","4.9","4.9","4.9","1.9"
"2276","Michael Pittman","IND","WR","1","2025","1","10","ATL","2","7.7","2","19","7.5","9.50","9.50","19.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2277","Will Dissly","LAC","TE","1","2025","1","17","HST","2","6.3","2","19","8.1","9.50","9.50","19.0","100.0","0","0.0","0","1","0","3.9","3.9","3.9","1.9"
"2278","Trey Benson","ARZ","RB","1","2025","1","4","SEA","5","12.2","5","19","9.5","3.80","3.80","19.0","100.0","0","0.0","0","0","0","10.4","10.4","10.4","5.4"
"2279","Tez Johnson","TB","WR","1","2025","1","17","MIA","2","4.5","2","19","5.5","9.50","9.50","19.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2280","Luke McCaffrey","WAS","WR","1","2025","1","2","GB","1","2.4","1","19","9.5","19.00","19.00","19.0","100.0","0","0.0","0","0","0","4.9","4.9","4.9","3.9"
"2281","Gunner Olszewski","NYG","WR","1","2025","1","17","LV","1","3.3","1","19","9.2","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2282","Travis Etienne","JAX","RB","1","2025","1","10","HST","4","17.4","2","19","12.0","9.50","4.75","19.0","50.0","0","0.0","1","1","0","15.7","15.7","15.7","13.7"
"2283","Troy Franklin","DEN","WR","1","2025","1","7","NYG","10","20.0","3","19","6.8","6.33","1.90","19.0","30.0","1","50.0","2","4","0","12.9","12.9","12.9","9.9"
"2284","Tyrone Tracy","NYG","RB","1","2025","1","9","SF","4","12.1","3","19","9.9","6.33","4.75","19.0","75.0","0","0.0","0","0","0","6.7","6.7","6.7","3.7"
"2285","Tyler Badie","DEN","RB","1","2025","1","7","NYG","2","4.0","2","19","6.8","9.50","9.50","19.0","100.0","0","0.0","0","1","0","3.9","3.9","3.9","1.9"
"2286","T.J. Hockenson","MIN","TE","1","2025","1","12","GB","4","21.1","4","19","21.8","4.75","4.75","19.0","100.0","0","0.0","0","0","0","5.9","5.9","5.9","1.9"
"2287","Mike Gesicki","CIN","TE","1","2025","1","13","BLT","4","8.7","2","19","7.3","9.50","4.75","19.0","50.0","0","0.0","2","2","0","3.9","3.9","3.9","1.9"
"2288","Jack Bech","LV","WR","1","2025","1","11","DAL","1","2.4","1","19","8.0","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2289","D'Andre Swift","CHI","RB","1","2025","1","14","GB","4","11.4","3","19","10.2","6.33","4.75","19.0","75.0","0","0.0","0","1","0","11.2","11.2","11.2","8.2"
"2290","Jake Ferguson","DAL","TE","1","2025","1","16","LAC","3","9.4","3","19","7.5","6.33","6.33","19.0","100.0","0","0.0","0","0","0","4.9","4.9","4.9","1.9"
"2291","Derrick Henry","BLT","RB","1","2025","1","11","CLV","2","8.0","2","19","9.8","9.50","9.50","19.0","100.0","0","0.0","0","0","0","20.2","20.2","20.2","18.2"
"2292","Keenan Allen","LAC","WR","1","2025","1","10","PIT","5","15.2","2","19","8.6","9.50","3.80","19.0","40.0","0","0.0","0","1","0","3.9","3.9","3.9","1.9"
"2293","Pat Freiermuth","PIT","TE","1","2025","1","12","CHI","3","9.7","3","19","11.1","6.33","6.33","19.0","100.0","1","100.0","1","1","0","10.9","10.9","10.9","7.9"
"2294","Tutu Atwell","LA","WR","1","2025","1","18","ARZ","3","7.5","1","19","7.3","19.00","6.33","19.0","33.3","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2295","Jalen Brooks","ARZ","WR","1","2025","1","15","HST","3","7.5","1","19","7.6","19.00","6.33","19.0","33.3","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2296","Julian Hill","MIA","TE","1","2025","1","4","NYJ","2","8.0","1","19","10.7","19.00","9.50","19.0","50.0","0","0.0","0","1","0","2.9","2.9","2.9","1.9"
"2297","Brenden Bates","CLV","TE","1","2025","1","17","PIT","1","4.3","1","19","10.2","19.00","19.00","19.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"2298","Dawson Knox","BUF","TE","1","2025","1","2","NYJ","4","14.8","2","19","10.6","9.50","4.75","19.0","50.0","0","0.0","0","1","0","3.9","3.9","3.9","1.9"
"2299","Ja'Tavion Sanders","CAR","TE","1","2025","1","8","BUF","3","12.5","3","19","10.9","6.33","6.33","19.0","100.0","0","0.0","1","1","0","4.9","4.9","4.9","1.9"
"2300","John Metchie","NYJ","WR","1","2025","1","13","ATL","8","24.2","4","19","11.0","4.75","2.38","19.0","50.0","0","0.0","1","1","0","5.7","5.7","5.7","1.7"
"2301","Ray Davis","BUF","RB","1","2025","1","6","ATL","2","7.7","2","19","10.6","9.50","9.50","19.0","100.0","1","50.0","0","1","0","9.9","9.9","9.9","7.9"
"2302","Wan'Dale Robinson","NYG","WR","1","2025","1","16","MIN","5","38.5","3","19","57.6","6.33","3.80","19.0","60.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2303","Josh Oliver","MIN","TE","1","2025","1","16","NYG","3","13.0","2","19","11.9","9.50","6.33","19.0","66.7","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2304","Noah Brown","WAS","WR","1","2025","1","14","MIN","2","8.3","1","19","17.6","19.00","9.50","19.0","50.0","0","0.0","0","1","0","2.9","2.9","2.9","1.9"
"2305","Jaxon Smith-Njigba","SEA","WR","1","2025","2","2","SF","4","23.5","3","19","15.3","6.33","4.75","19.0","75.0","1","100.0","1","2","0","10.9","10.9","10.9","7.9"
"2306","TreVeyon Henderson","NE","RB","1","2025","1","3","PIT","3","8.1","3","19","7.1","6.33","6.33","19.0","100.0","0","0.0","0","0","0","7.7","7.7","7.7","4.7"
"2307","Dallas Goedert","PHI","TE","1","2025","1","5","DEN","8","21.1","3","19","6.8","6.33","2.38","19.0","37.5","1","50.0","1","1","0","10.9","10.9","10.9","7.9"
"2308","D'Andre Swift","CHI","RB","1","2025","1","10","NYG","8","22.2","5","18","8.2","3.60","2.25","18.0","62.5","0","0.0","0","0","0","14.8","14.8","14.8","9.8"
"2309","Josh Reynolds","NYJ","WR","1","2025","1","1","PIT","3","13.6","2","18","8.3","9.00","6.00","18.0","66.7","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2310","RJ Harvey","DEN","RB","1","2025","1","5","PHI","3","7.7","3","18","7.4","6.00","6.00","18.0","100.0","0","0.0","0","0","0","6.0","6.0","6.0","3.0"
"2311","Isaiah Davis","NYJ","RB","1","2025","1","4","MIA","2","7.4","2","18","8.0","9.00","9.00","18.0","100.0","0","0.0","0","0","0","4.7","4.7","4.7","2.7"
"2312","Calvin Ridley","TEN","WR","1","2025","1","6","LV","1","2.6","1","18","8.1","18.00","18.00","18.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2313","AJ Dillon","PHI","RB","1","2025","1","6","NYG","2","6.1","2","18","6.4","9.00","9.00","18.0","100.0","0","0.0","0","0","1","3.0","3.0","3.0","1.0"
"2314","Kyren Williams","LA","RB","1","2025","1","3","PHI","3","8.8","2","18","9.2","9.00","6.00","18.0","66.7","1","50.0","1","1","0","19.2","19.2","19.2","17.2"
"2315","Chase Brown","CIN","RB","1","2025","1","2","JAX","3","6.7","2","18","5.7","9.00","6.00","18.0","66.7","0","0.0","0","0","0","8.5","8.5","8.5","6.5"
"2316","David Montgomery","DET","RB","1","2025","1","7","TB","2","6.9","2","18","7.5","9.00","9.00","18.0","100.0","0","0.0","0","0","0","5.9","5.9","5.9","3.9"
"2317","AJ Barner","SEA","TE","1","2025","1","12","TEN","4","15.4","2","18","7.4","9.00","4.50","18.0","50.0","0","0.0","1","1","0","3.8","3.8","3.8","1.8"
"2318","Greg Dulcich","MIA","TE","1","2025","1","11","WAS","4","20.0","2","18","10.5","9.00","4.50","18.0","50.0","0","0.0","2","2","0","3.8","3.8","3.8","1.8"
"2319","Xavier Hutchinson","HST","WR","1","2025","1","5","BLT","3","9.7","3","18","6.7","6.00","6.00","18.0","100.0","2","50.0","2","3","0","16.8","16.8","16.8","13.8"
"2320","Emanuel Wilson","GB","RB","1","2025","1","12","MIN","2","9.1","2","18","12.3","9.00","9.00","18.0","100.0","0","0.0","0","0","0","26.5","26.5","26.5","24.5"
"2321","Elic Ayomanor","TEN","WR","1","2025","1","5","ARZ","4","10.3","2","18","6.8","9.00","4.50","18.0","50.0","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2322","Chase Brown","CIN","RB","1","2025","1","18","CLV","6","15.4","4","18","7.6","4.50","3.00","18.0","66.7","1","33.3","1","1","0","19.0","19.0","19.0","15.0"
"2323","Kenneth Walker","SEA","RB","1","2025","1","13","MIN","3","11.5","3","18","14.1","6.00","6.00","18.0","100.0","0","0.0","0","0","0","10.4","10.4","10.4","7.4"
"2324","Isaiah Bond","CLV","WR","1","2025","1","13","SF","2","7.7","1","18","12.1","18.00","9.00","18.0","50.0","0","0.0","0","0","0","3.7","3.7","3.7","2.7"
"2325","Ryan Flournoy","DAL","WR","1","2025","1","16","LAC","2","6.3","2","18","7.1","9.00","9.00","18.0","100.0","1","50.0","1","1","0","9.8","9.8","9.8","7.8"
"2326","Justice Hill","BLT","RB","1","2025","1","2","CLV","3","10.3","3","18","8.0","6.00","6.00","18.0","100.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"2327","Skyy Moore","SF","WR","1","2025","1","10","LA","1","2.6","1","18","5.6","18.00","18.00","18.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2328","Kyle Pitts","ATL","TE","1","2025","1","6","BUF","4","12.5","3","18","7.2","6.00","4.50","18.0","75.0","0","0.0","1","2","0","4.8","4.8","4.8","1.8"
"2329","Kyren Williams","LA","RB","1","2025","2","1","CAR","2","4.8","2","18","5.9","9.00","9.00","18.0","100.0","1","33.3","0","1","0","15.5","15.5","15.5","13.5"
"2330","Mason Taylor","NYJ","TE","1","2025","1","3","TB","5","13.9","4","18","9.1","4.50","3.60","18.0","80.0","0","0.0","0","0","0","5.8","5.8","5.8","1.8"
"2331","Cam Skattebo","NYG","RB","1","2025","1","8","PHI","2","8.3","1","18","9.3","18.00","9.00","18.0","50.0","1","100.0","0","1","0","10.0","10.0","10.0","9.0"
"2332","Nick Westbrook-Ikhine","MIA","WR","1","2025","1","8","ATL","3","11.1","1","18","8.8","18.00","6.00","18.0","33.3","0","0.0","1","2","0","2.8","2.8","2.8","1.8"
"2333","Travis Etienne","JAX","RB","1","2025","1","2","CIN","3","7.1","2","18","6.6","9.00","6.00","18.0","66.7","1","33.3","0","2","0","16.9","16.9","16.9","14.9"
"2334","Kevin Austin","NO","WR","1","2025","1","16","NYJ","3","6.0","2","18","5.2","9.00","6.00","18.0","66.7","0","0.0","0","1","0","3.8","3.8","3.8","1.8"
"2335","Kyle Williams","NE","WR","1","2025","1","12","CIN","1","2.9","1","18","6.1","18.00","18.00","18.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2336","Brian Thomas","JAX","WR","1","2025","1","16","DEN","2","5.6","2","18","6.5","9.00","9.00","18.0","100.0","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2337","Raheem Mostert","LV","RB","1","2025","1","12","CLV","3","6.8","3","18","6.3","6.00","6.00","18.0","100.0","0","0.0","0","0","0","5.0","5.0","5.0","2.0"
"2338","Tyler Badie","DEN","RB","1","2025","1","13","WAS","4","8.9","3","18","5.6","6.00","4.50","18.0","75.0","0","0.0","0","1","0","4.8","4.8","4.8","1.8"
"2339","Josh Oliver","MIN","TE","1","2025","1","15","DAL","1","4.2","1","18","7.2","18.00","18.00","18.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2340","Tre Harris","LAC","WR","1","2025","1","14","PHI","2","7.7","1","18","12.9","18.00","9.00","18.0","50.0","0","0.0","0","0","0","3.1","3.1","3.1","2.1"
"2341","Hunter Henry","NE","TE","1","2025","1","15","BUF","3","13.0","1","18","11.6","18.00","6.00","18.0","33.3","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2342","Will Dissly","LAC","TE","1","2025","1","6","MIA","2","5.3","2","18","6.8","9.00","9.00","18.0","100.0","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2343","Charlie Kolar","BLT","TE","1","2025","1","16","NE","1","5.0","1","18","10.8","18.00","18.00","18.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2344","Stone Smartt","NYJ","TE","1","2025","1","17","NE","3","8.8","2","18","11.6","9.00","6.00","18.0","66.7","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2345","Grant Calcaterra","PHI","TE","1","2025","1","5","DEN","2","5.3","2","18","6.4","9.00","9.00","18.0","100.0","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2346","Bam Knight","ARZ","RB","1","2025","1","14","LA","5","11.4","3","18","6.6","6.00","3.60","18.0","60.0","0","0.0","0","0","0","6.4","6.4","6.4","3.4"
"2347","Pat Freiermuth","PIT","TE","1","2025","2","1","HST","3","8.8","1","18","12.2","18.00","6.00","18.0","33.3","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2348","KaVontae Turpin","DAL","WR","1","2025","1","1","PHI","2","5.9","2","18","9.6","9.00","9.00","18.0","100.0","0","0.0","0","0","0","4.7","4.7","4.7","2.7"
"2349","John FitzPatrick","GB","TE","1","2025","1","15","DEN","4","10.0","3","18","6.5","6.00","4.50","18.0","75.0","0","0.0","0","1","0","4.8","4.8","4.8","1.8"
"2350","Jonnu Smith","PIT","TE","1","2025","1","17","CLV","5","12.8","5","18","10.7","3.60","3.60","18.0","100.0","0","0.0","0","0","0","7.7","7.7","7.7","2.7"
"2351","James Cook","BUF","RB","1","2025","1","4","NO","4","18.2","3","18","8.6","6.00","4.50","18.0","75.0","0","0.0","0","0","0","22.5","22.5","22.5","19.5"
"2352","Jonnu Smith","PIT","TE","1","2025","1","6","CLV","4","13.3","3","18","7.7","6.00","4.50","18.0","75.0","0","0.0","0","0","0","5.8","5.8","5.8","2.8"
"2353","Michael Carter","ARZ","RB","1","2025","1","14","LA","4","9.1","2","18","6.6","9.00","4.50","18.0","50.0","0","0.0","0","2","0","5.1","5.1","5.1","3.1"
"2354","DJ Moore","CHI","WR","1","2025","1","11","MIN","3","9.4","1","18","9.3","18.00","6.00","18.0","33.3","0","0.0","0","0","0","3.1","3.1","3.1","2.1"
"2355","David Montgomery","DET","RB","1","2025","1","1","GB","4","10.3","4","18","8.0","4.50","4.50","18.0","100.0","0","0.0","0","1","0","8.3","8.3","8.3","4.3"
"2356","Jaylin Lane","WAS","WR","1","2025","1","4","ATL","3","11.1","2","18","11.5","9.00","6.00","18.0","66.7","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2357","Quinshon Judkins","CLV","RB","1","2025","1","5","MIN","2","6.1","1","18","9.5","18.00","9.00","18.0","50.0","0","0.0","0","0","0","13.8","13.8","13.8","12.8"
"2358","Woody Marks","HST","RB","1","2025","1","10","JAX","3","6.7","2","18","6.2","9.00","6.00","18.0","66.7","0","0.0","0","1","0","16.1","16.1","16.1","14.1"
"2359","Isaac TeSlaa","DET","WR","1","2025","1","18","CHI","1","2.4","1","18","5.4","18.00","18.00","18.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"2360","Nick Westbrook-Ikhine","MIA","WR","1","2025","1","2","NE","2","6.3","2","18","5.7","9.00","9.00","18.0","100.0","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2361","Beaux Collins","NYG","WR","1","2025","1","8","PHI","2","8.3","1","18","9.3","18.00","9.00","18.0","50.0","0","0.0","1","1","0","2.8","2.8","2.8","1.8"
"2362","Gage Larvadain","CLV","WR","1","2025","1","14","TEN","3","7.1","2","18","4.9","9.00","6.00","18.0","66.7","0","0.0","0","0","0","3.8","3.8","3.8","1.8"
"2363","Jackson Hawes","BUF","TE","1","2025","1","9","KC","2","7.7","1","18","6.6","18.00","9.00","18.0","50.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
