"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1885","Aaron Jones","MIN","RB","1","2024","1","16","SEA","5","14.3","3","26","10.6","8.67","5.20","26.0","60.0","0","0.0","0","1","0","12.3","12.3","12.3","9.3"
"1886","Mark Andrews","BLT","TE","1","2024","1","9","DEN","2","10.5","2","26","9.3","13.00","13.00","26.0","100.0","0","0.0","0","0","0","4.6","4.6","4.6","2.6"
"1887","Ryan Miller","TB","WR","1","2024","1","17","CAR","4","12.5","2","26","7.2","13.00","6.50","26.0","50.0","0","0.0","0","1","0","4.6","4.6","4.6","2.6"
"1888","K.J. Osborn","NE","WR","1","2024","1","7","JAX","3","8.1","2","26","9.4","13.00","8.67","26.0","66.7","1","50.0","0","0","0","10.6","10.6","10.6","8.6"
"1889","Tank Dell","HST","WR","1","2024","1","15","MIA","2","7.7","2","26","19.8","13.00","13.00","26.0","100.0","0","0.0","0","0","0","6.1","6.1","6.1","4.1"
"1890","Isaiah Likely","BLT","TE","1","2024","1","2","LV","3","8.8","2","26","10.5","13.00","8.67","26.0","66.7","0","0.0","0","0","0","4.6","4.6","4.6","2.6"
"1891","Justin Watson","KC","WR","1","2024","1","1","BLT","1","3.6","1","25","8.6","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1892","Peyton Hendershot","KC","TE","1","2024","1","18","DEN","2","11.8","2","25","25.5","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1893","Xavier Worthy","KC","WR","1","2024","1","5","NO","6","15.4","3","25","7.6","8.33","4.17","25.0","50.0","0","0.0","0","1","0","11.8","11.8","11.8","8.8"
"1894","Nate Adkins","DEN","TE","1","2024","1","18","KC","3","10.3","3","25","7.8","8.33","8.33","25.0","100.0","0","0.0","0","1","0","5.5","5.5","5.5","2.5"
"1895","Jerome Ford","CLV","RB","1","2024","1","1","DAL","7","15.6","6","25","14.8","4.17","3.57","25.0","85.7","0","0.0","0","0","0","18.9","18.9","18.9","12.9"
"1896","Tim Patrick","DET","WR","1","2024","1","7","MIN","2","8.0","2","25","8.9","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1897","Jordan Mims","NO","RB","1","2024","1","9","CAR","1","3.1","1","25","10.6","25.00","25.00","25.0","100.0","0","0.0","0","0","0","4.8","4.8","4.8","3.8"
"1898","Jaylen Warren","PIT","RB","1","2024","1","14","CLV","4","15.4","2","25","15.8","12.50","6.25","25.0","50.0","0","0.0","0","1","0","9.2","9.2","9.2","7.2"
"1899","Mack Hollins","BUF","WR","1","2024","1","16","NE","3","10.3","2","25","16.2","12.50","8.33","25.0","66.7","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1900","Zach Ertz","WAS","TE","1","2024","1","15","NO","2","6.5","2","25","11.1","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1901","Nick Vannett","TEN","TE","1","2024","1","7","BUF","4","10.0","4","25","11.6","6.25","6.25","25.0","100.0","0","0.0","0","1","0","6.5","6.5","6.5","2.5"
"1902","Jordan Addison","MIN","WR","1","2024","1","10","JAX","4","10.5","2","25","10.4","12.50","6.25","25.0","50.0","0","0.0","0","0","0","4.9","4.9","4.9","2.9"
"1903","Bijan Robinson","ATL","RB","1","2024","1","2","PHI","5","17.2","4","25","10.4","6.25","5.00","25.0","80.0","0","0.0","0","0","0","16.2","16.2","16.2","12.2"
"1904","Trey Benson","ARZ","RB","1","2024","1","10","NYJ","2","8.3","2","25","9.4","12.50","12.50","25.0","100.0","0","0.0","0","0","0","10.7","10.7","10.7","8.7"
"1905","Khalil Shakir","BUF","WR","1","2024","1","17","NYJ","5","17.9","3","25","10.0","8.33","5.00","25.0","60.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"1906","Calvin Austin","PIT","WR","1","2024","2","1","BLT","2","6.7","1","25","9.3","25.00","12.50","25.0","50.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1907","Roschon Johnson","CHI","RB","1","2024","1","6","JAX","2","6.9","2","25","11.1","12.50","12.50","25.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","3.3"
"1908","Zach Charbonnet","SEA","RB","1","2024","1","9","LA","2","5.9","2","25","6.9","12.50","12.50","25.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","3.3"
"1909","David Moore","CAR","WR","1","2024","1","14","PHI","5","14.7","2","25","13.1","12.50","5.00","25.0","40.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1910","Ty Chandler","MIN","RB","1","2024","1","1","NYG","3","12.5","3","25","12.0","8.33","8.33","25.0","100.0","0","0.0","0","1","0","7.2","7.2","7.2","4.2"
"1911","Brenton Strange","JAX","TE","1","2024","1","10","MIN","3","13.6","2","25","22.5","12.50","8.33","25.0","66.7","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1912","James Cook","BUF","RB","1","2024","1","9","MIA","6","15.4","5","25","10.6","5.00","4.17","25.0","83.3","0","0.0","0","1","0","11.9","11.9","11.9","6.9"
"1913","Dallas Goedert","PHI","TE","1","2024","1","10","DAL","3","13.6","2","25","12.1","12.50","8.33","25.0","66.7","1","50.0","0","2","0","10.5","10.5","10.5","8.5"
"1914","Jamison Crowder","WAS","WR","1","2024","2","2","DET","2","6.5","2","25","8.4","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1915","Tyler Johnson","LA","WR","1","2024","1","10","MIA","4","8.7","3","25","8.5","8.33","6.25","25.0","75.0","0","0.0","1","1","0","5.5","5.5","5.5","2.5"
"1916","Keenan Allen","CHI","WR","1","2024","1","18","GB","3","10.0","3","25","16.9","8.33","8.33","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","1.5"
"1917","Keenan Allen","CHI","WR","1","2024","1","17","SEA","6","21.4","5","25","20.5","5.00","4.17","25.0","83.3","0","0.0","0","0","0","7.5","7.5","7.5","2.5"
"1918","Troy Franklin","DEN","WR","1","2024","1","16","LAC","3","7.5","2","25","9.5","12.50","8.33","25.0","66.7","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1919","Sam LaPorta","DET","TE","1","2024","1","7","MIN","1","4.0","1","25","8.9","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1920","Jerry Jeudy","CLV","WR","1","2024","1","1","DAL","8","17.8","3","25","14.8","8.33","3.13","25.0","37.5","1","100.0","1","2","0","11.5","11.5","11.5","8.5"
"1921","Nelson Agholor","BLT","WR","1","2024","1","6","WAS","3","11.5","1","25","7.7","25.00","8.33","25.0","33.3","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1922","Joe Mixon","HST","RB","1","2024","1","2","CHI","4","11.1","3","25","9.6","8.33","6.25","25.0","75.0","0","0.0","0","0","0","8.0","8.0","8.0","5.0"
"1923","Olamide Zaccheaus","WAS","WR","1","2024","1","7","CAR","6","24.0","4","25","11.8","6.25","4.17","25.0","66.7","0","0.0","0","1","0","6.5","6.5","6.5","2.5"
"1924","Trey Sermon","IND","RB","1","2024","1","5","JAX","6","13.3","6","25","6.5","4.17","4.17","25.0","100.0","0","0.0","0","2","0","18.3","18.3","18.3","12.3"
"1925","Ben Skowronek","PIT","WR","1","2024","1","16","BLT","2","6.1","2","25","11.5","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1926","Rome Odunze","CHI","WR","1","2024","1","13","DET","6","15.4","2","25","9.8","12.50","4.17","25.0","33.3","0","0.0","0","1","0","4.5","4.5","4.5","2.5"
"1927","Trey McBride","ARZ","TE","1","2024","1","3","DET","6","17.6","3","25","12.1","8.33","4.17","25.0","50.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"1928","Hunter Henry","NE","TE","1","2024","1","15","ARZ","4","17.4","4","25","12.4","6.25","6.25","25.0","100.0","0","0.0","0","0","0","6.5","6.5","6.5","2.5"
"1929","Mike Evans","TB","WR","1","2024","1","7","BLT","3","6.7","1","25","6.8","25.00","8.33","25.0","33.3","1","33.3","1","1","0","9.5","9.5","9.5","8.5"
"1930","Rashod Bateman","BLT","WR","1","2024","1","9","DEN","4","21.1","3","25","8.9","8.33","6.25","25.0","75.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"1931","Mack Hollins","BUF","WR","1","2024","1","18","NE","4","12.5","3","25","19.4","8.33","6.25","25.0","75.0","0","0.0","1","1","0","5.5","5.5","5.5","2.5"
"1932","Samaje Perine","KC","RB","1","2024","1","9","TB","5","11.4","4","25","8.6","6.25","5.00","25.0","80.0","1","33.3","1","1","0","13.5","13.5","13.5","9.5"
"1933","Jalen McMillan","TB","WR","1","2024","1","13","CAR","3","8.8","2","25","10.4","12.50","8.33","25.0","66.7","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1934","Mike Williams","NYJ","WR","1","2024","1","5","MIN","4","7.4","2","25","10.2","12.50","6.25","25.0","50.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1935","Nelson Agholor","BLT","WR","1","2024","2","1","PIT","1","4.8","1","25","14.3","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1936","D.J. Turner","LV","WR","1","2024","1","13","KC","1","2.9","1","25","7.4","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1937","Mack Hollins","BUF","WR","1","2024","1","1","ARZ","2","8.7","2","25","10.8","12.50","12.50","25.0","100.0","1","50.0","0","1","0","10.5","10.5","10.5","8.5"
"1938","Mike Williams","PIT","WR","1","2024","1","18","CIN","1","3.2","1","25","16.9","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1939","Jamison Crowder","WAS","WR","1","2024","1","17","ATL","5","13.9","3","25","11.0","8.33","5.00","25.0","60.0","0","0.0","0","1","0","5.5","5.5","5.5","2.5"
"1940","Jonathan Taylor","IND","RB","1","2024","1","3","CHI","2","10.0","1","25","15.0","25.00","12.50","25.0","50.0","0","0.0","0","0","0","26.5","26.5","26.5","25.5"
"1941","Dontayvion Wicks","GB","WR","1","2024","1","12","SF","2","8.7","1","25","15.3","25.00","12.50","25.0","50.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1942","John Metchie","HST","WR","1","2024","1","18","TEN","4","14.3","2","24","13.5","12.00","6.00","24.0","50.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1943","Julian Hill","MIA","TE","1","2024","1","3","SEA","2","6.3","2","24","12.9","12.00","12.00","24.0","100.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1944","Mike Gesicki","CIN","TE","1","2024","1","14","DAL","3","6.8","3","24","6.5","8.00","8.00","24.0","100.0","0","0.0","0","1","0","5.4","5.4","5.4","2.4"
"1945","D'Andre Swift","CHI","RB","1","2024","1","2","HST","5","13.5","4","24","13.8","6.00","4.80","24.0","80.0","0","0.0","0","0","0","8.2","8.2","8.2","4.2"
"1946","Kenneth Walker","SEA","RB","1","2024","1","9","LA","3","8.8","3","24","6.6","8.00","8.00","24.0","100.0","0","0.0","0","1","0","13.7","13.7","13.7","10.7"
"1947","Dalton Kincaid","BUF","TE","1","2024","1","17","NYJ","2","7.1","2","24","9.6","12.00","12.00","24.0","100.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1948","Quentin Johnston","LAC","WR","1","2024","1","10","TEN","2","11.1","2","24","14.6","12.00","12.00","24.0","100.0","1","100.0","0","1","0","10.4","10.4","10.4","8.4"
"1949","Antonio Gibson","NE","RB","1","2024","1","6","HST","3","9.1","3","24","9.9","8.00","8.00","24.0","100.0","0","0.0","0","1","0","7.3","7.3","7.3","4.3"
"1950","Brevyn Spann-Ford","DAL","TE","1","2024","1","12","WAS","2","6.3","2","24","9.7","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1951","Christian Kirk","JAX","WR","1","2024","1","7","NE","3","15.0","1","24","12.4","24.00","8.00","24.0","33.3","0","0.0","1","1","0","3.4","3.4","3.4","2.4"
"1952","Aaron Jones","MIN","RB","1","2024","1","5","NYJ","1","3.1","1","24","11.8","24.00","24.00","24.0","100.0","0","0.0","0","0","0","6.3","6.3","6.3","5.3"
"1953","KhaDarel Hodge","ATL","WR","1","2024","1","18","CAR","2","5.3","1","24","7.7","24.00","12.00","24.0","50.0","0","0.0","0","1","0","3.4","3.4","3.4","2.4"
"1954","Alvin Kamara","NO","RB","1","2024","1","6","TB","8","20.0","5","24","9.9","4.80","3.00","24.0","62.5","0","0.0","0","1","1","17.4","17.4","17.4","12.4"
"1955","Brenton Strange","JAX","TE","1","2024","1","5","IND","4","11.8","4","24","6.5","6.00","6.00","24.0","100.0","1","50.0","1","1","0","12.4","12.4","12.4","8.4"
"1956","Nick Chubb","CLV","RB","1","2024","1","13","DEN","2","3.4","2","24","4.8","12.00","12.00","24.0","100.0","1","25.0","1","1","0","12.5","12.5","12.5","10.5"
"1957","Chase Brown","CIN","RB","1","2024","1","17","DEN","4","8.2","4","24","5.8","6.00","6.00","24.0","100.0","0","0.0","0","1","0","13.1","13.1","13.1","9.1"
"1958","Erick All","CIN","TE","1","2024","1","9","LV","2","5.1","2","24","9.6","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1959","Dalton Kincaid","BUF","TE","1","2024","1","10","IND","4","10.8","2","24","8.6","12.00","6.00","24.0","50.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1960","Jalen Tolbert","DAL","WR","1","2024","1","4","NYG","3","11.1","3","24","10.9","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1961","Jake Ferguson","DAL","TE","1","2024","1","10","PHI","4","13.8","4","24","36.4","6.00","6.00","24.0","100.0","0","0.0","0","0","1","5.4","5.4","5.4","1.4"
"1962","De'Von Achane","MIA","RB","1","2024","1","12","NE","4","10.0","3","24","7.6","8.00","6.00","24.0","75.0","2","50.0","1","2","0","20.6","20.6","20.6","17.6"
"1963","Brock Wright","DET","TE","1","2024","1","12","IND","2","5.6","2","24","8.9","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1964","Keon Coleman","BUF","WR","1","2024","1","3","JAX","1","3.2","1","24","9.0","24.00","24.00","24.0","100.0","1","25.0","0","0","0","9.4","9.4","9.4","8.4"
"1965","Tre Tucker","LV","WR","1","2024","1","17","NO","8","22.9","2","24","9.9","12.00","3.00","24.0","25.0","1","50.0","0","1","0","10.9","10.9","10.9","8.9"
"1966","Kareem Hunt","KC","RB","1","2024","1","16","HST","3","7.3","2","24","9.2","12.00","8.00","24.0","66.7","0","0.0","0","0","0","15.9","15.9","15.9","13.9"
"1967","Lucas Krull","DEN","TE","1","2024","1","13","CLV","3","8.6","3","24","8.2","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1968","Tucker Kraft","GB","TE","1","2024","1","3","TEN","3","15.8","2","24","11.9","12.00","8.00","24.0","66.7","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1969","Mark Andrews","BLT","TE","1","2024","1","15","NYG","2","8.0","2","24","8.3","12.00","12.00","24.0","100.0","1","20.0","0","1","0","10.4","10.4","10.4","8.4"
"1970","D.J. Moore","CHI","WR","1","2024","1","10","NE","5","16.7","3","24","20.0","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.7","5.7","5.7","2.7"
"1971","Cooper Kupp","LA","WR","1","2024","1","16","NYJ","3","15.8","3","24","21.8","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1972","Johnny Wilson","PHI","WR","1","2024","1","18","NYG","5","12.2","3","24","8.9","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1973","Michael Wilson","ARZ","WR","1","2024","1","10","NYJ","4","16.7","3","24","9.0","8.00","6.00","24.0","75.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1974","Jonathan Mingo","CAR","WR","1","2024","1","4","CIN","5","12.2","3","24","10.9","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1975","Kenneth Walker","SEA","RB","1","2024","1","7","ATL","2","6.9","2","24","9.9","12.00","12.00","24.0","100.0","1","50.0","0","1","0","23.3","23.3","23.3","21.3"
"1976","Andrew Ogletree","IND","TE","1","2024","1","6","TEN","2","5.3","2","24","12.7","12.00","12.00","24.0","100.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1977","Noah Fant","SEA","TE","1","2024","1","5","NYG","3","7.5","3","24","8.5","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1978","KaVontae Turpin","DAL","WR","1","2024","1","6","DET","7","15.9","4","24","10.7","6.00","3.43","24.0","57.1","0","0.0","1","1","1","6.0","6.0","6.0","2.0"
"1979","Pat Freiermuth","PIT","TE","1","2024","1","5","DAL","3","10.7","3","24","16.0","8.00","8.00","24.0","100.0","1","50.0","1","2","1","10.4","10.4","10.4","7.4"
"1980","Jonathan Mingo","DAL","WR","1","2024","1","18","WAS","2","5.9","2","24","9.8","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1981","Rico Dowdle","DAL","RB","1","2024","1","3","BLT","5","9.8","3","24","6.3","8.00","4.80","24.0","60.0","0","0.0","0","0","0","8.6","8.6","8.6","5.6"
"1982","Bucky Irving","TB","RB","1","2024","1","16","DAL","3","7.0","3","24","7.9","8.00","8.00","24.0","100.0","0","0.0","0","0","0","18.2","18.2","18.2","15.2"
"1983","Tre Tucker","LV","WR","1","2024","1","18","LAC","4","11.1","3","24","10.7","8.00","6.00","24.0","75.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1984","Harrison Bryant","LV","TE","1","2024","1","6","PIT","4","10.0","3","24","10.6","8.00","6.00","24.0","75.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1985","Dante Pettis","NO","WR","1","2024","1","15","WAS","4","12.5","2","24","11.7","12.00","6.00","24.0","50.0","0","0.0","1","1","0","4.4","4.4","4.4","2.4"
"1986","David Montgomery","DET","RB","1","2024","1","10","HST","2","6.7","1","24","10.0","24.00","12.00","24.0","50.0","0","0.0","0","0","0","12.6","12.6","12.6","11.6"
"1987","Will Dissly","LAC","TE","1","2024","1","4","KC","2","7.4","2","24","13.4","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1988","Jayden Reed","GB","WR","1","2024","1","13","MIA","6","21.4","3","24","8.8","8.00","4.00","24.0","50.0","2","100.0","1","4","0","19.7","19.7","19.7","16.7"
"1989","Jalen Brooks","DAL","WR","1","2024","1","3","BLT","2","3.9","1","24","6.3","24.00","12.00","24.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1990","Tyreek Hill","MIA","WR","1","2024","1","2","BUF","6","15.4","3","24","10.7","8.00","4.00","24.0","50.0","0","0.0","0","0","0","6.6","6.6","6.6","3.6"
"1991","Cade Otton","TB","TE","1","2024","1","15","LAC","3","11.1","2","24","8.3","12.00","8.00","24.0","66.7","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1992","Samaje Perine","KC","RB","1","2024","1","5","NO","2","5.1","1","24","7.3","24.00","12.00","24.0","50.0","0","0.0","1","1","0","3.4","3.4","3.4","2.4"
"1993","Bucky Irving","TB","RB","1","2024","1","6","NO","2","5.6","2","24","7.4","12.00","12.00","24.0","100.0","0","0.0","0","0","0","18.5","18.5","18.5","16.5"
"1994","Dyami Brown","WAS","WR","1","2024","1","9","NYG","1","4.5","1","24","11.5","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1995","Mike Williams","PIT","WR","1","2024","1","16","BLT","3","9.1","3","24","11.1","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1996","Rashod Bateman","BLT","WR","1","2024","2","1","PIT","2","9.5","2","24","13.7","12.00","12.00","24.0","100.0","1","50.0","0","1","0","10.4","10.4","10.4","8.4"
"1997","Dyami Brown","WAS","WR","1","2024","1","7","CAR","3","12.0","1","23","10.9","23.00","7.67","23.0","33.3","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"1998","Emanuel Wilson","GB","RB","1","2024","2","1","PHI","3","9.1","1","23","10.8","23.00","7.67","23.0","33.3","0","0.0","0","1","0","3.9","3.9","3.9","2.9"
"1999","Diontae Johnson","CAR","WR","1","2024","1","5","CHI","6","17.1","3","23","11.9","7.67","3.83","23.0","50.0","0","0.0","1","1","0","5.9","5.9","5.9","2.9"
"2000","Kevin Austin","NO","WR","1","2024","1","17","LV","2","5.6","1","23","10.6","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2001","Noah Gray","KC","TE","1","2024","1","11","BUF","5","15.2","4","23","11.7","5.75","4.60","23.0","80.0","2","66.7","2","2","0","18.3","18.3","18.3","14.3"
"2002","Stone Smartt","LAC","TE","1","2024","1","17","NE","2","5.0","2","23","8.2","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2003","Jayden Reed","GB","WR","1","2024","1","11","CHI","2","11.8","2","23","8.8","11.50","11.50","23.0","100.0","1","100.0","0","1","0","9.8","9.8","9.8","7.8"
"2004","Rashod Bateman","BLT","WR","1","2024","1","4","BUF","1","5.3","1","23","14.6","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2005","Britain Covey","PHI","WR","1","2024","1","2","ATL","6","20.0","6","23","12.6","3.83","3.83","23.0","100.0","0","0.0","2","2","0","8.3","8.3","8.3","2.3"
"2006","Connor Heyward","PIT","TE","1","2024","1","5","DAL","4","14.3","2","23","15.3","11.50","5.75","23.0","50.0","1","50.0","0","1","0","10.3","10.3","10.3","8.3"
"2007","Elijah Higgins","ARZ","TE","1","2024","1","13","MIN","2","4.4","2","23","8.8","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2008","Tommy Tremble","CAR","TE","1","2024","1","2","LAC","4","15.4","3","23","27.4","7.67","5.75","23.0","75.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2009","Stefon Diggs","HST","WR","1","2024","1","7","GB","7","33.3","5","23","26.7","4.60","3.29","23.0","71.4","0","0.0","0","0","0","7.3","7.3","7.3","2.3"
"2010","Jonathon Brooks","CAR","RB","1","2024","1","13","TB","3","6.5","3","23","7.7","7.67","7.67","23.0","100.0","0","0.0","0","2","0","7.1","7.1","7.1","4.1"
"2011","Dawson Knox","BUF","TE","1","2024","1","1","ARZ","2","8.7","1","23","9.9","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2012","David Montgomery","DET","RB","1","2024","1","9","GB","3","13.6","3","23","15.9","7.67","7.67","23.0","100.0","0","0.0","0","0","0","12.6","12.6","12.6","9.6"
"2013","Derrick Henry","BLT","RB","1","2024","1","3","DAL","1","6.7","1","23","12.6","23.00","23.00","23.0","100.0","0","0.0","0","0","0","30.4","30.4","30.4","29.4"
"2014","Demarcus Robinson","LA","WR","1","2024","1","10","MIA","4","8.7","1","23","7.8","23.00","5.75","23.0","25.0","0","0.0","1","2","0","3.3","3.3","3.3","2.3"
"2015","Tank Dell","HST","WR","1","2024","1","13","JAX","3","8.8","1","23","9.5","23.00","7.67","23.0","33.3","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2016","Samaje Perine","KC","RB","1","2024","1","15","CLV","1","2.5","1","23","12.8","23.00","23.00","23.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","3.4"
"2017","Brandon Aiyuk","SF","WR","1","2024","1","7","KC","5","16.1","2","23","10.8","11.50","4.60","23.0","40.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2018","Derrick Henry","BLT","RB","1","2024","1","18","CLV","3","9.4","2","23","10.6","11.50","7.67","23.0","66.7","0","0.0","1","1","0","30.1","30.1","30.1","28.1"
"2019","Javonte Williams","DEN","RB","1","2024","1","7","NO","3","11.5","3","23","14.0","7.67","7.67","23.0","100.0","0","0.0","0","0","0","26.1","26.1","26.1","23.1"
"2020","Dan Chisena","CAR","WR","1","2024","1","16","ARZ","2","7.7","1","23","14.6","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2021","Aaron Jones","MIN","RB","1","2024","1","12","CHI","3","8.6","3","23","6.7","7.67","7.67","23.0","100.0","0","0.0","0","1","0","20.9","20.9","20.9","17.9"
"2022","Tyreek Hill","MIA","WR","1","2024","1","4","TEN","7","31.8","4","23","24.0","5.75","3.29","23.0","57.1","0","0.0","0","0","0","8.2","8.2","8.2","4.2"
"2023","Sterling Shepard","TB","WR","1","2024","1","6","NO","4","11.1","3","23","7.1","7.67","5.75","23.0","75.0","0","0.0","0","0","0","8.4","8.4","8.4","5.4"
"2024","Aaron Jones","MIN","RB","1","2024","1","7","DET","3","11.1","3","23","8.9","7.67","7.67","23.0","100.0","0","0.0","0","0","0","20.6","20.6","20.6","17.6"
"2025","Elijah Higgins","ARZ","TE","1","2024","1","17","LA","2","4.2","2","23","7.2","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2026","Tony Pollard","TEN","RB","1","2024","1","8","DET","4","10.5","3","23","8.6","7.67","5.75","23.0","75.0","0","0.0","0","0","0","14.7","14.7","14.7","11.7"
"2027","Anthony Gould","IND","WR","1","2024","1","15","DEN","1","2.6","1","23","13.4","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2028","Wan'Dale Robinson","NYG","WR","1","2024","1","7","PHI","8","27.6","6","23","21.9","3.83","2.88","23.0","75.0","0","0.0","0","1","0","8.3","8.3","8.3","2.3"
"2029","Jake Ferguson","DAL","TE","1","2024","1","8","SF","8","21.1","6","23","9.5","3.83","2.88","23.0","75.0","0","0.0","1","2","1","8.3","8.3","8.3","2.3"
"2030","Jake Ferguson","DAL","TE","1","2024","1","15","CAR","3","10.3","2","23","10.7","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2031","Josh Palmer","LAC","WR","1","2024","1","11","CIN","3","8.3","2","23","7.7","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2032","Alexander Mattison","LV","RB","1","2024","1","5","DEN","3","8.1","2","23","10.0","11.50","7.67","23.0","66.7","0","0.0","0","0","0","10.1","10.1","10.1","8.1"
"2033","Lil'Jordan Humphrey","DEN","WR","1","2024","1","10","KC","3","10.0","2","23","10.7","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2034","Luke McCaffrey","WAS","WR","1","2024","1","10","PIT","3","8.8","1","23","11.4","23.00","7.67","23.0","33.3","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2035","Joe Mixon","HST","RB","1","2024","1","12","TEN","6","18.2","5","23","9.3","4.60","3.83","23.0","83.3","0","0.0","0","0","0","9.5","9.5","9.5","4.5"
"2036","Devin Duvernay","JAX","WR","1","2024","1","13","HST","4","9.5","2","23","8.3","11.50","5.75","23.0","50.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2037","Saquon Barkley","PHI","RB","1","2024","1","1","GB","2","5.9","2","23","8.3","11.50","11.50","23.0","100.0","1","50.0","0","1","0","33.2","33.2","33.2","31.2"
