"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"2107","Evan Hull","IND","RB","1","2023","1","1","JAX","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","2.6","1","6","2.7","6.00","6.00","6.0","100.0","0","0.0","0","0","0","2.0","2.0","1.7","1.7"
"2108","Marvin Mims","DEN","WR","1","2023","1","18","LV","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","2.9","1","16","5.9","16.00","16.00","16.0","100.0","0","0.0","0","0","0","2.0","2.0","2.7","2.7"
"2109","Zach Wilson","NYJ","QB","1","2023","1","3","NE","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","6.4","6.4"
"2110","Tim Boyle","NYJ","QB","1","2023","1","11","BUF","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"2111","Cole Kmet","CHI","TE","1","2023","1","4","DEN","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","9","25.7","7","85","25.4","12.14","9.44","85.0","77.8","2","50.0","1","1","0","14.6","14.6","27.6","27.6"
"2112","Jimmy Garoppolo","LV","QB","1","2023","1","2","BUF","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","9.5","9.5"
"2113","Kene Nwangwu","MIN","RB","1","2023","1","15","CIN","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2114","D.J. Moore","CHI","WR","1","2023","1","10","CAR","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","9","27.3","5","58","35.8","11.60","6.44","58.0","55.6","0","0.0","0","0","0","13.8","13.8","10.9","10.9"
"2115","Quentin Johnston","LAC","WR","1","2023","1","16","BUF","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","5","15.2","2","29","13.5","14.50","5.80","29.0","40.0","0","0.0","0","0","0","7.9","7.9","5.0","5.0"
"2116","Sean Tucker","TB","RB","1","2023","1","3","PHI","2","1","1.0","0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.1","0.1"
"2117","Jashaun Corbin","NYG","RB","1","2023","1","10","DAL","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","1","33.3","1","16.7","3","11.1","3","12","14.0","4.00","4.00","12.0","100.0","0","0.0","0","0","0","5.8","5.8","4.3","4.3"
"2118","Trevor Siemian","NYJ","QB","1","2023","1","18","NE","2","1","1.0","0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","2.9","2.9"
"2119","Wan'Dale Robinson","NYG","WR","1","2023","1","5","MIA","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","6","18.8","5","18","8.8","3.60","3.00","18.0","83.3","0","0.0","0","0","0","9.4","9.4","6.9","6.9"
"2120","Mitchell Trubisky","PIT","QB","1","2023","1","15","IND","2","1","1.0","0.50","1","0","0","0","0","50.0","","","","","","","2","50.0","2","40.0","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","14.9","14.9"
"2121","Kirk Cousins","MIN","QB","1","2023","1","7","SF","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","1","50.0","1","50.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","22.0","22.0"
"2122","Blaine Gabbert","KC","QB","1","2023","1","3","CHI","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.9","-0.9"
"2123","Mecole Hardman","KC","WR","1","2023","2","2","BUF","1","-1","-1.0","-1.00","0","1","0","0","0","","","","","","","","0","0.0","1","50.0","1","25.0","1","4.3","1","2","0.9","2.00","2.00","2.0","100.0","0","0.0","1","1","1","3.6","3.6","0.1","0.1"
"2124","Deven Thompkins","TB","WR","1","2023","1","15","GB","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","-0.1","-0.1"
"2125","C.J. Stroud","HST","QB","1","2023","1","11","ARZ","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","18.3","18.3"
"2126","Garrett Wilson","NYJ","WR","1","2023","1","17","CLV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","10","22.2","5","50","19.2","10.00","5.00","50.0","50.0","0","0.0","1","1","0","16.1","16.1","9.9","9.9"
"2127","Kyle Trask","TB","QB","1","2023","1","10","TEN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2128","George Pickens","PIT","WR","1","2023","1","11","CLV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","6","21.4","4","38","35.8","9.50","6.33","38.0","66.7","0","0.0","0","0","0","9.4","9.4","7.7","7.7"
"2129","Joe Burrow","CIN","QB","1","2023","1","1","CLV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","3.2","3.2"
"2130","Sam Darnold","SF","QB","1","2023","1","13","PHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2131","Jake Browning","CIN","QB","1","2023","1","1","CLV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2132","Deebo Samuel","SF","WR","1","2023","1","11","TB","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","16.0","3","63","18.9","21.00","15.75","63.0","75.0","0","0.0","0","0","0","6.4","6.4","9.2","9.2"
"2133","Noah Brown","HST","WR","1","2023","1","1","BLT","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","50.0","4","9.1","3","20","8.3","6.67","5.00","20.0","75.0","0","0.0","0","0","0","7.3","7.3","4.9","4.9"
"2134","Mac Jones","NE","QB","1","2023","1","6","LV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","6.9","6.9"
"2135","Tyler Huntley","BLT","QB","1","2023","1","17","MIA","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","4.7","4.7"
"2136","Geno Smith","SEA","QB","1","2023","1","11","LA","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","13.2","13.2"
"2137","Israel Abanikanda","NYJ","RB","1","2023","1","14","HST","3","-1","-1.0","-0.33","0","0","0","0","0","33.3","33.3","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-0.1","-0.1"
"2138","Gardner Minshew","IND","QB","1","2023","1","10","NE","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","1","50.0","1","33.3","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","6.7","6.7"
"2139","Joe Flacco","CLV","QB","1","2023","1","14","JAX","4","-1","-1.0","-0.25","0","0","0","0","0","25.0","","","","","","","0","0.0","0","0.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","22.3","22.3"
"2140","Derius Davis","LAC","WR","1","2023","1","12","BLT","2","-1","-1.0","-0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","1","20.0","1","2.3","1","2","0.9","2.00","2.00","2.0","100.0","0","0.0","0","0","0","3.3","3.3","1.1","1.1"
"2141","Mike White","MIA","QB","1","2023","1","3","DEN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","6.6","6.6"
"2142","Elijah Moore","CLV","WR","1","2023","1","3","TEN","3","-1","-1.0","-0.33","0","0","0","0","0","66.7","","","","","","","0","0.0","0","0.0","0","0.0","9","27.3","9","49","17.0","5.44","5.44","49.0","100.0","0","0.0","0","0","1","14.8","14.8","12.8","12.8"
"2143","Matt Breida","NYG","RB","1","2023","1","11","WAS","3","-1","-1.0","-0.33","0","0","0","0","0","33.3","33.3","","","","","","0","0.0","0","0.0","2","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.2","3.2","-0.1","-0.1"
"2144","Kadarius Toney","KC","WR","1","2023","1","1","DET","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","50.0","5","12.8","1","1","0.4","1.00","0.20","1.0","20.0","0","0.0","1","2","0","10.4","10.4","1.0","1.0"
"2145","Elijah Mitchell","SF","RB","1","2023","1","7","MIN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2146","Mason Rudolph","PIT","QB","1","2023","1","18","BLT","2","-1","-1.0","-0.50","0","1","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","9.0","9.0"
"2147","Brock Purdy","SF","QB","1","2023","1","3","NYG","4","-1","-1.0","-0.25","0","1","0","0","0","25.0","","","","","","","0","0.0","0","0.0","1","9.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","20.3","20.3"
"2148","Kenny Pickett","PIT","QB","1","2023","1","9","TEN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","10.3","10.3"
"2149","Derek Carr","NO","QB","1","2023","1","13","DET","2","-1","-1.0","-0.50","0","1","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","10.9","10.9"
"2150","Jaren Hall","MIN","QB","1","2023","1","8","GB","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2151","Tyson Bagent","CHI","QB","1","2023","1","8","LAC","4","-1","-1.0","-0.25","1","0","0","0","0","25.0","","","","","","","2","66.7","2","66.7","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.7","3.7","13.2","13.2"
"2152","Sam Darnold","SF","QB","1","2023","1","5","DAL","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2153","P.J. Walker","CLV","QB","1","2023","1","12","DEN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","1.1","1.1"
"2154","Isaiah Spiller","LAC","RB","1","2023","1","17","DEN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","2","5.3","2","10","4.5","5.00","5.00","10.0","100.0","0","0.0","0","0","0","3.5","3.5","2.9","2.9"
"2155","Sam Howell","WAS","QB","1","2023","1","17","SF","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","8.7","8.7"
"2156","Kendre Miller","NO","RB","1","2023","1","6","HST","2","-1","-1.0","-0.50","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","2","3.9","1","13","3.6","13.00","6.50","13.0","50.0","0","0.0","0","0","0","3.9","3.9","2.2","2.2"
"2157","Brandon Powell","MIN","WR","1","2023","1","6","CHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","12.9","3","20","11.0","6.67","5.00","20.0","75.0","0","0.0","0","1","0","7.2","7.2","4.9","4.9"
"2158","Desmond Ridder","ATL","QB","1","2023","1","1","CAR","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","5.6","1","-6","-5.2","-6.00","-6.00","-6.0","100.0","0","0.0","0","0","0","2.0","2.0","8.9","8.9"
"2159","Sam Howell","WAS","QB","1","2023","1","18","DAL","4","-1","-1.0","-0.25","0","0","1","4","0","25.0","25.0","","","","","","1","100.0","1","50.0","1","33.3","1","3.6","1","4","2.5","4.00","4.00","4.0","100.0","0","0.0","1","1","0","5.1","5.1","9.4","9.4"
"2160","Jared Goff","DET","QB","1","2023","1","1","KC","5","-1","-1.0","-0.20","0","0","0","0","0","20.0","","","","","","","0","0.0","0","0.0","2","28.6","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.2","4.2","14.0","14.0"
"2161","Derek Carr","NO","QB","1","2023","1","8","IND","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","19.3","19.3"
"2162","Jamal Agnew","JAX","WR","1","2023","1","7","NO","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","6","20.0","4","36","16.6","9.00","6.00","36.0","66.7","0","0.0","0","1","0","10.2","10.2","7.5","7.5"
"2163","Sam Darnold","SF","QB","1","2023","1","3","NYG","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2164","Jordan Love","GB","QB","1","2023","2","1","DAL","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","22.8","22.8"
"2165","Joe Flacco","CLV","QB","1","2023","1","15","CHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","19.9","19.9"
"2166","Matthew Stafford","LA","QB","1","2023","1","17","NYG","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","14.6","14.6"
"2167","Jordan Love","GB","QB","1","2023","1","18","CHI","3","-1","-1.0","-0.33","0","1","1","1","0","33.3","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","19.5","19.5"
"2168","Alexander Mattison","MIN","RB","1","2023","1","16","DET","2","-1","-1.0","-0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.1","-0.1"
"2169","Sam Darnold","SF","QB","1","2023","1","4","ARZ","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2170","Dak Prescott","DAL","QB","1","2023","1","4","NE","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","14.3","14.3"
"2171","D'Ernest Johnson","JAX","RB","1","2023","1","18","TEN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2172","Jauan Jennings","SF","WR","1","2023","2","2","GB","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","6","15.4","5","61","24.2","12.20","10.17","61.0","83.3","0","0.0","0","0","0","9.4","9.4","11.0","11.0"
"2173","Matthew Stafford","LA","QB","1","2023","1","14","BLT","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","23.7","23.7"
"2174","Baker Mayfield","TB","QB","1","2023","1","17","NO","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","18.3","18.3"
"2175","Jamal Agnew","JAX","WR","1","2023","1","1","IND","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","2","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","-0.2","-0.2"
"2176","Trent Taylor","CHI","WR","1","2023","1","8","LAC","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2177","Mike White","MIA","QB","1","2023","1","12","NYJ","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2178","Joshua Kelley","LAC","RB","1","2023","1","16","BUF","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2179","Desmond Ridder","ATL","QB","1","2023","1","15","CAR","5","-2","-2.0","-0.40","0","1","1","1","0","20.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","8.9","8.9"
"2180","Kyle Allen","BUF","QB","1","2023","1","17","NE","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","2","13.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","-0.2","-0.2"
"2181","Baker Mayfield","TB","QB","1","2023","1","13","CAR","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","10.9","10.9"
"2182","Sean Clifford","GB","QB","1","2023","1","17","MIN","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","1.3","1.3"
"2183","Ben Skowronek","LA","WR","1","2023","1","9","GB","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2184","Jordan Love","GB","QB","1","2023","1","4","DET","2","-2","-2.0","-1.00","1","1","0","0","0","50.0","50.0","50.0","","","","","0","0.0","1","50.0","1","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","19.6","19.6"
"2185","Jared Goff","DET","QB","1","2023","1","8","LV","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","13.7","13.7"
"2186","Kyle Allen","BUF","QB","1","2023","1","15","DAL","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2187","Michael Burton","DEN","FB","1","2023","1","7","GB","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2188","Trayveon Williams","CIN","RB","1","2023","1","18","CLV","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2189","Cordarrelle Patterson","ATL","RB","1","2023","1","15","CAR","5","-2","-2.0","-0.40","0","0","0","0","0","20.0","20.0","","","","","","0","0.0","0","0.0","1","33.3","3","15.0","1","2","1.3","2.00","0.67","2.0","33.3","1","100.0","1","2","0","9.4","9.4","7.0","7.0"
"2190","Sam Darnold","SF","QB","1","2023","1","15","ARZ","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.6","0.6"
"2191","Teddy Bridgewater","DET","QB","1","2023","1","5","CAR","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2192","Matthew Stafford","LA","QB","1","2023","1","13","CLV","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","23.0","23.0"
"2193","Jameis Winston","NO","QB","1","2023","1","14","CAR","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2194","Jaylen Waddle","MIA","WR","1","2023","1","2","NE","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","6","20.0","4","86","34.5","21.50","14.33","86.0","66.7","0","0.0","0","0","0","9.4","9.4","12.4","12.4"
"2195","Drew Lock","SEA","QB","1","2023","1","15","PHI","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","12.1","12.1"
"2196","Josh Jacobs","LV","RB","1","2023","1","2","BUF","9","-2","-2.0","-0.22","0","0","0","0","0","33.3","11.1","","","","","","0","0.0","0","0.0","0","0.0","6","25.0","5","51","27.6","10.20","8.50","51.0","83.3","0","0.0","0","0","0","13.3","13.3","9.9","9.9"
"2197","Kyle Allen","BUF","QB","1","2023","1","3","WAS","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2198","Cooper Rush","DAL","QB","1","2023","1","4","NE","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","0.6","0.6"
"2199","D'Ernest Johnson","JAX","RB","1","2023","1","4","ATL","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2200","Lynn Bowden","NO","WR","1","2023","1","18","ATL","1","-2","-2.0","-2.00","0","1","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","3.6","1","5","1.9","5.00","5.00","5.0","100.0","0","0.0","0","0","0","2.0","2.0","1.3","1.3"
"2201","Zamir White","LV","RB","1","2023","1","9","NYG","4","-2","-2.0","-0.50","0","0","0","0","0","25.0","25.0","25.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","-0.2","-0.2"
"2202","Tre Tucker","LV","WR","1","2023","1","15","LAC","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","11.1","3","59","22.7","19.67","14.75","59.0","75.0","2","40.0","0","1","0","7.2","7.2","20.7","20.7"
"2203","C.J. Beathard","JAX","QB","1","2023","1","6","IND","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-0.2","-0.2"
"2204","Tua Tagovailoa","MIA","QB","1","2023","1","16","DAL","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","2","40.0","2","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","15.5","15.5"
"2205","Puka Nacua","LA","WR","1","2023","2","1","DET","1","-2","-2.0","-2.00","0","1","0","0","0","","","","","","","","0","0.0","0","0.0","1","33.3","10","27.8","9","181","49.3","20.11","18.10","181.0","90.0","1","50.0","0","0","0","16.2","16.2","32.9","32.9"
"2206","Jerick McKinnon","KC","RB","1","2023","1","8","DEN","2","-2","-2.0","-1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","1","33.3","2","5.3","1","10","4.2","10.00","5.00","10.0","50.0","0","0.0","0","0","0","4.8","4.8","1.8","1.8"
