"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"2498","Andrei Iosivas","CIN","WR","1","2023","1","12","PIT","2","7.7","1","16","7.0","16.00","8.00","16.0","50.0","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2499","Laviska Shenault","CAR","WR","1","2023","1","1","ATL","2","5.3","2","16","11.0","8.00","8.00","16.0","100.0","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2500","Josh Jacobs","LV","RB","1","2023","1","14","MIN","2","6.3","2","16","9.4","8.00","8.00","16.0","100.0","0","0.0","0","0","0","7.0","7.0","7.0","5.0"
"2501","Jaleel McLaughlin","DEN","RB","1","2023","1","15","DET","3","9.4","2","16","7.2","8.00","5.33","16.0","66.7","0","0.0","1","2","0","3.8","3.8","3.8","1.8"
"2502","Javonte Williams","DEN","RB","1","2023","1","11","MIN","2","5.7","2","16","6.2","8.00","8.00","16.0","100.0","0","0.0","0","0","0","7.3","7.3","7.3","5.3"
"2503","Jeremy Ruckert","NYJ","TE","1","2023","1","15","MIA","2","5.4","2","16","11.8","8.00","8.00","16.0","100.0","0","0.0","0","0","0","3.6","3.6","3.6","1.6"
"2504","Hayden Hurst","CAR","TE","1","2023","1","6","MIA","3","7.7","1","16","7.1","16.00","5.33","16.0","33.3","0","0.0","1","1","0","2.6","2.6","2.6","1.6"
"2505","Stephen Sullivan","CAR","TE","1","2023","1","13","TB","2","6.5","1","16","9.0","16.00","8.00","16.0","50.0","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2506","Roschon Johnson","CHI","RB","1","2023","1","16","ARZ","3","11.1","3","16","9.4","5.33","5.33","16.0","100.0","0","0.0","0","0","0","8.3","8.3","8.3","5.3"
"2507","Connor Heyward","PIT","TE","1","2023","1","9","TEN","3","10.0","2","16","10.0","8.00","5.33","16.0","66.7","0","0.0","0","0","0","3.6","3.6","3.6","1.6"
"2508","Jayden Reed","GB","WR","1","2023","1","13","KC","5","13.9","4","16","6.0","4.00","3.20","16.0","80.0","0","0.0","0","1","0","5.6","5.6","5.6","1.6"
"2509","Chase Edmonds","TB","RB","1","2023","1","8","BUF","3","7.1","2","16","6.8","8.00","5.33","16.0","66.7","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2510","Isaiah Likely","BLT","TE","1","2023","2","3","KC","3","8.1","2","16","5.9","8.00","5.33","16.0","66.7","0","0.0","0","0","0","3.6","3.6","3.6","1.6"
"2511","Byron Pringle","WAS","WR","1","2023","1","7","NYG","1","2.4","1","16","6.4","16.00","16.00","16.0","100.0","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2512","Justin Watson","KC","WR","1","2023","2","3","BLT","2","5.1","1","16","6.6","16.00","8.00","16.0","50.0","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2513","James Cook","BUF","RB","1","2023","1","18","MIA","4","10.5","3","16","4.5","5.33","4.00","16.0","75.0","0","0.0","0","0","0","8.2","8.2","8.2","5.2"
"2514","Noah Gray","KC","TE","1","2023","2","2","BUF","3","13.0","3","16","7.4","5.33","5.33","16.0","100.0","0","0.0","0","0","0","4.6","4.6","4.6","1.6"
"2515","Jimmy Graham","NO","TE","1","2023","1","14","CAR","2","7.7","2","16","13.4","8.00","8.00","16.0","100.0","1","50.0","1","2","0","9.6","9.6","9.6","7.6"
"2516","Alvin Kamara","NO","RB","1","2023","1","16","LA","6","15.0","5","16","5.0","3.20","2.67","16.0","83.3","0","0.0","1","1","0","8.5","8.5","8.5","3.5"
"2517","Jaylen Warren","PIT","RB","1","2023","1","11","CLV","3","10.7","3","16","15.1","5.33","5.33","16.0","100.0","0","0.0","0","0","0","23.5","23.5","23.5","20.5"
"2518","Travis Etienne","JAX","RB","1","2023","1","17","CAR","2","8.3","2","16","9.0","8.00","8.00","16.0","100.0","0","0.0","0","0","0","25.8","25.8","25.8","23.8"
"2519","Chuba Hubbard","CAR","RB","1","2023","1","10","CHI","2","5.3","2","16","8.6","8.00","8.00","16.0","100.0","0","0.0","0","0","0","5.9","5.9","5.9","3.9"
"2520","Samaje Perine","DEN","RB","1","2023","1","6","KC","2","9.1","2","16","16.8","8.00","8.00","16.0","100.0","0","0.0","0","0","1","2.6","2.6","2.6","0.6"
"2521","Brock Wright","DET","TE","1","2023","1","5","CAR","3","10.7","3","16","6.8","5.33","5.33","16.0","100.0","0","0.0","1","1","0","4.6","4.6","4.6","1.6"
"2522","Marcedes Lewis","CHI","TE","1","2023","1","7","LV","1","3.4","1","16","9.9","16.00","16.00","16.0","100.0","0","0.0","0","1","0","2.6","2.6","2.6","1.6"
"2523","Laquon Treadwell","BLT","WR","1","2023","1","18","PIT","3","10.7","1","16","11.0","16.00","5.33","16.0","33.3","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2524","Tank Dell","HST","WR","1","2023","1","8","CAR","4","16.7","3","16","11.4","5.33","4.00","16.0","75.0","0","0.0","0","0","0","6.1","6.1","6.1","3.1"
"2525","Amari Cooper","CLV","WR","1","2023","1","4","BLT","6","16.7","1","16","13.2","16.00","2.67","16.0","16.7","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2526","Josh Jacobs","LV","RB","1","2023","1","6","NE","4","12.5","2","16","6.1","8.00","4.00","16.0","50.0","0","0.0","0","0","0","11.3","11.3","11.3","9.3"
"2527","Josh Whyle","TEN","TE","1","2023","1","10","TB","5","12.8","2","16","8.0","8.00","3.20","16.0","40.0","0","0.0","0","2","0","3.6","3.6","3.6","1.6"
"2528","Darius Slayton","NYG","WR","1","2023","1","12","NE","2","8.0","2","16","8.4","8.00","8.00","16.0","100.0","0","0.0","0","0","0","3.6","3.6","3.6","1.6"
"2529","Chris Godwin","TB","WR","1","2023","1","9","HST","6","20.0","2","16","6.0","8.00","2.67","16.0","33.3","0","0.0","1","2","0","3.6","3.6","3.6","1.6"
"2530","Travis Kelce","KC","TE","1","2023","1","17","CIN","4","13.8","3","16","6.5","5.33","4.00","16.0","75.0","0","0.0","0","0","0","4.6","4.6","4.6","1.6"
"2531","K.J. Osborn","MIN","WR","1","2023","1","4","CAR","2","10.5","1","16","11.5","16.00","8.00","16.0","50.0","0","0.0","1","1","0","2.6","2.6","2.6","1.6"
"2532","Luke Farrell","JAX","TE","1","2023","1","5","BUF","1","2.7","1","16","5.1","16.00","16.00","16.0","100.0","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2533","Diontae Johnson","PIT","WR","1","2023","1","11","CLV","8","28.6","2","16","15.1","8.00","2.00","16.0","25.0","0","0.0","0","0","0","3.6","3.6","3.6","1.6"
"2534","Jaylen Warren","PIT","RB","1","2023","2","1","BUF","2","5.1","2","16","7.0","8.00","8.00","16.0","100.0","0","0.0","0","0","0","7.4","7.4","7.4","5.4"
"2535","Kylen Granson","IND","TE","1","2023","1","2","HST","4","12.1","3","16","7.0","5.33","4.00","16.0","75.0","1","100.0","1","1","0","10.6","10.6","10.6","7.6"
"2536","Lil'Jordan Humphrey","DEN","WR","1","2023","1","15","DET","4","12.5","3","16","7.2","5.33","4.00","16.0","75.0","1","100.0","1","2","0","10.6","10.6","10.6","7.6"
"2537","Tony Pollard","DAL","RB","1","2023","1","18","WAS","2","5.0","2","16","5.2","8.00","8.00","16.0","100.0","0","0.0","0","1","0","16.6","16.6","16.6","14.6"
"2538","Wan'Dale Robinson","NYG","WR","1","2023","1","16","PHI","7","21.9","3","16","8.5","5.33","2.29","16.0","42.9","0","0.0","0","0","0","4.6","4.6","4.6","1.6"
"2539","Dameon Pierce","HST","RB","1","2023","1","5","ATL","1","2.9","1","16","6.4","16.00","16.00","16.0","100.0","0","0.0","0","0","0","9.2","9.2","9.2","8.2"
"2540","Samaje Perine","DEN","RB","1","2023","1","8","KC","3","15.8","2","16","14.0","8.00","5.33","16.0","66.7","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2541","Salvon Ahmed","MIA","RB","1","2023","1","8","NE","4","8.9","4","16","4.9","4.00","4.00","16.0","100.0","0","0.0","1","2","0","5.7","5.7","5.7","1.7"
"2542","Zamir White","LV","RB","1","2023","1","15","LAC","3","8.3","3","16","6.2","5.33","5.33","16.0","100.0","0","0.0","1","1","0","17.5","17.5","17.5","14.5"
"2543","Ameer Abdullah","LV","RB","1","2023","1","3","PIT","3","6.8","2","16","4.9","8.00","5.33","16.0","66.7","0","0.0","0","0","0","3.6","3.6","3.6","1.6"
"2544","Chuba Hubbard","CAR","RB","1","2023","1","15","ATL","2","8.3","2","16","9.6","8.00","8.00","16.0","100.0","0","0.0","0","0","0","12.3","12.3","12.3","10.3"
"2545","Gus Edwards","BLT","RB","1","2023","2","3","KC","1","2.7","1","16","5.9","16.00","16.00","16.0","100.0","0","0.0","0","0","0","4.6","4.6","4.6","3.6"
"2546","Noah Fant","SEA","TE","1","2023","1","15","PHI","5","15.2","3","16","7.7","5.33","3.20","16.0","60.0","0","0.0","0","0","0","4.6","4.6","4.6","1.6"
"2547","Gerald Everett","LAC","TE","1","2023","1","6","DAL","5","13.5","3","16","7.0","5.33","3.20","16.0","60.0","1","50.0","1","1","0","10.8","10.8","10.8","7.8"
"2548","Darrell Henderson","LA","RB","1","2023","1","9","GB","2","7.1","2","16","12.3","8.00","8.00","16.0","100.0","0","0.0","0","0","0","5.5","5.5","5.5","3.5"
"2549","Malik Heath","GB","WR","1","2023","1","13","KC","2","5.6","1","15","5.6","15.00","7.50","15.0","50.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2550","MyCole Pruitt","ATL","TE","1","2023","1","14","TB","2","5.0","2","15","4.3","7.50","7.50","15.0","100.0","0","0.0","0","0","1","3.5","3.5","3.5","1.5"
"2551","DeVante Parker","NE","WR","1","2023","1","17","BUF","2","7.7","1","15","7.2","15.00","7.50","15.0","50.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2552","Daniel Bellinger","NYG","TE","1","2023","1","14","GB","2","9.5","2","15","9.5","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2553","Hunter Henry","NE","TE","1","2023","1","13","LAC","4","16.0","2","15","10.6","7.50","3.75","15.0","50.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2554","Jake Ferguson","DAL","TE","1","2023","1","6","LAC","1","3.3","1","15","5.5","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2555","Geoff Swaim","ARZ","TE","1","2023","1","11","HST","2","6.7","2","15","7.0","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2556","Keaton Mitchell","BLT","RB","1","2023","1","15","JAX","2","8.3","2","15","8.8","7.50","7.50","15.0","100.0","0","0.0","0","0","0","10.8","10.8","10.8","8.8"
"2557","Jerome Ford","CLV","RB","1","2023","2","1","HST","4","8.7","4","15","4.9","3.75","3.75","15.0","100.0","0","0.0","0","0","0","7.2","7.2","7.2","3.2"
"2558","Tony Pollard","DAL","RB","1","2023","1","13","SEA","4","9.8","3","15","5.0","5.00","3.75","15.0","75.0","0","0.0","1","3","0","17.3","17.3","17.3","14.3"
"2559","Charlie Kolar","BLT","TE","1","2023","1","15","JAX","1","4.2","1","15","8.8","15.00","15.00","15.0","100.0","0","0.0","0","1","0","2.5","2.5","2.5","1.5"
"2560","Deonte Harty","BUF","WR","1","2023","1","3","WAS","3","9.4","2","15","6.9","7.50","5.00","15.0","66.7","0","0.0","0","0","0","3.3","3.3","3.3","1.3"
"2561","Cade Otton","TB","TE","1","2023","1","6","DET","2","5.4","1","15","7.3","15.00","7.50","15.0","50.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2562","KhaDarel Hodge","ATL","WR","1","2023","1","3","DET","1","2.6","1","15","7.5","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2563","D.J. Chark","CAR","WR","1","2023","1","2","NO","1","3.0","1","15","9.8","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2564","Curtis Samuel","WAS","WR","1","2023","1","18","DAL","4","14.3","2","15","9.6","7.50","3.75","15.0","50.0","0","0.0","0","1","0","5.0","5.0","5.0","3.0"
"2565","Ezekiel Elliott","NE","RB","1","2023","1","9","WAS","4","9.1","3","15","6.8","5.00","3.75","15.0","75.0","0","0.0","0","0","0","6.2","6.2","6.2","3.2"
"2566","John Bates","WAS","TE","1","2023","1","11","NYG","2","4.4","2","15","5.9","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2567","K.J. Osborn","MIN","WR","1","2023","1","14","LV","7","19.4","4","15","10.3","3.75","2.14","15.0","57.1","0","0.0","0","0","0","5.5","5.5","5.5","1.5"
"2568","Michael Carter","ARZ","RB","1","2023","1","12","LA","4","8.9","4","15","5.9","3.75","3.75","15.0","100.0","0","0.0","0","1","0","7.4","7.4","7.4","3.4"
"2569","Tucker Kraft","GB","TE","1","2023","2","1","DAL","3","14.3","2","15","5.5","7.50","5.00","15.0","66.7","0","0.0","0","1","0","3.5","3.5","3.5","1.5"
"2570","Mike Gesicki","NE","TE","1","2023","1","16","DEN","2","6.1","2","15","5.9","7.50","7.50","15.0","100.0","1","50.0","0","1","0","9.5","9.5","9.5","7.5"
"2571","Zack Moss","IND","RB","1","2023","1","12","TB","3","7.3","2","15","6.0","7.50","5.00","15.0","66.7","0","0.0","0","0","0","9.0","9.0","9.0","7.0"
"2572","Quintin Morris","BUF","TE","1","2023","1","6","NYG","1","3.3","1","15","8.9","15.00","15.00","15.0","100.0","1","50.0","0","1","0","8.5","8.5","8.5","7.5"
"2573","Tyler Goodson","IND","RB","1","2023","1","16","ATL","2","5.4","1","15","7.5","15.00","7.50","15.0","50.0","0","0.0","0","0","0","4.0","4.0","4.0","3.0"
"2574","Laviska Shenault","CAR","WR","1","2023","1","6","MIA","3","7.7","3","15","6.7","5.00","5.00","15.0","100.0","0","0.0","0","0","0","4.7","4.7","4.7","1.7"
"2575","Miles Sanders","CAR","RB","1","2023","1","10","CHI","2","5.3","2","15","8.1","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.0","3.0","3.0","1.0"
"2576","Rashod Bateman","BLT","WR","1","2023","1","6","TEN","3","10.0","2","15","6.7","7.50","5.00","15.0","66.7","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2577","Tyler Scott","CHI","WR","1","2023","1","17","ATL","5","15.6","2","15","5.6","7.50","3.00","15.0","40.0","0","0.0","2","2","0","3.5","3.5","3.5","1.5"
"2578","Rico Dowdle","DAL","RB","1","2023","1","12","WAS","1","3.1","1","15","4.5","15.00","15.00","15.0","100.0","1","25.0","0","1","0","9.6","9.6","9.6","8.6"
"2579","Parris Campbell","NYG","WR","1","2023","1","4","SEA","5","14.7","3","15","7.4","5.00","3.00","15.0","60.0","0","0.0","1","1","0","4.5","4.5","4.5","1.5"
"2580","Mark Andrews","BLT","TE","1","2023","2","3","KC","2","5.4","2","15","5.5","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2581","Xavier Gipson","NYJ","WR","1","2023","1","12","MIA","2","5.3","2","15","8.4","7.50","7.50","15.0","100.0","0","0.0","1","1","0","3.5","3.5","3.5","1.5"
"2582","Tucker Kraft","GB","TE","1","2023","1","12","DET","2","6.3","2","15","5.6","7.50","7.50","15.0","100.0","1","33.3","1","2","0","9.5","9.5","9.5","7.5"
"2583","Stone Smartt","LAC","TE","1","2023","1","15","LV","3","9.4","3","15","5.8","5.00","5.00","15.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","1.5"
"2584","Samaje Perine","DEN","RB","1","2023","1","3","MIA","3","7.9","2","15","4.9","7.50","5.00","15.0","66.7","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"2585","Najee Harris","PIT","RB","1","2023","2","1","BUF","3","7.7","2","15","6.6","7.50","5.00","15.0","66.7","0","0.0","0","0","0","7.2","7.2","7.2","5.2"
"2586","Derrick Henry","TEN","RB","1","2023","1","2","LAC","3","12.5","3","15","6.1","5.00","5.00","15.0","100.0","0","0.0","0","0","0","18.5","18.5","18.5","15.5"
"2587","Connor Heyward","PIT","TE","1","2023","1","14","NE","2","5.6","2","15","7.9","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2588","Parris Campbell","NYG","WR","1","2023","1","9","LV","2","6.9","2","15","7.5","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2589","Robert Woods","HST","WR","1","2023","1","10","CIN","3","7.7","1","15","4.2","15.00","5.00","15.0","33.3","0","0.0","1","2","0","2.5","2.5","2.5","1.5"
"2590","Pharaoh Brown","NE","TE","1","2023","1","6","LV","1","3.0","1","15","7.5","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2591","Kylen Granson","IND","TE","1","2023","1","5","TEN","3","11.5","2","15","5.9","7.50","5.00","15.0","66.7","0","0.0","1","1","0","3.5","3.5","3.5","1.5"
"2592","Durham Smythe","MIA","TE","1","2023","1","3","DEN","1","3.6","1","15","4.0","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2593","Tommy Tremble","CAR","TE","1","2023","1","3","SEA","1","1.7","1","15","4.2","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2594","Michael Pittman","IND","WR","1","2023","1","4","LA","5","20.0","1","15","7.5","15.00","3.00","15.0","20.0","0","0.0","0","1","0","4.5","4.5","4.5","3.5"
"2595","Najee Harris","PIT","RB","1","2023","1","7","LA","3","12.0","3","15","6.5","5.00","5.00","15.0","100.0","0","0.0","1","1","0","15.8","15.8","15.8","12.8"
"2596","Kenneth Gainwell","PHI","RB","1","2023","1","17","ARZ","4","16.7","4","15","8.2","3.75","3.75","15.0","100.0","0","0.0","0","0","0","6.7","6.7","6.7","2.7"
"2597","Darius Slayton","NYG","WR","1","2023","1","1","DAL","4","13.3","3","15","13.6","5.00","3.75","15.0","75.0","0","0.0","0","0","0","4.5","4.5","4.5","1.5"
"2598","Taysom Hill","NO","QB","1","2023","1","13","DET","2","6.9","2","15","5.6","7.50","7.50","15.0","100.0","0","0.0","0","0","0","15.4","15.4","15.4","13.4"
"2599","Randall Cobb","NYJ","WR","1","2023","1","14","HST","1","2.8","1","15","5.0","15.00","15.00","15.0","100.0","1","50.0","0","1","0","8.5","8.5","8.5","7.5"
"2600","Tyler Scott","CHI","WR","1","2023","1","10","CAR","1","3.0","1","15","9.3","15.00","15.00","15.0","100.0","0","0.0","0","0","0","4.1","4.1","4.1","3.1"
"2601","Adam Trautman","DEN","TE","1","2023","1","10","BUF","2","6.9","2","15","7.8","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2602","Josh Oliver","MIN","TE","1","2023","1","5","KC","2","4.3","1","15","5.3","15.00","7.50","15.0","50.0","0","0.0","0","0","1","1.5","1.5","1.5","0.5"
"2603","Josh Jacobs","LV","RB","1","2023","1","12","KC","6","17.6","4","15","6.0","3.75","2.50","15.0","66.7","0","0.0","0","1","0","22.5","22.5","22.5","18.5"
"2604","Justin Watson","KC","WR","1","2023","1","9","MIA","5","16.7","2","15","8.1","7.50","3.00","15.0","40.0","0","0.0","0","1","0","3.5","3.5","3.5","1.5"
"2605","Xavier Hutchinson","HST","WR","1","2023","1","14","NYJ","3","10.7","2","15","15.8","7.50","5.00","15.0","66.7","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2606","Demario Douglas","NE","WR","1","2023","1","3","NYJ","3","10.3","1","15","7.5","15.00","5.00","15.0","33.3","0","0.0","0","0","0","3.0","3.0","3.0","2.0"
"2607","Saquon Barkley","NYG","RB","1","2023","1","14","GB","4","19.0","3","15","9.5","5.00","3.75","15.0","75.0","0","0.0","0","0","0","24.1","24.1","24.1","21.1"
"2608","Logan Thomas","WAS","TE","1","2023","1","12","DAL","4","9.1","2","15","5.0","7.50","3.75","15.0","50.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2609","Richie James","KC","WR","1","2023","1","18","LAC","2","6.7","2","15","9.7","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2610","Josh Reynolds","DET","WR","1","2023","1","10","LAC","4","12.1","2","15","4.5","7.50","3.75","15.0","50.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2611","Brandon Powell","MIN","WR","1","2023","1","9","ATL","3","8.3","2","15","6.4","7.50","5.00","15.0","66.7","1","50.0","1","2","0","9.5","9.5","9.5","7.5"
"2612","Elijah Mitchell","SF","RB","1","2023","1","18","LA","2","7.7","2","15","7.9","7.50","7.50","15.0","100.0","0","0.0","0","0","0","14.7","14.7","14.7","12.7"
"2613","Demarcus Robinson","LA","WR","1","2023","1","9","GB","1","3.6","1","15","11.5","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2614","Greg Dortch","ARZ","WR","1","2023","1","15","SF","3","7.7","2","15","7.1","7.50","5.00","15.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2615","Kyle Pitts","ATL","TE","1","2023","1","2","GB","5","15.6","2","15","6.3","7.50","3.00","15.0","40.0","0","0.0","1","1","0","3.5","3.5","3.5","1.5"
"2616","Skyy Moore","KC","WR","1","2023","1","7","LAC","3","7.1","2","15","3.5","7.50","5.00","15.0","66.7","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2617","DeAndre Carter","LV","WR","1","2023","1","9","NYG","1","4.0","1","15","7.2","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2618","Byron Pringle","WAS","WR","1","2023","1","4","PHI","2","4.9","1","15","5.2","15.00","7.50","15.0","50.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2619","Isaiah Spiller","LAC","RB","1","2023","1","4","LV","2","8.3","2","15","9.0","7.50","7.50","15.0","100.0","0","0.0","0","1","0","4.7","4.7","4.7","2.7"
"2620","Kalif Raymond","DET","WR","1","2023","1","14","CHI","4","11.4","3","15","9.3","5.00","3.75","15.0","75.0","0","0.0","0","1","0","4.5","4.5","4.5","1.5"
"2621","Jerick McKinnon","KC","RB","1","2023","2","4","SF","2","4.3","2","15","4.5","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2622","Chase Claypool","MIA","WR","1","2023","1","8","NE","2","4.4","1","15","4.6","15.00","7.50","15.0","50.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2623","Kyle Philips","TEN","WR","1","2023","1","18","JAX","3","11.1","2","15","8.9","7.50","5.00","15.0","66.7","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2624","Chase Claypool","CHI","WR","1","2023","1","3","KC","4","18.2","1","15","15.2","15.00","3.75","15.0","25.0","0","0.0","0","1","0","2.5","2.5","2.5","1.5"
"2625","Josh Reynolds","DET","WR","1","2023","1","12","GB","3","6.8","2","15","4.5","7.50","5.00","15.0","66.7","1","50.0","0","2","0","9.5","9.5","9.5","7.5"
"2626","Ezekiel Elliott","NE","RB","1","2023","1","6","LV","1","3.0","1","15","7.5","15.00","15.00","15.0","100.0","0","0.0","0","0","0","11.9","11.9","11.9","10.9"
"2627","Scott Miller","ATL","WR","1","2023","1","16","IND","1","3.0","1","15","6.6","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2628","Mo Alie-Cox","IND","TE","1","2023","1","2","HST","1","3.0","1","15","6.6","15.00","15.00","15.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"2629","J.K. Dobbins","BLT","RB","1","2023","1","1","HST","3","13.6","2","15","8.9","7.50","5.00","15.0","66.7","0","0.0","1","1","0","11.7","11.7","11.7","9.7"
"2630","Diontae Johnson","PIT","WR","1","2023","1","16","CIN","5","18.5","2","15","5.2","7.50","3.00","15.0","40.0","0","0.0","0","1","0","3.5","3.5","3.5","1.5"
"2631","Michael Gallup","DAL","WR","1","2023","1","5","SF","5","19.2","2","15","9.3","7.50","3.00","15.0","40.0","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"2632","Greg Dortch","ARZ","WR","1","2023","1","18","SEA","3","10.0","2","14","5.3","7.00","4.67","14.0","66.7","0","0.0","0","0","0","3.4","3.4","3.4","1.4"
"2633","Najee Harris","PIT","RB","1","2023","1","10","GB","4","17.4","3","14","11.1","4.67","3.50","14.0","75.0","0","0.0","0","0","0","18.6","18.6","18.6","15.6"
"2634","Taysom Hill","NO","QB","1","2023","1","8","IND","1","3.4","1","14","4.0","14.00","14.00","14.0","100.0","0","0.0","0","0","0","22.5","22.5","22.5","21.5"
"2635","Darnell Mooney","CHI","WR","1","2023","1","10","CAR","4","12.1","2","14","8.6","7.00","3.50","14.0","50.0","0","0.0","1","1","0","3.4","3.4","3.4","1.4"
"2636","Deven Thompkins","TB","WR","1","2023","1","7","ATL","3","7.1","3","14","5.1","4.67","4.67","14.0","100.0","0","0.0","0","0","1","3.4","3.4","3.4","0.4"
"2637","Michael Carter","NYJ","RB","1","2023","1","5","DEN","3","11.5","3","14","7.0","4.67","4.67","14.0","100.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2638","Robert Woods","HST","WR","1","2023","1","16","CLV","6","12.2","2","14","6.6","7.00","2.33","14.0","33.3","0","0.0","0","1","0","4.1","4.1","4.1","2.1"
"2639","Zach Charbonnet","SEA","RB","1","2023","1","6","CIN","2","4.9","2","14","4.3","7.00","7.00","14.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"2640","Josh Oliver","MIN","TE","1","2023","1","15","CIN","2","5.9","2","14","4.6","7.00","7.00","14.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","1.4"
"2641","Rondale Moore","ARZ","WR","1","2023","1","2","NYG","1","3.2","1","14","6.1","14.00","14.00","14.0","100.0","0","0.0","0","0","0","2.4","2.4","2.4","1.4"
"2642","Boston Scott","PHI","RB","1","2023","1","6","NYJ","1","2.2","1","14","5.0","14.00","14.00","14.0","100.0","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"2643","Jaxon Smith-Njigba","SEA","WR","1","2023","1","18","ARZ","5","17.9","3","14","7.4","4.67","2.80","14.0","60.0","0","0.0","0","0","0","4.4","4.4","4.4","1.4"
"2644","Hayden Hurst","CAR","TE","1","2023","1","10","CHI","4","10.5","2","14","7.6","7.00","3.50","14.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","1.4"
"2645","Rashod Bateman","BLT","WR","1","2023","1","16","SF","3","8.6","1","14","5.6","14.00","4.67","14.0","33.3","0","0.0","0","0","0","2.4","2.4","2.4","1.4"
"2646","John Bates","WAS","TE","1","2023","1","16","NYJ","5","14.3","3","14","9.0","4.67","2.80","14.0","60.0","0","0.0","2","2","0","4.4","4.4","4.4","1.4"
"2647","Stone Smartt","LAC","TE","1","2023","1","18","KC","3","6.4","2","14","5.4","7.00","4.67","14.0","66.7","0","0.0","0","0","0","3.4","3.4","3.4","1.4"
"2648","Ezekiel Elliott","NE","RB","1","2023","1","1","PHI","6","11.1","5","14","4.4","2.80","2.33","14.0","83.3","0","0.0","0","0","1","8.3","8.3","8.3","3.3"
"2649","Ihmir Smith-Marsette","CAR","WR","1","2023","1","12","TEN","1","3.2","1","14","7.2","14.00","14.00","14.0","100.0","0","0.0","0","0","0","2.4","2.4","2.4","1.4"
"2650","Darius Slayton","NYG","WR","1","2023","1","14","GB","2","9.5","2","14","8.9","7.00","7.00","14.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","1.4"
