"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"Rank","Name","Team","POS","G","Season","Season Type","WEEK","Opponent","TGT","TGT %","REC","YDS","TM YDS %","YPR","YPT","RecYDS/G","CR %","TD","TM TD %","i10","i20 TGT","FUM","FP/G","FP","PPR","NON-PPR"
"1852","Shane Zylstra","DET","TE","1","2022","1","16","CAR","5","11.9","5","26","7.3","5.20","5.20","26.0","100.0","3","100.0","3","3","0","25.6","25.6","25.6","20.6"
"1853","Dallas Goedert","PHI","TE","1","2022","1","3","WAS","4","11.4","3","26","7.6","8.67","6.50","26.0","75.0","1","33.3","0","1","0","11.6","11.6","11.6","8.6"
"1854","Kyren Williams","LA","RB","1","2022","1","12","KC","3","12.5","3","25","23.6","8.33","8.33","25.0","100.0","0","0.0","0","0","0","9.0","9.0","9.0","6.0"
"1855","Dawson Knox","BUF","TE","1","2022","1","9","NYJ","4","11.8","3","25","12.2","8.33","6.25","25.0","75.0","0","0.0","0","1","0","5.5","5.5","5.5","2.5"
"1856","Jaylen Warren","PIT","RB","1","2022","1","8","PHI","3","7.5","3","25","12.8","8.33","8.33","25.0","100.0","0","0.0","0","1","0","10.5","10.5","10.5","7.5"
"1857","Treylon Burks","TEN","WR","1","2022","1","13","PHI","1","3.8","1","25","15.9","25.00","25.00","25.0","100.0","1","100.0","0","0","0","9.5","9.5","9.5","8.5"
"1858","Ashton Dulin","IND","WR","1","2022","1","15","MIN","2","6.1","2","25","13.7","12.50","12.50","25.0","100.0","0","0.0","0","1","0","5.0","5.0","5.0","3.0"
"1859","Eric Saubert","DEN","TE","1","2022","1","4","LV","2","8.0","1","25","10.5","25.00","12.50","25.0","50.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1860","Brock Wright","DET","TE","1","2022","1","2","WAS","1","2.9","1","25","9.8","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1861","Trent Sherfield","MIA","WR","1","2022","1","16","GB","2","8.0","2","25","8.1","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1862","Adam Thielen","MIN","WR","1","2022","1","11","DAL","3","10.0","2","25","15.7","12.50","8.33","25.0","66.7","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1863","Terry McLaurin","WAS","WR","1","2022","1","17","CLV","5","17.9","2","25","17.5","12.50","5.00","25.0","40.0","0","0.0","0","0","0","5.7","5.7","5.7","3.7"
"1864","Trent Sherfield","MIA","WR","1","2022","1","8","DET","2","5.6","2","25","6.5","12.50","12.50","25.0","100.0","0","0.0","0","1","0","4.5","4.5","4.5","2.5"
"1865","Corey Clement","ARZ","RB","1","2022","1","18","SF","4","14.8","3","25","12.0","8.33","6.25","25.0","75.0","0","0.0","0","0","0","13.8","13.8","13.8","10.8"
"1866","Hunter Renfrow","LV","WR","1","2022","1","5","KC","4","13.3","4","25","10.4","6.25","6.25","25.0","100.0","0","0.0","0","0","0","6.5","6.5","6.5","2.5"
"1867","Scott Miller","TB","WR","1","2022","1","10","SEA","2","6.7","2","25","9.7","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1868","Devin Duvernay","BLT","WR","1","2022","1","3","NE","2","6.9","2","25","11.5","12.50","12.50","25.0","100.0","1","25.0","1","1","0","10.3","10.3","10.3","8.3"
"1869","Brock Wright","DET","TE","1","2022","1","13","JAX","2","4.9","2","25","7.4","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1870","Chuba Hubbard","CAR","RB","1","2022","1","11","BLT","3","9.1","2","25","12.8","12.50","8.33","25.0","66.7","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1871","Cameron Brate","TB","TE","1","2022","1","15","CIN","4","9.1","2","25","8.0","12.50","6.25","25.0","50.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1872","Deven Thompkins","TB","WR","1","2022","1","18","ATL","9","26.5","4","25","18.4","6.25","2.78","25.0","44.4","0","0.0","0","0","0","8.2","8.2","8.2","4.2"
"1873","Travis Homer","SEA","RB","1","2022","1","15","SF","4","9.1","4","25","10.5","6.25","6.25","25.0","100.0","0","0.0","0","0","1","6.0","6.0","6.0","2.0"
"1874","Daylen Baldwin","CLV","WR","1","2022","1","15","BLT","2","7.1","2","25","15.5","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1875","Jalen Reagor","MIN","WR","1","2022","1","12","NE","1","2.6","1","25","8.1","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1876","Travis Kelce","KC","TE","1","2022","1","5","LV","8","18.6","7","25","8.6","3.57","3.13","25.0","87.5","4","100.0","5","5","0","33.5","33.5","33.5","26.5"
"1877","Saquon Barkley","NYG","RB","1","2022","1","7","JAX","4","13.3","4","25","12.4","6.25","6.25","25.0","100.0","0","0.0","0","0","0","17.5","17.5","17.5","13.5"
"1878","Jarvis Landry","NO","WR","1","2022","1","2","TB","5","12.5","4","25","10.6","6.25","5.00","25.0","80.0","0","0.0","0","0","0","6.5","6.5","6.5","2.5"
"1879","Dawson Knox","BUF","TE","1","2022","1","3","MIA","4","6.3","4","25","6.3","6.25","6.25","25.0","100.0","0","0.0","0","0","0","6.5","6.5","6.5","2.5"
"1880","Dameon Pierce","HST","RB","1","2022","1","7","LV","4","9.8","4","25","8.3","6.25","6.25","25.0","100.0","0","0.0","0","1","0","15.7","15.7","15.7","11.7"
"1881","Alvin Kamara","NO","RB","1","2022","1","6","CIN","9","25.0","6","25","14.0","4.17","2.78","25.0","66.7","0","0.0","0","4","0","18.4","18.4","18.4","12.4"
"1882","Jonnu Smith","NE","TE","1","2022","1","3","BLT","4","12.5","4","25","7.8","6.25","6.25","25.0","100.0","0","0.0","1","2","0","6.5","6.5","6.5","2.5"
"1883","Aaron Jones","GB","RB","1","2022","1","6","NYJ","4","8.9","3","25","9.8","8.33","6.25","25.0","75.0","0","0.0","0","0","0","7.4","7.4","7.4","4.4"
"1884","Braxton Berrios","NYJ","WR","1","2022","1","14","BUF","3","6.4","1","25","9.3","25.00","8.33","25.0","33.3","0","0.0","1","1","0","3.5","3.5","3.5","2.5"
"1885","Gerald Everett","LAC","TE","1","2022","1","3","JAX","6","13.3","2","25","8.4","12.50","4.17","25.0","33.3","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1886","Marcus Johnson","NYG","WR","1","2022","1","6","BLT","4","14.8","2","25","14.5","12.50","6.25","25.0","50.0","0","0.0","1","1","0","4.5","4.5","4.5","2.5"
"1887","Chuba Hubbard","CAR","RB","1","2022","1","14","SEA","3","12.5","3","25","20.8","8.33","8.33","25.0","100.0","0","0.0","0","1","0","18.9","18.9","18.9","15.9"
"1888","Khalil Herbert","CHI","RB","1","2022","1","7","NE","1","4.8","1","25","14.0","25.00","25.00","25.0","100.0","1","100.0","0","0","0","15.7","15.7","15.7","14.7"
"1889","Elijah Mitchell","SF","RB","1","2022","2","1","SEA","3","10.0","2","25","7.5","12.50","8.33","25.0","66.7","1","33.3","2","3","0","10.7","10.7","10.7","8.7"
"1890","Kyle Pitts","ATL","TE","1","2022","1","4","CLV","4","21.1","1","25","18.0","25.00","6.25","25.0","25.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1891","Ben Skowronek","LA","WR","1","2022","1","1","BUF","6","14.6","4","25","10.4","6.25","4.17","25.0","66.7","0","0.0","0","0","0","6.5","6.5","6.5","2.5"
"1892","Cole Kmet","CHI","TE","1","2022","1","15","PHI","5","22.7","4","25","16.4","6.25","5.00","25.0","80.0","0","0.0","0","0","0","6.5","6.5","6.5","2.5"
"1893","Josh Palmer","LAC","WR","1","2022","1","4","HST","1","2.6","1","25","7.4","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1894","Travis Homer","SEA","RB","1","2022","1","9","ARZ","3","8.8","3","25","9.1","8.33","8.33","25.0","100.0","0","0.0","0","0","0","6.2","6.2","6.2","3.2"
"1895","Quez Watkins","PHI","WR","1","2022","1","9","HST","2","7.4","2","25","10.3","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1896","Jaelon Darden","TB","WR","1","2022","1","3","GB","1","2.4","1","25","9.2","25.00","25.00","25.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"1897","Chris Moore","HST","WR","1","2022","1","16","TEN","3","9.4","2","25","11.5","12.50","8.33","25.0","66.7","0","0.0","1","1","0","4.5","4.5","4.5","2.5"
"1898","K.J. Osborn","MIN","WR","1","2022","1","2","PHI","2","4.3","2","25","11.3","12.50","12.50","25.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"1899","George Kittle","SF","TE","1","2022","1","4","LA","4","14.8","2","24","10.0","12.00","6.00","24.0","50.0","0","0.0","1","1","0","4.4","4.4","4.4","2.4"
"1900","Ben Ellefson","MIN","TE","1","2022","1","3","DET","2","4.9","2","24","9.2","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1901","Josh Palmer","LAC","WR","1","2022","1","5","CLV","6","17.6","3","24","10.5","8.00","4.00","24.0","50.0","0","0.0","1","1","0","5.4","5.4","5.4","2.4"
"1902","Travis Etienne","JAX","RB","1","2022","1","15","DAL","2","4.8","2","24","7.5","12.00","12.00","24.0","100.0","0","0.0","0","0","0","13.7","13.7","13.7","11.7"
"1903","C.J. Uzomah","NYJ","TE","1","2022","1","17","SEA","6","13.0","3","24","10.0","8.00","4.00","24.0","50.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1904","Hayden Hurst","CIN","TE","1","2022","1","2","DAL","7","19.4","5","24","12.1","4.80","3.43","24.0","71.4","0","0.0","0","0","0","7.4","7.4","7.4","2.4"
"1905","Deebo Samuel","SF","WR","1","2022","1","10","LAC","4","14.3","2","24","10.0","12.00","6.00","24.0","50.0","0","0.0","0","0","0","7.1","7.1","7.1","5.1"
"1906","Skyy Moore","KC","WR","1","2022","1","6","BUF","3","7.5","1","24","7.1","24.00","8.00","24.0","33.3","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1907","John Bates","WAS","TE","1","2022","1","12","ATL","4","17.4","3","24","17.4","8.00","6.00","24.0","75.0","1","50.0","0","2","0","11.4","11.4","11.4","8.4"
"1908","Christian McCaffrey","SF","RB","1","2022","1","7","KC","2","4.3","2","24","6.5","12.00","12.00","24.0","100.0","0","0.0","0","0","0","8.2","8.2","8.2","6.2"
"1909","Jauan Jennings","SF","WR","1","2022","1","7","KC","4","8.7","2","24","6.5","12.00","6.00","24.0","50.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1910","Rhamondre Stevenson","NE","RB","1","2022","1","13","BUF","7","19.4","6","24","12.3","4.00","3.43","24.0","85.7","0","0.0","0","0","1","13.8","13.8","13.8","7.8"
"1911","Devin Singletary","BUF","RB","1","2022","1","9","NYJ","5","14.7","4","24","11.7","6.00","4.80","24.0","80.0","0","0.0","0","0","0","8.8","8.8","8.8","4.8"
"1912","D'Andre Swift","DET","RB","1","2022","1","12","BUF","8","21.6","4","24","10.0","6.00","3.00","24.0","50.0","0","0.0","1","3","0","10.3","10.3","10.3","6.3"
"1913","Tre' McKitty","LAC","TE","1","2022","1","1","LV","4","11.8","3","24","8.6","8.00","6.00","24.0","75.0","0","0.0","1","1","1","5.4","5.4","5.4","2.4"
"1914","Will Dissly","SEA","TE","1","2022","1","9","ARZ","4","11.8","3","24","8.7","8.00","6.00","24.0","75.0","0","0.0","1","1","0","5.4","5.4","5.4","2.4"
"1915","Trayveon Williams","CIN","RB","1","2022","1","12","TEN","1","2.7","1","24","8.9","24.00","24.00","24.0","100.0","0","0.0","0","0","0","5.2","5.2","5.2","4.2"
"1916","Allen Lazard","GB","WR","1","2022","1","12","PHI","3","12.0","2","24","9.5","12.00","8.00","24.0","66.7","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1917","Anthony Firkser","ATL","TE","1","2022","1","13","PIT","2","8.3","2","24","14.4","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1918","Ian Thomas","CAR","TE","1","2022","1","11","BLT","4","12.1","3","24","12.2","8.00","6.00","24.0","75.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1919","Isaiah McKenzie","BUF","WR","1","2022","1","15","MIA","5","12.5","2","24","7.9","12.00","4.80","24.0","40.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1920","Grant Calcaterra","PHI","TE","1","2022","1","14","NYG","4","12.9","2","24","11.1","12.00","6.00","24.0","50.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1921","Jeffery Wilson","MIA","RB","1","2022","1","10","CLV","5","15.2","2","24","7.9","12.00","4.80","24.0","40.0","0","0.0","0","0","0","22.3","22.3","22.3","20.3"
"1922","David Bell","CLV","WR","1","2022","1","10","MIA","5","14.3","3","24","11.3","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1923","Russell Gage","TB","WR","1","2022","1","4","KC","4","7.7","2","24","6.2","12.00","6.00","24.0","50.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1924","Marquez Callaway","NO","WR","1","2022","1","9","BLT","5","16.7","3","24","10.8","8.00","4.80","24.0","60.0","0","0.0","0","1","0","5.4","5.4","5.4","2.4"
"1925","Austin Ekeler","LAC","RB","1","2022","1","9","ATL","8","18.6","7","24","9.8","3.43","3.00","24.0","87.5","1","100.0","2","2","0","25.1","25.1","25.1","18.1"
"1926","Tyler Badie","DEN","RB","1","2022","1","18","LAC","1","4.2","1","24","8.5","24.00","24.00","24.0","100.0","1","33.3","0","0","0","9.4","9.4","9.4","8.4"
"1927","James Proche","BLT","WR","1","2022","1","8","TB","4","10.5","3","24","10.1","8.00","6.00","24.0","75.0","0","0.0","1","1","0","5.4","5.4","5.4","2.4"
"1928","Myles Gaskin","MIA","RB","1","2022","1","5","NYJ","5","14.7","3","24","14.5","8.00","4.80","24.0","60.0","0","0.0","0","3","0","6.3","6.3","6.3","3.3"
"1929","Zay Jones","JAX","WR","1","2022","1","17","HST","5","17.2","3","24","13.3","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1930","Dezmon Patmon","IND","WR","1","2022","1","2","JAX","5","16.7","2","24","12.3","12.00","4.80","24.0","40.0","0","0.0","1","1","0","4.4","4.4","4.4","2.4"
"1931","Christian Kirk","JAX","WR","1","2022","1","6","IND","5","22.7","4","24","14.5","6.00","4.80","24.0","80.0","1","100.0","1","1","1","11.8","11.8","11.8","7.8"
"1932","Dan Arnold","JAX","TE","1","2022","1","7","NYG","1","2.3","1","24","7.7","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1933","Demarcus Robinson","BLT","WR","1","2022","1","18","CIN","9","20.5","2","24","8.4","12.00","2.67","24.0","22.2","0","0.0","1","1","0","4.4","4.4","4.4","2.4"
"1934","Trey McBride","ARZ","TE","1","2022","1","4","CAR","3","9.4","3","24","11.6","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1935","Daniel Bellinger","NYG","TE","1","2022","1","13","WAS","5","16.1","5","24","12.0","4.80","4.80","24.0","100.0","0","0.0","0","1","0","7.4","7.4","7.4","2.4"
"1936","Darren Waller","LV","TE","1","2022","1","4","DEN","5","14.7","3","24","12.8","8.00","4.80","24.0","60.0","0","0.0","0","2","0","5.4","5.4","5.4","2.4"
"1937","Shi Smith","CAR","WR","1","2022","1","15","PIT","3","13.0","1","24","10.7","24.00","8.00","24.0","33.3","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1938","Dareke Young","SEA","WR","1","2022","1","18","LA","2","6.5","2","24","11.3","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1939","Kareem Hunt","CLV","RB","1","2022","1","1","CAR","4","11.8","4","24","16.3","6.00","6.00","24.0","100.0","1","100.0","1","1","0","23.0","23.0","23.0","19.0"
"1940","Aaron Jones","GB","RB","1","2022","1","13","CHI","5","16.1","5","24","13.2","4.80","4.80","24.0","100.0","0","0.0","0","1","0","10.0","10.0","10.0","5.0"
"1941","Khalil Herbert","CHI","RB","1","2022","1","4","NYG","1","4.5","1","24","13.8","24.00","24.00","24.0","100.0","0","0.0","0","0","0","11.1","11.1","11.1","10.1"
"1942","Tyler Allgeier","ATL","RB","1","2022","1","9","LAC","1","4.3","1","24","18.6","24.00","24.00","24.0","100.0","0","0.0","0","0","0","13.3","13.3","13.3","12.3"
"1943","A.J. Dillon","GB","RB","1","2022","1","12","PHI","4","16.0","3","24","9.5","8.00","6.00","24.0","75.0","0","0.0","0","1","0","17.8","17.8","17.8","14.8"
"1944","Braxton Berrios","NYJ","WR","1","2022","1","17","SEA","1","2.2","1","24","10.0","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1945","N'Keal Harry","CHI","WR","1","2022","1","8","DAL","2","8.3","2","24","15.4","12.00","12.00","24.0","100.0","1","50.0","0","1","0","10.4","10.4","10.4","8.4"
"1946","Pharaoh Brown","HST","TE","1","2022","1","2","DEN","4","10.5","3","24","13.6","8.00","6.00","24.0","75.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1947","Tanner Hudson","NYG","TE","1","2022","1","10","HST","3","17.6","3","24","12.2","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1948","Isaiah Likely","BLT","TE","1","2022","1","9","NO","5","22.7","1","24","18.0","24.00","4.80","24.0","20.0","1","100.0","0","0","0","9.4","9.4","9.4","8.4"
"1949","Equanimeous St. Brown","CHI","WR","1","2022","1","11","ATL","2","9.5","2","24","15.7","12.00","12.00","24.0","100.0","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1950","Jake Ferguson","DAL","TE","1","2022","1","16","PHI","1","2.9","1","24","6.9","24.00","24.00","24.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1951","Michael Gallup","DAL","WR","1","2022","1","4","WAS","3","11.1","2","24","10.8","12.00","8.00","24.0","66.7","1","50.0","1","1","0","10.4","10.4","10.4","8.4"
"1952","Mike Gesicki","MIA","TE","1","2022","1","16","GB","2","8.0","1","24","7.7","24.00","12.00","24.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"1953","Rachaad White","TB","RB","1","2022","1","8","BLT","3","6.8","3","24","7.4","8.00","8.00","24.0","100.0","0","0.0","0","1","0","7.3","7.3","7.3","4.3"
"1954","Cam Akers","LA","RB","1","2022","1","18","SEA","3","11.5","3","24","16.3","8.00","8.00","24.0","100.0","0","0.0","1","1","0","15.8","15.8","15.8","12.8"
"1955","Treylon Burks","TEN","WR","1","2022","1","10","DEN","6","16.7","3","24","9.4","8.00","4.00","24.0","50.0","0","0.0","1","1","0","5.4","5.4","5.4","2.4"
"1956","D.J. Moore","CAR","WR","1","2022","1","9","CIN","6","20.0","2","24","14.6","12.00","4.00","24.0","33.3","0","0.0","1","1","0","4.4","4.4","4.4","2.4"
"1957","Jonnu Smith","NE","TE","1","2022","1","15","LV","3","9.7","2","24","21.4","12.00","8.00","24.0","66.7","0","0.0","1","1","0","4.4","4.4","4.4","2.4"
"1958","D.J. Moore","CAR","WR","1","2022","1","11","BLT","5","15.2","3","24","12.2","8.00","4.80","24.0","60.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1959","O.J. Howard","HST","TE","1","2022","1","8","TEN","3","10.0","2","24","15.8","12.00","8.00","24.0","66.7","0","0.0","0","1","0","4.4","4.4","4.4","2.4"
"1960","Christian Watson","GB","WR","1","2022","1","9","DET","2","4.7","2","24","8.2","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1961","Equanimeous St. Brown","CHI","WR","1","2022","1","5","MIN","2","9.5","2","24","11.5","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1962","DeVante Parker","NE","WR","1","2022","1","14","ARZ","2","5.7","2","24","10.2","12.00","12.00","24.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"1963","Christian McCaffrey","CAR","RB","1","2022","1","1","CLV","4","14.8","4","24","10.2","6.00","6.00","24.0","100.0","0","0.0","0","0","0","15.7","15.7","15.7","11.7"
"1964","DeVante Parker","NE","WR","1","2022","1","4","GB","2","9.5","2","24","17.6","12.00","12.00","24.0","100.0","1","100.0","0","1","0","10.4","10.4","10.4","8.4"
"1965","Chigoziem Okonkwo","TEN","TE","1","2022","1","17","DAL","3","7.7","3","24","10.3","8.00","8.00","24.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","2.4"
"1966","David Montgomery","CHI","RB","1","2022","1","1","SF","4","23.5","3","24","19.8","8.00","6.00","24.0","75.0","0","0.0","0","0","0","8.0","8.0","8.0","5.0"
"1967","Allen Robinson","LA","WR","1","2022","1","9","TB","5","18.5","3","24","14.5","8.00","4.80","24.0","60.0","0","0.0","1","1","0","5.4","5.4","5.4","2.4"
"1968","Garrett Wilson","NYJ","WR","1","2022","1","7","DEN","4","15.4","4","24","19.8","6.00","6.00","24.0","100.0","0","0.0","0","0","0","6.4","6.4","6.4","2.4"
"1969","Trevon Wesco","CHI","TE","1","2022","1","4","NYG","2","9.1","1","23","13.2","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"1970","Dontrell Hilliard","TEN","RB","1","2022","1","5","WAS","5","20.0","4","23","12.7","5.75","4.60","23.0","80.0","1","100.0","0","1","0","12.3","12.3","12.3","8.3"
"1971","Zay Jones","JAX","WR","1","2022","1","2","IND","4","13.3","3","23","9.8","7.67","5.75","23.0","75.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"1972","Nick Westbrook-Ikhine","TEN","WR","1","2022","1","14","JAX","8","21.1","3","23","9.1","7.67","2.88","23.0","37.5","1","50.0","2","2","0","11.3","11.3","11.3","8.3"
"1973","David Bell","CLV","WR","1","2022","1","12","TB","5","13.5","4","23","11.0","5.75","4.60","23.0","80.0","0","0.0","0","0","0","6.3","6.3","6.3","2.3"
"1974","T.Y. Hilton","DAL","WR","1","2022","2","1","TB","4","12.1","2","23","7.5","11.50","5.75","23.0","50.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1975","Terrace Marshall","CAR","WR","1","2022","1","18","NO","3","20.0","2","23","53.5","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1976","Nyheim Hines","IND","RB","1","2022","1","3","KC","6","16.2","5","23","10.4","4.60","3.83","23.0","83.3","0","0.0","0","0","0","8.0","8.0","8.0","3.0"
"1977","Donald Parham","LAC","TE","1","2022","2","1","JAX","5","11.6","4","23","8.4","5.75","4.60","23.0","80.0","0","0.0","0","2","0","6.3","6.3","6.3","2.3"
"1978","Johnny Mundt","MIN","TE","1","2022","1","3","DET","2","4.9","2","23","8.8","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1979","Michael Gallup","DAL","WR","1","2022","1","13","IND","7","23.3","4","23","13.5","5.75","3.29","23.0","57.1","2","66.7","2","4","0","18.3","18.3","18.3","14.3"
"1980","Kendrick Bourne","NE","WR","1","2022","1","4","GB","3","14.3","2","23","16.9","11.50","7.67","23.0","66.7","0","0.0","0","0","0","5.8","5.8","5.8","3.8"
"1981","Courtland Sutton","DEN","WR","1","2022","1","7","NYJ","9","19.6","3","23","10.2","7.67","2.56","23.0","33.3","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"1982","DeVonta Smith","PHI","WR","1","2022","1","8","PIT","8","26.7","5","23","7.5","4.60","2.88","23.0","62.5","0","0.0","0","0","0","7.3","7.3","7.3","2.3"
"1983","George Kittle","SF","TE","1","2022","1","17","LV","8","22.9","4","23","8.1","5.75","2.88","23.0","50.0","1","50.0","2","2","0","12.3","12.3","12.3","8.3"
"1984","Eno Benjamin","ARZ","RB","1","2022","1","8","MIN","5","11.4","4","23","7.1","5.75","4.60","23.0","80.0","0","0.0","0","0","0","8.5","8.5","8.5","4.5"
"1985","Cade Otton","TB","TE","1","2022","1","6","PIT","3","7.5","2","23","9.5","11.50","7.67","23.0","66.7","0","0.0","0","1","0","4.3","4.3","4.3","2.3"
"1986","Darnell Mooney","CHI","WR","1","2022","1","3","HST","5","29.4","2","23","21.7","11.50","4.60","23.0","40.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1987","Mike Gesicki","MIA","TE","1","2022","1","4","CIN","3","8.1","2","23","7.6","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1988","Cedrick Wilson","MIA","WR","1","2022","1","9","CHI","2","6.7","2","23","7.6","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"1989","Rhamondre Stevenson","NE","RB","1","2022","1","4","GB","5","23.8","4","23","16.9","5.75","4.60","23.0","80.0","0","0.0","0","0","0","12.9","12.9","12.9","8.9"
"1990","Durham Smythe","MIA","TE","1","2022","1","3","BUF","3","15.0","3","23","12.4","7.67","7.67","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"1991","D'Andre Swift","DET","RB","1","2022","1","15","NYJ","9","23.7","5","23","9.1","4.60","2.56","23.0","55.6","0","0.0","0","3","0","12.5","12.5","12.5","7.5"
"1992","Joe Mixon","CIN","RB","1","2022","1","6","NO","5","13.5","4","23","7.7","5.75","4.60","23.0","80.0","1","33.3","2","2","0","16.8","16.8","16.8","12.8"
"1993","Mike Strachan","IND","WR","1","2022","1","2","JAX","3","10.0","1","23","11.8","23.00","7.67","23.0","33.3","0","0.0","1","2","0","3.3","3.3","3.3","2.3"
"1994","Chris Myarick","NYG","TE","1","2022","1","12","DAL","1","2.9","1","23","10.1","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"1995","Ameer Abdullah","LV","RB","1","2022","1","2","ARZ","1","2.6","1","23","9.1","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"1996","Robert Tonyan","GB","TE","1","2022","1","5","NYG","4","10.3","4","23","10.4","5.75","5.75","23.0","100.0","0","0.0","0","1","0","6.3","6.3","6.3","2.3"
"1997","Daniel Bellinger","NYG","TE","1","2022","1","4","CHI","3","18.8","3","23","28.0","7.67","7.67","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"1998","Darius Slayton","NYG","WR","1","2022","1","15","WAS","7","21.9","5","23","14.4","4.60","3.29","23.0","71.4","0","0.0","0","0","1","7.3","7.3","7.3","2.3"
"1999","Jamaal Williams","DET","RB","1","2022","1","8","MIA","3","8.1","3","23","7.2","7.67","7.67","23.0","100.0","0","0.0","0","0","0","22.6","22.6","22.6","19.6"
"2000","Dallas Goedert","PHI","TE","1","2022","1","10","WAS","3","11.5","3","23","13.1","7.67","7.67","23.0","100.0","1","50.0","1","1","1","10.3","10.3","10.3","7.3"
"2001","Khalil Shakir","BUF","WR","1","2022","1","4","BLT","2","5.6","2","23","10.8","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2002","Tyreek Hill","MIA","WR","1","2022","1","18","NYJ","5","16.1","2","23","15.1","11.50","4.60","23.0","40.0","0","0.0","0","1","0","4.3","4.3","4.3","2.3"
