"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"705","Zamir White","LV","RB","1","2022","1","12","SEA","2","28","28.0","14.00","0","0","0","0","0","100.0","100.0","100.0","100.0","50.0","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","2.8","2.8"
"706","Jordan Mason","SF","RB","1","2022","1","18","ARZ","8","28","28.0","3.50","0","0","0","0","0","87.5","62.5","37.5","","","","","1","25.0","1","12.5","2","13.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.6","5.6","2.8","2.8"
"707","Giovani Bernard","TB","RB","1","2022","1","18","ATL","7","28","28.0","4.00","0","0","0","0","0","100.0","85.7","28.6","","","","","0","0.0","1","100.0","2","66.7","2","5.9","2","-1","-0.7","-0.50","-0.50","-1.0","100.0","0","0.0","0","0","0","8.1","8.1","4.7","4.7"
"708","Jamaal Williams","DET","RB","1","2022","1","1","PHI","11","28","28.0","2.55","2","0","0","0","0","81.8","45.5","18.2","","","","","3","100.0","5","83.3","6","66.7","2","5.4","1","2","0.9","2.00","1.00","2.0","50.0","0","0.0","0","1","0","14.3","14.3","16.0","16.0"
"709","Tyrion Davis-Price","SF","RB","1","2022","1","18","ARZ","8","27","27.0","3.38","0","0","0","0","0","87.5","50.0","12.5","12.5","","","","0","0.0","1","12.5","4","26.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.4","7.4","2.7","2.7"
"710","Mark Ingram","NO","RB","1","2022","1","13","TB","7","27","27.0","3.86","0","0","0","0","0","85.7","85.7","28.6","","","","","1","100.0","1","100.0","2","100.0","5","17.2","5","22","8.8","4.40","4.40","22.0","100.0","0","0.0","0","1","0","13.4","13.4","9.9","9.9"
"711","Spencer Brown","CAR","RB","1","2022","1","8","ATL","6","27","27.0","4.50","0","0","0","0","0","100.0","66.7","50.0","","","","","1","25.0","2","33.3","2","15.4","1","2.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.1","6.1","2.7","2.7"
"712","Justin Jackson","DET","RB","1","2022","1","9","GB","4","27","27.0","6.75","0","0","0","0","0","100.0","100.0","75.0","25.0","","","","0","0.0","0","0.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","2.7","2.7"
"713","James Robinson","JAX","RB","1","2022","1","5","HST","10","27","27.0","2.70","0","0","0","0","0","70.0","50.0","20.0","","","","","0","0.0","1","100.0","2","66.7","2","4.3","2","12","4.2","6.00","6.00","12.0","100.0","0","0.0","0","0","0","9.6","9.6","5.9","5.9"
"714","Dalvin Cook","MIN","RB","1","2022","1","17","GB","9","27","27.0","3.00","0","0","0","0","0","66.7","55.6","22.2","","","","","2","100.0","2","100.0","2","100.0","3","8.6","2","17","6.5","8.50","5.67","17.0","66.7","0","0.0","0","0","0","10.6","10.6","6.4","6.4"
"715","Joe Mixon","CIN","RB","1","2022","1","18","BLT","11","27","27.0","2.45","1","0","0","0","0","81.8","45.5","18.2","","","","","1","100.0","1","100.0","1","50.0","5","11.9","5","41","19.1","8.20","8.20","41.0","100.0","0","0.0","0","1","0","14.5","14.5","17.8","17.8"
"716","Darrell Henderson","LA","RB","1","2022","1","4","SF","7","27","27.0","3.86","0","0","0","0","0","100.0","71.4","42.9","","","","","0","0.0","0","0.0","0","0.0","3","6.3","3","12","4.7","4.00","4.00","12.0","100.0","0","0.0","0","0","0","7.9","7.9","6.9","6.9"
"717","Christian McCaffrey","CAR","RB","1","2022","1","4","ARZ","8","27","27.0","3.38","0","0","0","0","0","62.5","50.0","37.5","25.0","","","","0","0.0","0","0.0","0","0.0","9","25.0","9","81","41.1","9.00","9.00","81.0","100.0","1","100.0","0","1","0","18.1","18.1","25.8","25.8"
"718","Ezekiel Elliott","DAL","RB","1","2022","2","1","TB","13","27","27.0","2.08","0","0","0","0","0","69.2","38.5","7.7","","","","","2","66.7","2","40.0","2","33.3","1","3.0","1","9","3.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","9.6","9.6","4.6","4.6"
"719","Rachaad White","TB","RB","1","2022","1","9","LA","8","27","27.0","3.38","0","0","0","0","0","75.0","62.5","37.5","","","","","0","0.0","0","0.0","0","0.0","3","5.2","3","7","2.5","2.33","2.33","7.0","100.0","0","0.0","0","0","0","8.4","8.4","6.4","6.4"
"720","Zonovan Knight","NYJ","RB","1","2022","1","17","SEA","8","27","27.0","3.38","0","0","0","0","0","62.5","37.5","25.0","12.5","12.5","","","0","0.0","0","0.0","0","0.0","3","6.5","2","17","7.1","8.50","5.67","17.0","66.7","0","0.0","0","0","0","8.4","8.4","6.4","6.4"
"721","Joe Mixon","CIN","RB","1","2022","1","8","CLV","8","27","27.0","3.38","0","0","0","0","0","87.5","62.5","25.0","","","","","0","0.0","0","0.0","0","0.0","8","22.9","7","32","13.8","4.57","4.00","32.0","87.5","0","0.0","0","0","0","15.8","15.8","12.9","12.9"
"722","Travis Homer","SEA","RB","1","2022","1","14","CAR","9","26","26.0","2.89","0","0","0","0","0","66.7","33.3","22.2","11.1","11.1","","","0","0.0","2","100.0","3","75.0","3","8.3","2","8","3.0","4.00","2.67","8.0","66.7","0","0.0","0","0","0","11.4","11.4","5.4","5.4"
"723","Aaron Jones","GB","RB","1","2022","1","13","CHI","9","26","26.0","2.89","0","0","0","0","0","55.6","55.6","55.6","11.1","","","","0","0.0","0","0.0","5","83.3","5","16.1","5","24","13.2","4.80","4.80","24.0","100.0","0","0.0","0","1","0","16.9","16.9","10.0","10.0"
"724","Alvin Kamara","NO","RB","1","2022","1","13","TB","12","26","26.0","2.17","0","0","0","0","0","83.3","41.7","8.3","","","","","0","0.0","0","0.0","0","0.0","2","6.9","2","11","4.4","5.50","5.50","11.0","100.0","0","0.0","0","1","0","9.7","9.7","5.7","5.7"
"725","Justice Hill","BLT","RB","1","2022","1","7","CLV","5","26","26.0","5.20","0","1","0","0","0","100.0","100.0","60.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","1.6","1.6"
"726","Ke'Shawn Vaughn","TB","RB","1","2022","1","18","ATL","8","26","26.0","3.25","0","0","0","0","0","87.5","50.0","25.0","12.5","","","","0","0.0","0","0.0","0","0.0","2","5.9","2","8","5.9","4.00","4.00","8.0","100.0","0","0.0","0","0","0","6.9","6.9","5.4","5.4"
"727","Jonathan Ward","TEN","RB","1","2022","1","17","DAL","4","26","26.0","6.50","0","0","0","0","0","75.0","75.0","75.0","50.0","","","","0","0.0","0","0.0","0","0.0","1","2.6","1","4","1.7","4.00","4.00","4.0","100.0","0","0.0","0","1","0","4.3","4.3","4.0","4.0"
"728","David Montgomery","CHI","RB","1","2022","1","1","SF","17","26","26.0","1.53","0","0","0","0","0","82.4","35.3","5.9","","","","","0","0.0","0","0.0","0","0.0","4","23.5","3","24","19.8","8.00","6.00","24.0","75.0","0","0.0","0","0","0","14.3","14.3","8.0","8.0"
"729","Michael Carter","NYJ","RB","1","2022","1","8","NE","7","26","26.0","3.71","0","0","0","0","0","71.4","71.4","28.6","14.3","","","","0","0.0","1","100.0","1","33.3","7","17.1","4","35","9.9","8.75","5.00","35.0","57.1","0","0.0","2","2","0","16.3","16.3","10.1","10.1"
"730","Ezekiel Elliott","DAL","RB","1","2022","2","2","SF","10","26","26.0","2.60","0","0","0","0","0","90.0","70.0","10.0","","","","","0","0.0","1","100.0","1","33.3","4","10.8","2","7","3.4","3.50","1.75","7.0","50.0","0","0.0","1","1","0","12.5","12.5","5.3","5.3"
"731","Kevin Harris","NE","RB","1","2022","1","14","ARZ","8","26","26.0","3.25","1","0","0","0","0","37.5","37.5","37.5","12.5","","","","0","0.0","0","0.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.8","4.8","8.6","8.6"
"732","Raheem Mostert","MIA","RB","1","2022","1","9","CHI","9","26","26.0","2.89","1","0","0","0","0","66.7","22.2","22.2","11.1","","","","1","100.0","1","100.0","2","40.0","1","3.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.6","7.6","8.6","8.6"
"733","Isiah Pacheco","KC","RB","1","2022","2","3","CIN","10","26","26.0","2.60","0","0","0","0","0","100.0","30.0","20.0","","","","","0","0.0","0","0.0","1","50.0","6","14.0","5","59","18.1","11.80","9.83","59.0","83.3","0","0.0","0","0","0","14.6","14.6","13.5","13.5"
"734","Jeffery Wilson","MIA","RB","1","2022","1","14","LAC","4","26","26.0","6.50","0","1","0","0","0","75.0","75.0","50.0","25.0","25.0","25.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","2.6","2.6"
"735","Rhamondre Stevenson","NE","RB","1","2022","1","11","NYJ","15","26","26.0","1.73","0","0","0","0","0","73.3","33.3","13.3","","","","","0","0.0","0","0.0","2","66.7","6","22.2","6","56","22.8","9.33","9.33","56.0","100.0","0","0.0","0","1","0","18.8","18.8","14.2","14.2"
"736","James Conner","ARZ","RB","1","2022","1","1","KC","10","26","26.0","2.60","1","1","0","0","0","90.0","40.0","30.0","","","","","1","100.0","2","100.0","3","100.0","5","13.2","5","29","14.1","5.80","5.80","29.0","100.0","0","0.0","0","0","0","14.9","14.9","16.5","16.5"
"737","Melvin Gordon","DEN","RB","1","2022","1","3","SF","12","26","26.0","2.17","1","1","0","0","0","83.3","58.3","16.7","","","","","2","100.0","2","100.0","2","100.0","6","18.2","5","29","15.8","5.80","4.83","29.0","83.3","0","0.0","0","0","1","16.5","16.5","16.5","16.5"
"738","Kenyan Drake","BLT","RB","1","2022","1","5","CIN","4","26","26.0","6.50","0","0","0","0","0","100.0","75.0","50.0","25.0","","","","0","0.0","0","0.0","0","0.0","1","3.1","1","1","0.6","1.00","1.00","1.0","100.0","0","0.0","0","0","0","3.4","3.4","3.7","3.7"
"739","Alvin Kamara","NO","RB","1","2022","1","10","PIT","8","26","26.0","3.25","0","0","0","0","0","62.5","50.0","25.0","12.5","","","","0","0.0","0","0.0","0","0.0","4","14.3","3","19","10.9","6.33","4.75","19.0","75.0","0","0.0","0","0","0","9.8","9.8","7.5","7.5"
"740","Kenneth Walker","SEA","RB","1","2022","1","12","LV","14","26","26.0","1.86","2","0","0","0","0","64.3","42.9","28.6","14.3","","","","0","0.0","0","0.0","5","100.0","1","2.7","1","13","4.0","13.00","13.00","13.0","100.0","0","0.0","0","0","0","12.6","12.6","16.9","16.9"
"741","Avery Williams","ATL","RB","1","2022","1","10","CAR","4","25","25.0","6.25","0","0","0","0","0","75.0","75.0","75.0","25.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","2.5","2.5"
"742","Eno Benjamin","ARZ","RB","1","2022","1","5","PHI","8","25","25.0","3.13","1","0","0","0","0","62.5","50.0","37.5","12.5","","","","0","0.0","0","0.0","1","100.0","4","9.5","3","28","11.2","9.33","7.00","28.0","75.0","0","0.0","0","1","0","11.5","11.5","14.3","14.3"
"743","Tyler Allgeier","ATL","RB","1","2022","1","3","SEA","6","25","25.0","4.17","0","0","0","0","0","100.0","83.3","50.0","","","","","0","0.0","0","0.0","1","20.0","1","5.0","1","5","2.2","5.00","5.00","5.0","100.0","0","0.0","0","0","0","5.3","5.3","4.0","4.0"
"744","Chase Edmonds","MIA","RB","1","2022","1","1","NE","12","25","25.0","2.08","0","0","0","0","0","83.3","41.7","25.0","","","","","0","0.0","0","0.0","0","0.0","4","12.1","4","40","14.8","10.00","10.00","40.0","100.0","0","0.0","0","0","0","11.8","11.8","10.5","10.5"
"745","Devin Singletary","BUF","RB","1","2022","2","2","CIN","6","25","25.0","4.17","0","0","0","0","0","83.3","83.3","50.0","","","","","1","33.3","1","25.0","1","25.0","6","14.3","5","37","14.0","7.40","6.17","37.0","83.3","0","0.0","0","1","0","13.5","13.5","11.2","11.2"
"746","Jeffery Wilson","SF","RB","1","2022","1","6","ATL","7","25","25.0","3.57","0","1","0","0","0","100.0","57.1","28.6","","","","","0","0.0","0","0.0","1","33.3","1","2.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.8","5.8","1.5","1.5"
"747","Rhamondre Stevenson","NE","RB","1","2022","1","1","MIA","8","25","25.0","3.13","0","0","0","0","0","50.0","37.5","37.5","12.5","","","","0","0.0","0","0.0","0","0.0","2","6.7","2","2","0.9","1.00","1.00","2.0","100.0","0","0.0","0","0","0","6.9","6.9","4.7","4.7"
"748","Kenneth Gainwell","PHI","RB","1","2022","1","6","DAL","5","25","25.0","5.00","0","0","0","0","0","100.0","80.0","60.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","2.5","2.5"
"749","Jerick McKinnon","KC","RB","1","2022","2","2","JAX","11","25","25.0","2.27","0","0","0","0","0","72.7","45.5","27.3","","","","","1","50.0","1","50.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.3","6.3","2.5","2.5"
"750","Aaron Jones","GB","RB","1","2022","1","16","MIA","6","25","25.0","4.17","0","0","0","0","0","83.3","50.0","16.7","16.7","16.7","","","0","0.0","1","20.0","2","25.0","2","5.3","2","9","3.8","4.50","4.50","9.0","100.0","0","0.0","0","1","0","8.4","8.4","5.4","5.4"
"751","Aaron Jones","GB","RB","1","2022","1","9","DET","9","25","25.0","2.78","0","0","0","0","0","77.8","55.6","33.3","","","","","0","0.0","0","0.0","0","0.0","2","4.7","2","20","6.9","10.00","10.00","20.0","100.0","0","0.0","0","0","0","7.4","7.4","6.5","6.5"
"752","Derrick Henry","TEN","RB","1","2022","1","2","BUF","13","25","25.0","1.92","1","0","0","0","0","61.5","46.2","15.4","","","","","1","100.0","1","100.0","2","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.1","8.1","8.5","8.5"
"753","James Conner","ARZ","RB","1","2022","1","2","LV","7","25","25.0","3.57","0","0","0","0","0","100.0","71.4","28.6","","","","","0","0.0","0","0.0","0","0.0","3","6.1","2","26","9.4","13.00","8.67","26.0","66.7","0","0.0","0","0","0","7.9","7.9","7.1","7.1"
"754","Chuba Hubbard","CAR","RB","1","2022","1","3","NO","3","25","25.0","8.33","0","0","0","0","0","100.0","100.0","66.7","33.3","","","","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","2.5","2.5"
"755","Pierre Strong","NE","RB","1","2022","1","15","LV","4","25","25.0","6.25","0","0","0","0","0","100.0","75.0","50.0","25.0","","","","0","0.0","0","0.0","1","50.0","3","9.7","3","12","10.7","4.00","4.00","12.0","100.0","0","0.0","0","0","0","7.3","7.3","6.7","6.7"
"756","Jordan Mason","SF","RB","1","2022","1","12","NO","5","25","25.0","5.00","0","0","0","0","0","80.0","80.0","60.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","2.5","2.5"
"757","D'Andre Swift","DET","RB","1","2022","1","18","GB","6","25","25.0","4.17","0","0","0","0","0","66.7","50.0","50.0","33.3","","","","0","0.0","0","0.0","1","14.3","7","20.6","7","61","27.2","8.71","8.71","61.0","100.0","0","0.0","0","1","0","15.0","15.0","15.6","15.6"
"758","Craig Reynolds","DET","RB","1","2022","1","5","NE","6","24","24.0","4.00","0","0","0","0","0","83.3","66.7","16.7","16.7","16.7","","","0","0.0","0","0.0","0","0.0","3","8.6","3","68","29.7","22.67","22.67","68.0","100.0","0","0.0","0","0","0","7.4","7.4","12.2","12.2"
"759","Jerick McKinnon","KC","RB","1","2022","1","11","LAC","6","24","24.0","4.00","0","0","0","0","0","83.3","66.7","50.0","","","","","0","0.0","0","0.0","2","66.7","1","2.9","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","0","1","6.1","6.1","2.4","2.4"
"760","Samaje Perine","CIN","RB","1","2022","1","15","TB","7","24","24.0","3.43","0","0","0","0","0","85.7","57.1","28.6","","","","","1","50.0","1","25.0","2","22.2","1","2.6","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","0","0","6.6","6.6","3.4","3.4"
"761","Zamir White","LV","RB","1","2022","1","4","DEN","2","24","24.0","12.00","0","0","0","0","0","100.0","50.0","50.0","50.0","50.0","50.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","2.4","2.4"
"762","Latavius Murray","DEN","RB","1","2022","1","10","TEN","9","24","24.0","2.67","0","0","0","0","0","66.7","33.3","22.2","11.1","","","","0","0.0","0","0.0","0","0.0","3","7.1","3","23","8.0","7.67","7.67","23.0","100.0","0","0.0","0","0","0","8.9","8.9","7.7","7.7"
"763","Austin Ekeler","LAC","RB","1","2022","1","10","SF","6","24","24.0","4.00","0","0","0","0","0","83.3","50.0","33.3","16.7","","","","0","0.0","0","0.0","0","0.0","11","29.7","7","39","19.9","5.57","3.55","39.0","63.6","0","0.0","1","3","0","21.7","21.7","13.3","13.3"
"764","Boston Scott","PHI","RB","1","2022","1","12","GB","3","24","24.0","8.00","0","0","0","0","0","100.0","66.7","33.3","33.3","33.3","","","0","0.0","0","0.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","2.4","2.4"
"765","Benny Snell","PIT","RB","1","2022","1","13","ATL","6","24","24.0","4.00","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","1","50.0","1","3.6","1","11","5.6","11.00","11.00","11.0","100.0","0","0.0","0","0","0","5.3","5.3","4.5","4.5"
"766","Kareem Hunt","CLV","RB","1","2022","1","15","BLT","4","24","24.0","6.00","0","0","0","0","0","100.0","75.0","75.0","","","","","0","0.0","0","0.0","1","14.3","1","3.6","1","3","1.9","3.00","3.00","3.0","100.0","0","0.0","0","0","0","4.3","4.3","3.7","3.7"
"767","David Montgomery","CHI","RB","1","2022","1","17","DET","6","24","24.0","4.00","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","1","50.0","1","50.0","2","9.5","2","12","16.0","6.00","6.00","12.0","100.0","0","0.0","0","0","0","6.8","6.8","5.6","5.6"
"768","D'Onta Foreman","CAR","RB","1","2022","1","11","BLT","11","24","24.0","2.18","0","0","0","0","0","72.7","27.3","18.2","9.1","","","","0","0.0","0","0.0","0","0.0","1","3.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.9","6.9","2.4","2.4"
"769","Miles Sanders","PHI","RB","1","2022","1","13","TEN","10","24","24.0","2.40","1","0","0","0","0","80.0","50.0","20.0","","","","","1","33.3","2","40.0","3","42.9","2","4.9","2","14","3.6","7.00","7.00","14.0","100.0","0","0.0","0","0","0","10.4","10.4","11.8","11.8"
"770","Latavius Murray","DEN","RB","1","2022","1","7","NYJ","8","24","24.0","3.00","1","0","0","0","0","100.0","62.5","12.5","","","","","1","100.0","2","100.0","2","100.0","3","6.5","2","-1","-0.4","-0.50","-0.33","-1.0","66.7","0","0.0","0","0","0","10.1","10.1","10.3","10.3"
"771","Joe Mixon","CIN","RB","1","2022","1","3","NYJ","12","24","24.0","2.00","0","0","0","0","0","66.7","41.7","16.7","","","","","2","100.0","3","75.0","4","66.7","6","16.7","3","14","5.1","4.67","2.33","14.0","50.0","0","0.0","1","2","0","19.8","19.8","6.8","6.8"
"772","Melvin Gordon","DEN","RB","1","2022","1","10","TEN","7","24","24.0","3.43","0","0","0","0","0","71.4","42.9","42.9","14.3","","","","0","0.0","0","0.0","0","0.0","6","14.3","4","46","16.1","11.50","7.67","46.0","66.7","0","0.0","0","0","0","12.3","12.3","11.0","11.0"
"773","Rachaad White","TB","RB","1","2022","1","7","CAR","6","24","24.0","4.00","0","0","0","0","0","83.3","66.7","66.7","16.7","","","","0","0.0","0","0.0","0","0.0","2","4.1","1","8","2.8","8.00","4.00","8.0","50.0","0","0.0","0","0","0","5.9","5.9","4.2","4.2"
"774","Matt Breida","NYG","RB","1","2022","1","1","TEN","5","24","24.0","4.80","0","0","0","0","0","100.0","100.0","40.0","","","","","0","0.0","0","0.0","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.3","3.3","2.4","2.4"
"775","Devin Singletary","BUF","RB","1","2022","1","9","NYJ","8","24","24.0","3.00","0","0","0","0","0","87.5","62.5","12.5","","","","","0","0.0","0","0.0","2","50.0","5","14.7","4","24","11.7","6.00","4.80","24.0","80.0","0","0.0","0","0","0","13.0","13.0","8.8","8.8"
"776","Joshua Kelley","LAC","RB","1","2022","1","15","TEN","10","24","24.0","2.40","1","0","0","0","0","100.0","50.0","","","","","","3","75.0","4","80.0","4","50.0","2","4.8","1","7","2.2","7.00","3.50","7.0","50.0","0","0.0","0","0","0","11.3","11.3","10.1","10.1"
"777","Leonard Fournette","TB","RB","1","2022","1","8","BLT","9","24","24.0","2.67","1","0","0","0","0","77.8","44.4","22.2","","","","","2","100.0","3","100.0","3","75.0","3","6.8","3","34","10.5","11.33","11.33","34.0","100.0","0","0.0","0","0","0","11.4","11.4","14.8","14.8"
"778","Jaylen Warren","PIT","RB","1","2022","1","5","BUF","5","24","24.0","4.80","0","0","0","0","0","80.0","40.0","40.0","40.0","","","","0","0.0","0","0.0","1","33.3","5","9.6","4","39","11.9","9.75","7.80","39.0","80.0","0","0.0","0","0","0","10.7","10.7","10.3","10.3"
"779","Khalil Herbert","CHI","RB","1","2022","1","9","MIA","7","23","23.0","3.29","0","0","0","0","0","100.0","71.4","14.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.4","3.4","2.3","2.3"
"780","Michael Carter","NYJ","RB","1","2022","1","2","CLV","7","23","23.0","3.29","0","0","0","0","0","85.7","57.1","28.6","","","","","0","0.0","0","0.0","1","50.0","5","11.1","5","27","8.3","5.40","5.40","27.0","100.0","0","0.0","0","0","0","11.7","11.7","10.0","10.0"
"781","Trestan Ebner","CHI","RB","1","2022","1","3","HST","7","23","23.0","3.29","0","0","0","0","0","85.7","42.9","42.9","","","","","0","0.0","0","0.0","0","0.0","1","5.9","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.9","4.9","2.3","2.3"
"782","D'Onta Foreman","CAR","RB","1","2022","1","9","CIN","7","23","23.0","3.29","0","0","0","0","0","100.0","57.1","28.6","","","","","0","0.0","0","0.0","1","33.3","3","10.0","2","-2","-1.2","-1.00","-0.67","-2.0","66.7","0","0.0","0","1","0","9.5","9.5","4.1","4.1"
"783","Jordan Wilkins","IND","RB","1","2022","1","17","NYG","6","23","23.0","3.83","0","0","0","0","0","100.0","83.3","16.7","","","","","0","0.0","0","0.0","2","66.7","2","7.4","2","14","9.9","7.00","7.00","14.0","100.0","0","0.0","1","1","0","8.4","8.4","5.7","5.7"
"784","Najee Harris","PIT","RB","1","2022","1","1","CIN","10","23","23.0","2.30","0","0","0","0","0","70.0","30.0","20.0","10.0","","","","2","66.7","3","75.0","3","75.0","2","5.3","2","3","1.5","1.50","1.50","3.0","100.0","1","100.0","1","1","0","11.3","11.3","10.6","10.6"
"785","Mike Boone","DEN","RB","1","2022","1","7","NYJ","4","23","23.0","5.75","0","0","0","0","0","75.0","50.0","50.0","25.0","25.0","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","2.3","2.3"
"786","Malik Davis","DAL","RB","1","2022","1","8","CHI","8","23","23.0","2.88","0","0","0","0","0","62.5","50.0","37.5","","","","","0","0.0","0","0.0","1","20.0","2","7.4","2","18","7.2","9.00","9.00","18.0","100.0","0","0.0","0","1","0","8.6","8.6","6.1","6.1"
"787","Breece Hall","NYJ","RB","1","2022","1","1","BLT","6","23","23.0","3.83","0","0","0","0","0","66.7","50.0","33.3","16.7","","","","0","0.0","0","0.0","0","0.0","8","13.6","6","38","12.3","6.33","4.75","38.0","75.0","0","0.0","1","2","1","16.4","16.4","11.1","11.1"
"788","Zonovan Knight","NYJ","RB","1","2022","1","15","DET","13","23","23.0","1.77","0","0","0","0","0","53.8","46.2","23.1","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.4","6.4","2.3","2.3"
"789","Corey Clement","ARZ","RB","1","2022","1","18","SF","8","23","23.0","2.88","1","0","0","0","0","100.0","62.5","25.0","","","","","1","100.0","3","100.0","3","75.0","4","14.8","3","25","12.0","8.33","6.25","25.0","75.0","0","0.0","0","0","0","12.4","12.4","13.8","13.8"
"790","J.K. Dobbins","BLT","RB","1","2022","1","3","NE","7","23","23.0","3.29","0","0","0","0","0","85.7","85.7","28.6","","","","","0","0.0","1","33.3","2","50.0","2","6.9","2","17","7.8","8.50","8.50","17.0","100.0","0","0.0","0","0","0","8.1","8.1","6.0","6.0"
"791","Deon Jackson","IND","RB","1","2022","1","9","NE","11","23","23.0","2.09","0","0","0","0","0","81.8","27.3","18.2","","","","","0","0.0","0","0.0","0","0.0","3","10.3","2","13","12.6","6.50","4.33","13.0","66.7","0","0.0","0","0","0","9.8","9.8","5.6","5.6"
"792","Jeffery Wilson","MIA","RB","1","2022","2","1","BUF","10","23","23.0","2.30","1","0","0","0","0","90.0","30.0","10.0","","","","","1","100.0","1","50.0","2","40.0","4","8.9","1","13","5.9","13.00","3.25","13.0","25.0","0","0.0","0","0","0","12.5","12.5","10.6","10.6"
"793","Gary Brightwell","NYG","RB","1","2022","1","14","PHI","5","23","23.0","4.60","0","0","0","0","0","80.0","60.0","20.0","20.0","","","","0","0.0","1","20.0","2","33.3","3","9.4","2","18","8.3","9.00","6.00","18.0","66.7","0","0.0","1","1","0","9.4","9.4","6.1","6.1"
"794","Aaron Jones","GB","RB","1","2022","1","7","WAS","8","23","23.0","2.88","0","0","0","0","0","75.0","62.5","37.5","","","","","1","100.0","1","100.0","1","100.0","10","28.6","9","53","27.3","5.89","5.30","53.0","90.0","2","100.0","1","1","0","20.4","20.4","28.6","28.6"
"795","Tevin Coleman","SF","RB","1","2022","1","5","CAR","8","23","23.0","2.88","1","0","0","0","0","75.0","37.5","25.0","12.5","","","","2","50.0","2","50.0","2","40.0","3","10.0","3","44","17.4","14.67","14.67","44.0","100.0","1","50.0","1","1","0","10.9","10.9","21.7","21.7"
"796","Malcolm Brown","LA","RB","1","2022","1","17","LAC","1","23","23.0","23.00","1","0","0","0","0","100.0","100.0","100.0","100.0","100.0","100.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","8.3","8.3"
"797","Dalvin Cook","MIN","RB","1","2022","1","14","DET","15","23","23.0","1.53","1","0","0","0","0","66.7","46.7","6.7","","","","","1","100.0","1","100.0","3","100.0","2","4.9","1","13","3.1","13.00","6.50","13.0","50.0","0","0.0","0","1","0","13.7","13.7","9.6","9.6"
"798","Jaylen Warren","PIT","RB","1","2022","1","16","LV","6","23","23.0","3.83","0","0","0","0","0","83.3","50.0","33.3","16.7","","","","0","0.0","0","0.0","0","0.0","2","5.1","1","7","2.9","7.00","3.50","7.0","50.0","0","0.0","0","0","0","5.9","5.9","4.0","4.0"
"799","Matt Breida","NYG","RB","1","2022","2","2","PHI","4","23","23.0","5.75","1","0","0","0","0","75.0","75.0","75.0","","","","","0","0.0","1","100.0","1","100.0","1","3.7","1","19","14.1","19.00","19.00","19.0","100.0","0","0.0","0","0","0","4.3","4.3","11.2","11.2"
